,equal_weight
2021-12-14,10231741.969868267
2021-12-15,10358096.779394187
2021-12-16,10188568.838516299
2021-12-17,10212448.71145399
2021-12-20,10047869.450553797
2021-12-21,10408873.187512083
2021-12-22,10476366.735475667
2021-12-23,10544371.869617378
2021-12-27,10585722.791294305
2021-12-28,10492976.271512259
2021-12-29,10428437.094371099
2021-12-30,10538448.850072494
2021-12-31,10423126.32991918
2022-01-03,10637300.569216248
2022-01-04,10521509.63100762
2022-01-05,10236270.694684714
2022-01-06,10267907.641006941
2022-01-07,10259586.620216558
2022-01-10,10250200.501682837
2022-01-11,10452476.789289234
2022-01-12,10454848.793581454
2022-01-13,10231064.33467331
2022-01-14,10226829.569001133
2022-01-18,9945577.086939739
2022-01-19,9791487.654031921
2022-01-20,9701184.7190605
2022-01-21,9307909.179290423
2022-01-24,9327033.052103383
2022-01-25,9163426.002534661
2022-01-26,9075844.144385923
2022-01-27,8891219.921779132
2022-01-28,9107091.608034506
2022-01-31,9565833.105871527
2022-02-01,9706367.314531216
2022-02-02,9586110.448202258
2022-02-03,9214989.601158362
2022-02-04,9394972.582860196
2022-02-07,9348560.738050222
2022-02-08,9448848.830386331
2022-02-09,9733744.89435641
2022-02-10,9531378.073742326
2022-02-11,9209820.28866194
2022-02-14,9195661.766177071
2022-02-15,9463867.964168582
2022-02-16,9310744.013224913
2022-02-17,9016442.518710416
2022-02-18,8897483.639576605
2022-02-22,8747017.461768424
2022-02-23,8514371.547974268
2022-02-24,8764276.072208952
2022-02-25,8945599.488221403
2022-02-28,9004672.949471312
2022-03-01,8816988.683209803
2022-03-02,8914020.735508295
2022-03-03,8667566.432132203
2022-03-04,8455567.073061718
2022-03-07,8114811.361250087
2022-03-08,8105588.6882755915
2022-03-09,8447293.683015786
2022-03-10,8275204.780989232
2022-03-11,8017844.097078267
2022-03-14,7785484.750100458
2022-03-15,7998928.070885924
2022-03-16,8489950.252756981
2022-03-17,8663791.57839958
2022-03-18,8928537.793870682
2022-03-21,8825057.365924556
2022-03-22,9054318.570731584
