,strategy_risk
2022-01-19,9930334.855794365
2022-01-20,9839568.416665379
2022-01-21,9715181.483387435
2022-01-24,9699752.400583586
2022-01-25,9651315.45589374
2022-01-26,9684831.044562418
2022-01-27,9573450.673187433
2022-01-28,9694495.390737634
2022-01-31,9838190.84916297
2022-02-01,9886205.65355282
2022-02-02,9928281.271286622
2022-02-03,9881846.09780814
2022-02-04,9892249.208102304
2022-02-07,9907121.845789913
2022-02-08,9902281.74331433
2022-02-09,9932730.273383228
2022-02-10,9894270.754997062
2022-02-11,9885765.199732045
2022-02-14,9861453.319878915
2022-02-15,9901126.141227568
2022-02-16,9896706.257834269
2022-02-17,9856623.550246809
2022-02-18,9835024.19968628
2022-02-22,9799476.633869356
2022-02-23,9770102.534884287
2022-02-24,9765293.048423162
2022-02-25,9858749.51937054
2022-02-28,9859111.584896322
2022-03-01,9875386.575628111
2022-03-02,9941008.550467031
2022-03-03,9946672.000186248
2022-03-04,9975519.085903775
2022-03-07,9975729.031087855
2022-03-08,10001241.333399687
2022-03-09,9964996.587419607
2022-03-10,9986275.269857485
2022-03-11,9969600.16371278
2022-03-14,9922271.305747036
2022-03-15,9873404.540361844
2022-03-16,9891605.917291531
2022-03-17,9931375.96677535
2022-03-18,9934061.902122285
2022-03-21,9984302.686161371
2022-03-22,9993439.13474365
2022-03-23,9995991.928981315
2022-03-24,10023637.670523603
2022-03-25,10064268.962656528
2022-03-28,10036676.140989907
2022-03-29,10035190.53799492
2022-03-30,10042920.728947975
2022-03-31,10007657.776476258
2022-04-01,10034236.23167439
2022-04-04,10042903.232952943
2022-04-05,10026161.890695972
2022-04-06,10049095.70717389
2022-04-07,10087311.11227967
2022-04-08,10124029.727973219
2022-04-11,10056168.202841321
2022-04-12,10095610.319071127
2022-04-13,10136873.688314864
2022-04-14,10142067.51263466
2022-04-18,10160568.480166582
2022-04-19,10150801.585763492
2022-04-20,10159009.37642191
2022-04-21,10109386.744469924
2022-04-22,10055012.686339378
2022-04-25,10009842.32602867
2022-04-26,9975828.131431207
2022-04-27,10000048.104312541
2022-04-28,10076895.177227166
2022-04-29,10012896.69261947
2022-05-02,10024635.717724951
2022-05-03,10041219.332112696
2022-05-04,10099340.600167727
2022-05-05,10070711.872193659
2022-05-06,10085031.694895629
2022-05-09,10007592.502400825
2022-05-10,10011033.355260266
2022-05-11,10016825.1852664
2022-05-12,10029753.66693966
2022-05-13,10064766.359366715
2022-05-16,10090492.743952557
2022-05-17,10066391.654668208
2022-05-18,9989783.73694397
2022-05-19,9972899.173623964
2022-05-20,9979494.328437047
2022-05-23,10022898.761067118
2022-05-24,10030646.409321737
2022-05-25,10049733.296765715
2022-05-26,10070715.452653656
2022-05-27,10102516.699903134
2022-05-31,10077561.981991233
2022-06-01,10076131.225359758
2022-06-02,10069520.642519874
2022-06-03,10074602.00961389
2022-06-06,10074394.340883141
2022-06-07,10121822.207371337
2022-06-08,10117549.882735258
2022-06-09,10068696.61010255
2022-06-10,10027939.641500324
2022-06-13,9924797.780835323
2022-06-14,9919695.775093451
2022-06-15,9914203.729555544
2022-06-16,9854046.23651134
2022-06-17,9814361.494361328
2022-06-21,9918971.766819825
2022-06-22,9913675.067068597
2022-06-23,9926726.681370081
2022-06-24,9976476.38402064
2022-06-27,10000800.493597444
2022-06-28,9986832.43475555
2022-06-29,9979591.690544575
2022-06-30,9965063.341204049
2022-07-01,9980328.368274316
2022-07-05,9977898.899219267
2022-07-06,9974019.785807714
2022-07-07,9982418.109120108
2022-07-08,9980910.91516491
2022-07-11,9979154.781170428
2022-07-12,9975294.433289351
2022-07-13,9973899.75270884
2022-07-14,9970343.77560266
2022-07-15,9981763.727828141
2022-07-18,9972963.721093526
2022-07-19,9980884.937375735
2022-07-20,9964271.412946366
2022-07-21,9928738.591904124
2022-07-22,9911547.950810641
2022-07-25,9920523.189881936
2022-07-26,9917289.565797124
2022-07-27,9922841.1198074
2022-07-28,9924876.518737026
2022-07-29,9932889.176348288
2022-08-01,9944685.635523308
2022-08-02,9942839.863221547
2022-08-03,9947971.262979459
2022-08-04,9945970.61624965
2022-08-05,9955781.103167776
2022-08-08,9957228.274036448
2022-08-09,9949456.772787653
2022-08-10,9963497.408678226
2022-08-11,9984902.745879464
2022-08-12,10000754.690986967
2022-08-15,9984190.227713041
2022-08-16,9973045.485684834
2022-08-17,9961519.2382965
2022-08-18,9962055.108279133
2022-08-19,9941534.64864626
2022-08-22,9930016.928281613
2022-08-23,9935390.10701983
2022-08-24,9941942.317211205
2022-08-25,9952760.055865742
2022-08-26,9932479.252690269
2022-08-29,9935792.511092266
2022-08-30,9923818.416910611
2022-08-31,9923292.691109717
2022-09-01,9907100.226160686
2022-09-02,9900198.476660628
2022-09-06,9894551.260222208
2022-09-07,9936401.18706536
2022-09-08,9955868.474411633
2022-09-09,10001305.362257712
2022-09-12,10026702.14022389
2022-09-13,9986312.511954132
2022-09-14,10023733.95105033
2022-09-15,10014846.963282181
2022-09-16,9965094.305355314
2022-09-19,9957771.48822163
2022-09-20,9935923.469287345
2022-09-21,9919435.540257927
2022-09-22,9889320.442242851
2022-09-23,9882634.677690739
2022-09-26,9861719.812877184
2022-09-27,9883284.69120253
2022-09-28,9909039.069068251
2022-09-29,9871930.154181847
2022-09-30,9871640.25073696
2022-10-03,9865993.99908949
2022-10-04,9962331.049993247
2022-10-05,9950171.775959887
2022-10-06,9968131.89133286
2022-10-07,9879083.789691987
2022-10-10,9848760.887011074
2022-10-11,9808326.842421643
2022-10-12,9834767.739129007
2022-10-13,9853386.93167339
2022-10-14,9784537.354535788
2022-10-17,9871334.355285319
2022-10-18,9889637.289033404
2022-10-19,9940074.227386229
2022-10-20,9923007.769737596
2022-10-21,9981096.675987326
2022-10-24,9959963.500772953
2022-10-25,10040764.511669343
2022-10-26,10047563.163823685
2022-10-27,10040835.680008529
2022-10-28,10035191.358823095
2022-10-31,10019079.687203567
2022-11-01,10013084.813038466
2022-11-02,9971614.714815222
2022-11-03,9970239.254464416
2022-11-04,9969971.020918176
2022-11-07,9980266.391956655
2022-11-08,9998402.116313182
2022-11-09,9948995.24299929
2022-11-10,10016556.948461939
2022-11-11,10047518.647808965
2022-11-14,10069151.75269012
2022-11-15,10097205.21004948
2022-11-16,10084126.56282489
2022-11-17,10077147.464296672
2022-11-18,10073414.637881529
2022-11-21,10068767.234105827
2022-11-22,10098917.70672875
2022-11-23,10106825.39222809
2022-11-25,10099060.314499926
2022-11-28,10073112.32828349
2022-11-29,10083524.802257612
2022-11-30,10143191.584369583
2022-12-01,10166338.43802013
2022-12-02,10162862.344433125
2022-12-05,10113024.79193938
2022-12-06,10068493.05622085
2022-12-07,10080023.511726018
2022-12-08,10101640.967011614
2022-12-09,10078140.36764637
2022-12-12,10097706.80638304
2022-12-13,10131001.380021114
2022-12-14,10131900.260781655
2022-12-15,10048788.740652457
2022-12-16,10025223.30359735
2022-12-19,10021839.875766098
2022-12-20,10040214.659493404
2022-12-21,10081781.51169321
2022-12-22,10058596.0272994
2022-12-23,10071351.966277644
2022-12-27,10063210.587546011
2022-12-28,10026319.278874531
2022-12-29,10072421.538114656
2022-12-30,10082365.454216572
2023-01-03,10081832.223899486
2023-01-04,10123427.108132424
2023-01-05,10140429.06819312
2023-01-06,10231081.527615568
2023-01-09,10160150.746848272
2023-01-10,10190506.156771835
2023-01-11,10210459.839775138
2023-01-12,10231044.175971188
2023-01-13,10262507.783136822
2023-01-17,10224873.450099602
2023-01-18,10142120.82364172
2023-01-19,10127021.803028395
2023-01-20,10185583.053352965
2023-01-23,10219411.725116178
2023-01-24,10212487.586059619
2023-01-25,10252035.014187088
2023-01-26,10276921.551839845
2023-01-27,10233246.168045653
2023-01-30,10200880.34461419
2023-01-31,10247282.811808812
2023-02-01,10312720.851819325
2023-02-02,10446753.112547997
2023-02-03,10370805.059183965
2023-02-06,10335529.964030845
2023-02-07,10378059.873518452
2023-02-08,10332086.099067934
2023-02-09,10339418.70254619
2023-02-10,10294140.52246926
2023-02-13,10352003.25849752
2023-02-14,10366452.608154014
2023-02-15,10332241.804204436
2023-02-16,10268800.408470063
2023-02-17,10245637.253221828
2023-02-21,10144490.39821758
2023-02-22,10133997.395184912
2023-02-23,10157291.03094741
2023-02-24,10077959.813662738
2023-02-27,10075513.313053733
2023-02-28,10072785.577016264
2023-03-01,10060634.52648299
2023-03-02,10077582.537609562
2023-03-03,10145630.493428372
2023-03-06,10135222.458386734
2023-03-07,10121449.326397937
2023-03-08,10140123.475558978
2023-03-09,10087224.550067939
2023-03-10,10058395.816674838
2023-03-13,10076060.49060131
2023-03-14,10169812.455492327
2023-03-15,10181289.145546256
2023-03-16,10248457.031997768
2023-03-17,10225826.846463282
2023-03-20,10241279.391935663
2023-03-21,10291794.462895835
2023-03-22,10268355.815285426
2023-03-23,10289826.94192755
2023-03-24,10291997.46058724
2023-03-27,10262897.764744185
2023-03-28,10282307.958316548
2023-03-29,10321365.901083952
2023-03-30,10344156.856484028
2023-03-31,10376364.766440287
2023-04-03,10338960.085070113
2023-04-04,10325480.559123361
2023-04-05,10258146.738381037
2023-04-06,10275013.591669513
2023-04-10,10288826.0557566
2023-04-11,10266162.04579906
2023-04-12,10219278.285742126
2023-04-13,10289213.981112026
2023-04-14,10300306.322193148
2023-04-17,10309121.120519526
2023-04-18,10326776.059898227
2023-04-19,10307168.962761689
2023-04-20,10187166.938630376
2023-04-21,10193759.180819834
2023-04-24,10151741.997246435
2023-04-25,10067670.397771617
2023-04-26,10078719.38888182
2023-04-27,10255349.849946782
2023-04-28,10314563.484973924
2023-05-01,10347831.336196555
2023-05-02,10314498.616336115
2023-05-03,10288498.29845779
2023-05-04,10271277.962560717
2023-05-05,10328352.386353439
2023-05-08,10340306.899016635
2023-05-09,10328510.370318584
2023-05-10,10349831.372648086
2023-05-11,10350297.351140177
2023-05-12,10335358.519607296
2023-05-15,10358424.316703243
2023-05-16,10357812.776764829
2023-05-17,10395396.415393798
2023-05-18,10452051.543495093
2023-05-19,10440550.675629944
2023-05-22,10424408.124256954
2023-05-23,10389376.100900764
2023-05-24,10394134.10514475
2023-05-25,10548136.871653058
2023-05-26,10607635.175707115
2023-05-30,10616993.046807908
2023-05-31,10600011.624587506
2023-06-01,10661174.492617287
2023-06-02,10693589.387715008
2023-06-05,10688236.197194606
2023-06-06,10732270.68930967
2023-06-07,10558772.284166412
2023-06-08,10638402.893148128
2023-06-09,10684577.649387913
2023-06-12,10826763.17248768
2023-06-13,10843134.422994982
2023-06-14,10953457.163357548
2023-06-15,11012688.716815205
2023-06-16,10952081.20819649
2023-06-20,10962316.90891625
2023-06-21,10833524.72660723
2023-06-22,10904500.9253519
2023-06-23,10869101.993739747
2023-06-26,10742876.829664616
2023-06-27,10846452.22329898
2023-06-28,10857023.255538633
2023-06-29,10823581.21432277
2023-06-30,10930437.365832403
2023-07-03,10967299.03801531
2023-07-05,10971487.848298693
2023-07-06,10878968.253468597
2023-07-07,10855385.29011546
2023-07-10,10871016.75446121
2023-07-11,10912812.85838055
2023-07-12,11008615.549843635
2023-07-13,11165630.147233943
2023-07-14,11129275.597030994
2023-07-17,11173596.5474403
2023-07-18,11220819.556790348
2023-07-19,11235797.839659506
2023-07-20,11062121.289603535
2023-07-21,11020163.612559784
2023-07-24,11049470.135511419
2023-07-25,11061297.810284318
2023-07-26,11053060.743954614
2023-07-27,11049373.742311874
2023-07-28,11176772.43578074
2023-07-31,11204717.352750547
2023-08-01,11118085.995950418
2023-08-02,10914744.371012848
2023-08-03,10978398.029184975
2023-08-04,10863043.79621325
2023-08-07,10934871.530311318
2023-08-08,10835156.382560842
2023-08-09,10654821.66951148
2023-08-10,10641143.356905794
2023-08-11,10519909.480772775
2023-08-14,10574302.548684295
2023-08-15,10437230.725588454
2023-08-16,10324443.910682205
2023-08-17,10242300.036684804
2023-08-18,10149422.044892032
2023-08-21,10350322.635023927
2023-08-22,10277766.04370959
2023-08-23,10422588.00449127
2023-08-24,10268939.625120763
2023-08-25,10312581.141999125
2023-08-28,10376302.05434226
2023-08-29,10612300.191630218
2023-08-30,10615831.3737072
2023-08-31,10616278.805592552
2023-09-01,10626584.458317103
2023-09-05,10608873.683640026
2023-09-06,10585514.41166505
2023-09-07,10566188.105385749
2023-09-08,10569035.586170698
2023-09-11,10599714.818990957
2023-09-12,10606615.451927297
2023-09-13,10587411.137873517
2023-09-14,10656385.48141888
2023-09-15,10581472.500865988
2023-09-18,10568861.774218755
2023-09-19,10479856.277839
2023-09-20,10432624.405090319
2023-09-21,10313018.132881658
2023-09-22,10310061.10237891
2023-09-25,10321046.142973177
2023-09-26,10264312.385928743
2023-09-27,10311495.80943749
2023-09-28,10379126.173759382
2023-09-29,10366967.852990381
2023-10-02,10367114.444721166
2023-10-03,10346195.608874405
2023-10-04,10337980.437581327
2023-10-05,10329047.326085323
2023-10-06,10363755.458264234
2023-10-09,10403490.924321057
2023-10-10,10409709.925658988
2023-10-11,10399492.016953181
2023-10-12,10387978.68293302
2023-10-13,10389696.027596723
2023-10-16,10415735.459910173
2023-10-17,10426706.092001695
2023-10-18,10415844.29518077
2023-10-19,10399146.899862636
2023-10-20,10361153.80884017
2023-10-23,10339677.315206895
2023-10-24,10354989.70228999
2023-10-25,10279168.956609063
2023-10-26,10226325.169232301
2023-10-27,10210829.782875799
2023-10-30,10240584.001468755
2023-10-31,10259781.051407611
2023-11-01,10277742.081467407
2023-11-02,10293213.722924152
2023-11-03,10301134.041113842
2023-11-06,10296967.30799416
2023-11-07,10307974.106828012
2023-11-08,10300330.313365454
2023-11-09,10295893.102423267
2023-11-10,10312092.732931025
2023-11-13,10309980.370975746
2023-11-14,10323728.054257676
2023-11-15,10332324.574993135
2023-11-16,10342126.542518364
2023-11-17,10347226.172666812
2023-11-20,10363563.476325477
2023-11-21,10361599.864158504
2023-11-22,10364896.98001135
2023-11-24,10369674.255589722
2023-11-27,10371133.237706326
2023-11-28,10374391.795098823
2023-11-29,10379560.662080962
2023-11-30,10387464.348098656
2023-12-01,10453801.27621621
2023-12-04,10463493.718746686
2023-12-05,10463565.89964964
2023-12-06,10412507.953252083
2023-12-07,10465988.189430831
2023-12-08,10561567.184341205
2023-12-11,10534650.266086683
2023-12-12,10550197.423204295
2023-12-13,10653683.86758197
2023-12-14,10691307.91218571
2023-12-15,10678896.582155911
2023-12-18,10714294.29680976
2023-12-19,10797250.419927288
2023-12-20,10746113.72833186
2023-12-21,10838533.291868363
2023-12-22,10883460.302645134
2023-12-26,10912260.290061653
2023-12-27,10987008.89120373
2023-12-28,10998463.927732272
2023-12-29,10929490.056814648
2024-01-02,10625314.185500298
2024-01-03,10488357.907725735
2024-01-04,10510182.228423245
2024-01-05,10519179.884011732
2024-01-08,10713376.215126596
2024-01-09,10639155.434121294
2024-01-10,10613438.837014671
2024-01-11,10544892.032271104
2024-01-12,10416042.636147797
2024-01-16,10451880.837970838
2024-01-17,10398859.70455337
2024-01-18,10381931.62885465
2024-01-19,10553866.754781604
2024-01-22,10621208.880569967
2024-01-23,10622358.551702006
2024-01-24,10643775.988261962
2024-01-25,10689101.73245191
2024-01-26,10659187.634474562
2024-01-29,10841205.10810147
2024-01-30,10788039.687848983
2024-01-31,10649880.76321028
2024-02-01,10789574.778476266
2024-02-02,10951078.469547788
2024-02-05,10958686.96152134
2024-02-06,10965875.044971226
2024-02-07,11093211.995258898
2024-02-08,11282933.902768692
2024-02-09,11365757.244939031
2024-02-12,11423847.532899814
2024-02-13,11220918.298617722
2024-02-14,11691874.318587564
2024-02-15,11872926.686030483
2024-02-16,11622095.002898354
2024-02-20,11441026.532004192
2024-02-21,11314260.859793352
2024-02-22,11877854.785211595
2024-02-23,11809892.033809608
2024-02-26,11939820.296826594
2024-02-27,12015109.483626
2024-02-28,11919299.917748211
2024-02-29,12080851.646070331
2024-03-01,12288259.341485126
2024-03-04,12427606.666838814
2024-03-05,12266155.257603994
2024-03-06,12411769.603099465
2024-03-07,12535743.805202302
2024-03-08,12451978.267984545
2024-03-11,12291798.406678256
2024-03-12,12453428.145253154
2024-03-13,12389215.496736526
2024-03-14,12232677.330951098
2024-03-15,12189862.299439175
2024-03-18,12244145.028069645
2024-03-19,12191269.707157051
2024-03-20,12405159.025358291
2024-03-21,12542293.926379466
2024-03-22,12519993.715991622
2024-03-25,12567052.37714343
2024-03-26,12512156.94917064
2024-03-27,12624757.52849383
2024-03-28,12639430.284914028
2024-04-01,12670940.355144002
2024-04-02,12608578.55002165
2024-04-03,12607810.834716346
2024-04-04,12427801.97301502
2024-04-05,12525718.378567873
2024-04-08,12479653.803422073
2024-04-09,12424923.575501306
2024-04-10,12402973.663056353
2024-04-11,12493774.125748193
2024-04-12,12252653.853326261
2024-04-15,12133250.87733445
2024-04-16,12182777.418622408
2024-04-17,12101250.575691957
2024-04-18,12084338.272757882
2024-04-19,11786388.62505303
2024-04-22,11897279.525299288
2024-04-23,12098223.659313133
2024-04-24,12033434.642845817
2024-04-25,12043782.15836717
2024-04-26,12230609.662231235
2024-04-29,12220466.880274782
2024-04-30,12053213.475366058
2024-05-01,11976726.432122793
2024-05-02,12089093.9091873
2024-05-03,12125211.797179596
2024-05-06,12236770.274287015
2024-05-07,12133613.942996692
2024-05-08,12137539.492398571
2024-05-09,12142178.627124462
2024-05-10,12143838.756608868
2024-05-13,12141268.925304206
2024-05-14,12194761.53747956
2024-05-15,12322425.40164185
2024-05-16,12275681.364664985
2024-05-17,12293334.395364081
2024-05-20,12332703.407607319
2024-05-21,12343446.391996516
2024-05-22,12316876.401122179
2024-05-23,12262909.78722679
2024-05-24,12363126.405646902
2024-05-28,12403788.622085191
2024-05-29,12333233.794359114
2024-05-30,12309074.002371438
2024-05-31,12330199.03618826
2024-06-03,12370387.01964341
2024-06-04,12366094.150965583
2024-06-05,12483757.343137737
2024-06-06,12449362.53588108
2024-06-07,12423264.445722781
2024-06-10,12445151.98144675
2024-06-11,12421473.274657449
2024-06-12,12491364.873701975
2024-06-13,12511489.978687987
2024-06-14,12513860.661691211
2024-06-17,12573247.707918117
2024-06-18,12649400.887417233
2024-06-20,12589808.409539575
2024-06-21,12537114.935767706
2024-06-24,12529690.78270711
2024-06-25,12589677.869906407
2024-06-26,12573077.564670382
2024-06-27,12536796.562552711
2024-06-28,12551875.04337849
2024-07-01,12608475.510278115
2024-07-02,12676158.530678684
2024-07-03,12772925.62754475
2024-07-05,12829709.22612074
2024-07-08,12848379.42786402
2024-07-09,12869803.328383476
2024-07-10,12957491.360066602
2024-07-11,12806417.092889141
2024-07-12,12828970.962916818
2024-07-15,12862588.272012025
2024-07-16,12877196.97026627
2024-07-17,12715325.067068635
2024-07-18,12689361.83973168
2024-07-19,12625470.376060355
2024-07-22,12710736.188216973
2024-07-23,12715797.464546807
2024-07-24,12489212.317410853
2024-07-25,12436276.44133841
2024-07-26,12469053.84711536
2024-07-29,12469578.573349386
2024-07-30,12379155.696416501
2024-07-31,12570087.996644769
2024-08-01,12412645.084645092
2024-08-02,12257035.614132902
2024-08-05,11994165.227803675
2024-08-06,12072602.400425533
2024-08-07,11957206.035362149
2024-08-08,12182746.937564693
2024-08-09,12226709.114026973
2024-08-12,12237823.867313722
2024-08-13,12423564.256892301
2024-08-14,12450256.377299987
2024-08-15,12630545.377847811
2024-08-16,12691881.526063964
2024-08-19,12797283.55977491
2024-08-20,12776192.665068708
2024-08-21,12813088.244556425
2024-08-22,12693708.598569736
2024-08-23,12827553.415152853
2024-08-26,12794518.143303666
2024-08-27,12802033.175020013
2024-08-28,12742380.050940275
2024-08-29,12749470.856186723
2024-08-30,12861630.311832188
2024-09-03,12755009.419731664
2024-09-04,12725070.953497522
2024-09-05,12691857.644991037
2024-09-06,12576469.516282473
2024-09-09,12740930.2978413
2024-09-10,12819010.26766258
2024-09-11,12912964.359189682
2024-09-12,12970790.750224104
2024-09-13,13041350.730987793
2024-09-16,13106879.75819455
2024-09-17,13075065.848604087
2024-09-18,13088335.948307578
2024-09-19,13182647.094636647
2024-09-20,13232433.298005808
2024-09-23,13268537.859197028
2024-09-24,13281681.697338104
2024-09-25,13227843.677444601
2024-09-26,13242311.29144759
2024-09-27,13234787.594223013
2024-09-30,13293097.942878898
2024-10-01,13348587.984442586
2024-10-02,13388581.706956714
2024-10-03,13381533.863740854
2024-10-04,13490039.194690952
2024-10-07,13444733.065535776
2024-10-08,13458544.289067397
2024-10-09,13529096.002777496
2024-10-10,13480551.355214195
2024-10-11,13557350.32620012
2024-10-14,13566734.124516776
2024-10-15,13457763.89629252
2024-10-16,13484057.523165014
2024-10-17,13405045.192128308
2024-10-18,13482831.643437158
2024-10-21,13394789.87651538
2024-10-22,13412349.452094179
2024-10-23,13352468.315113012
2024-10-24,13357935.73522415
2024-10-25,13360773.264771735
2024-10-28,13440317.91236251
2024-10-29,13381845.228989711
2024-10-30,13337470.488471227
2024-10-31,13327979.718168959
2024-11-01,13330062.77005222
2024-11-04,13319107.364435822
2024-11-05,13691893.392072221
2024-11-06,14015096.934321502
2024-11-07,14071840.703561962
2024-11-08,14113837.142782932
2024-11-11,14473935.73943268
2024-11-12,14555773.114578152
2024-11-13,14589013.59678581
2024-11-14,14450546.193472244
2024-11-15,14565696.910264356
2024-11-18,14563747.34062105
2024-11-19,14639577.571464023
2024-11-20,14631380.66773554
2024-11-21,14717756.234206613
2024-11-22,14845903.210109241
2024-11-25,14885543.354598887
2024-11-26,14906812.59882651
2024-11-27,14914687.778047776
2024-11-29,15003757.348967604
2024-12-02,14973134.047754496
2024-12-03,15078727.609529529
2024-12-04,15220413.744776681
2024-12-05,15259429.052091321
2024-12-06,15506479.082817482
2024-12-09,15283303.55767554
2024-12-10,15118813.71421113
2024-12-11,15254223.449306458
2024-12-12,15190287.654023128
