,strategy_return
2022-07-12,8457113.269083703
2022-07-13,8453304.469262436
2022-07-14,8408097.827626491
2022-07-15,8486964.812485093
2022-07-18,8433645.026507154
2022-07-19,8482636.666784786
2022-07-20,8371645.948666827
2022-07-21,8125897.672147527
2022-07-22,7962097.048824857
2022-07-25,8043127.982733488
2022-07-26,8007079.386927805
2022-07-27,8064835.737318005
2022-07-28,8080475.264938979
2022-07-29,8168101.164971042
2022-08-01,8436672.568962721
2022-08-02,8451923.466086026
2022-08-03,8705153.052331442
2022-08-04,8882339.07955142
2022-08-05,8854117.79160235
2022-08-08,8917882.7635673
2022-08-09,8559324.011612259
2022-08-10,8861275.007269898
2022-08-11,9148826.129044691
2022-08-12,9354463.383958148
2022-08-15,9177865.28917497
2022-08-16,9058307.307445453
2022-08-17,8708190.21904749
2022-08-18,8578133.181393145
2022-08-19,8147318.874195313
2022-08-22,7962755.567367888
2022-08-23,7792583.956236997
2022-08-24,7928741.992638478
2022-08-25,8182088.834227049
2022-08-26,7879911.852686709
2022-08-29,7834004.321095648
2022-08-30,7797006.32213447
2022-08-31,7840372.7404111875
2022-09-01,7664691.33201638
2022-09-02,7594909.63002345
2022-09-06,7552902.920882564
2022-09-07,7914634.20953513
2022-09-08,8130898.082987187
2022-09-09,8632801.59299728
2022-09-12,8884813.883645039
2022-09-13,8475683.981067361
2022-09-14,8850820.40558845
2022-09-15,8705305.171553886
2022-09-16,8113370.750830757
2022-09-19,7950698.222630674
2022-09-20,7806710.431895236
2022-09-21,7632149.141681661
2022-09-22,7373399.593287768
2022-09-23,7361486.180031051
2022-09-26,7193777.429485377
2022-09-27,7394894.790260736
2022-09-28,7605590.829122353
2022-09-29,7241228.237104208
2022-09-30,7277088.561406837
2022-10-03,7353866.487510974
2022-10-04,8039927.812544984
2022-10-05,7948321.699801137
2022-10-06,8069927.25948087
2022-10-07,7447121.439774001
2022-10-10,7312793.2860045815
2022-10-11,7233753.175991682
2022-10-12,7353880.568555875
2022-10-13,7357406.473731052
2022-10-14,6947567.255074821
2022-10-17,7477277.142349162
2022-10-18,7454263.582116125
2022-10-19,7502210.542902017
2022-10-20,7498824.832606357
2022-10-21,7814059.931075903
2022-10-24,7728513.356895395
2022-10-25,8350338.703513889
2022-10-26,8270666.060795218
2022-10-27,8185345.426826545
2022-10-28,8096909.72495277
2022-10-31,7795136.67892974
2022-11-01,7716194.688662777
2022-11-02,7473624.760560922
2022-11-03,7393810.963645079
2022-11-04,7385739.071085334
2022-11-07,7374420.712802354
2022-11-08,7358177.407306653
2022-11-09,7068024.0282336725
2022-11-10,7423984.715193466
2022-11-11,7738984.07277023
2022-11-14,7799282.234091741
2022-11-15,7961650.338246252
2022-11-16,7780645.971235463
2022-11-17,7698000.080719524
2022-11-18,7557042.839967371
2022-11-21,7436110.789366112
2022-11-22,7583398.43610139
2022-11-23,7661496.225504858
2022-11-25,7572015.494022835
2022-11-28,7418300.241563214
2022-11-29,7456102.17334853
2022-11-30,7800500.457395152
2022-12-01,8102398.914265824
2022-12-02,8115963.502627304
2022-12-05,7867075.216913907
2022-12-06,7641607.939728753
2022-12-07,7649418.29854842
2022-12-08,7690251.667574001
2022-12-09,7736020.2982546585
2022-12-12,7692463.689106315
2022-12-13,7802507.089168964
2022-12-14,7755125.638227109
2022-12-15,7313143.998595341
2022-12-16,7286298.628292522
2022-12-19,7218349.167515119
2022-12-20,7260472.723846023
2022-12-21,7393283.457566853
2022-12-22,7270563.8391762795
2022-12-23,7171166.970341063
2022-12-27,7043466.649322819
2022-12-28,6895485.478885166
2022-12-29,7239180.1603518175
2022-12-30,7246116.167199714
2023-01-03,7370035.898310283
2023-01-04,7645896.431508479
2023-01-05,7507948.152753283
2023-01-06,7705944.60456558
2023-01-09,7728772.3967190385
2023-01-10,7748018.540950127
2023-01-11,7793895.373604848
2023-01-12,7833182.150348299
2023-01-13,8048666.423420578
2023-01-17,8088886.477091203
2023-01-18,7976665.9960102495
2023-01-19,7799479.541486537
2023-01-20,8158568.942251693
2023-01-23,8545239.784342535
2023-01-24,8424141.179256182
2023-01-25,8803473.7910893
2023-01-26,8879074.478066625
2023-01-27,8985186.452196207
2023-01-30,8717451.039398227
2023-01-31,8903579.227951232
2023-02-01,9107465.750211557
2023-02-02,9548447.118967509
2023-02-03,9348372.308464622
2023-02-06,9200088.740665631
2023-02-07,9262948.805212192
2023-02-08,9094542.764868943
2023-02-09,9187905.559633203
2023-02-10,8899540.99348068
2023-02-13,9011335.456647115
2023-02-14,9100211.678595193
2023-02-15,9181927.030555053
2023-02-16,8638641.011813514
2023-02-17,8447343.345100299
2023-02-21,8107716.879763621
2023-02-22,8120665.911856599
2023-02-23,8165801.70914642
2023-02-24,7850334.91866531
2023-02-27,7827150.154469545
2023-02-28,7853148.7224539835
2023-03-01,7782243.947453312
2023-03-02,7799234.291787198
2023-03-03,8068462.162923671
2023-03-06,7952636.178967658
2023-03-07,7883483.530904857
2023-03-08,8010242.533438149
2023-03-09,7654731.532673025
2023-03-10,7343357.088568672
2023-03-13,7678501.325684296
2023-03-14,8154401.5106803505
2023-03-15,8322172.239197025
2023-03-16,8704684.552651254
2023-03-17,8927490.06617667
2023-03-20,8987425.115584511
2023-03-21,9507397.268044127
2023-03-22,9175905.565490944
2023-03-23,8797288.924114939
2023-03-24,8879948.6177762
2023-03-27,8533889.96794706
2023-03-28,8516875.480898434
2023-03-29,8754894.924599417
2023-03-30,8763059.58610307
2023-03-31,9042522.447442384
2023-04-03,8865584.225146519
2023-04-04,8755893.493400404
2023-04-05,8558180.092210874
2023-04-06,8653039.916222114
2023-04-10,8972943.264829494
2023-04-11,9131098.288581295
2023-04-12,8920740.904722178
2023-04-13,9028978.401018975
2023-04-14,9128329.145048024
2023-04-17,9025811.690617446
2023-04-18,9081327.537956672
2023-04-19,8945651.571159508
2023-04-20,8599887.839872034
2023-04-21,8518071.429932179
2023-04-24,8261811.703176913
2023-04-25,8170794.7931549335
2023-04-26,8176675.752664137
2023-04-27,8459726.674644915
2023-04-28,8513757.17435987
2023-05-01,8688123.377627976
2023-05-02,8542320.870409302
2023-05-03,8438728.036137814
2023-05-04,8375201.423068638
2023-05-05,8535794.891160725
2023-05-08,8601612.712088399
2023-05-09,8533515.95980787
2023-05-10,8597872.273629935
2023-05-11,8590354.277079884
2023-05-12,8522579.51938169
2023-05-15,8677284.216481911
2023-05-16,8726904.060265062
2023-05-17,8918451.450615605
2023-05-18,9190946.398386728
2023-05-19,9116114.515691657
2023-05-22,9161392.243451908
2023-05-23,9050805.894993208
2023-05-24,9067302.221765133
2023-05-25,10069597.025794372
2023-05-26,10372792.571919095
2023-05-30,10498565.619149996
2023-05-31,10278656.473344106
2023-06-01,10628515.884509794
2023-06-02,10550636.725536318
2023-06-05,10518804.747311294
2023-06-06,10585168.619884752
2023-06-07,10223737.455258736
2023-06-08,10410892.077226222
2023-06-09,10518527.055192785
2023-06-12,10768609.230293471
2023-06-13,10853904.287158577
2023-06-14,11146993.382369997
2023-06-15,11184492.445377108
2023-06-16,11093357.378231281
2023-06-20,11234996.243226266
2023-06-21,10975679.541051378
2023-06-22,10991908.48697501
2023-06-23,10951044.478558315
2023-06-26,10585899.254944196
2023-06-27,10900870.826492839
2023-06-28,10792939.276588466
2023-06-29,10730212.929133678
2023-06-30,11020431.581106914
2023-07-03,11044644.703620713
2023-07-05,11100328.697097536
2023-07-06,10930410.632209249
2023-07-07,10947289.959351087
2023-07-10,10987120.103776883
2023-07-11,11113210.33014319
2023-07-12,11513707.120199341
2023-07-13,11962200.608444447
2023-07-14,11780456.013861474
2023-07-17,11932863.828689964
2023-07-18,11989723.174513772
2023-07-19,12031308.446721762
2023-07-20,11585803.95758761
2023-07-21,11383404.42124835
2023-07-24,11416631.751557784
2023-07-25,11520642.91601282
2023-07-26,11510696.07252931
2023-07-27,11669285.664162498
2023-07-28,12004957.80177611
2023-07-31,11996019.44449104
2023-08-01,11560426.357596863
2023-08-02,11245606.471503425
2023-08-03,11546929.71751226
2023-08-04,11162664.646126987
2023-08-07,11162226.012125274
2023-08-08,11007061.392895678
2023-08-09,10526834.927731907
2023-08-10,10406120.16843709
2023-08-11,10101539.670221495
2023-08-14,10121288.827471498
2023-08-15,9827787.933111126
2023-08-16,9656200.363475243
2023-08-17,9516432.093127424
2023-08-18,9123317.961694075
2023-08-21,9481107.275621189
2023-08-22,9353056.145583827
2023-08-23,9574148.672887202
2023-08-24,9304723.252888009
2023-08-25,9354172.22207773
2023-08-28,9426053.582984213
2023-08-29,10020607.645878823
2023-08-30,9919739.43314078
2023-08-31,9577255.902609974
2023-09-01,9751118.433688039
2023-09-05,9676446.01956767
2023-09-06,9588905.894648246
2023-09-07,9579510.04702484
2023-09-08,9557525.471138202
2023-09-11,9619942.00268257
2023-09-12,9724234.03812189
2023-09-13,9483370.175426181
2023-09-14,9783541.321687827
2023-09-15,9692316.777199123
2023-09-18,9609545.921697974
2023-09-19,8779599.508458145
2023-09-20,8788729.35847849
2023-09-21,8482799.695309468
2023-09-22,8364089.238947424
2023-09-25,8344438.745003271
2023-09-26,8295840.785944677
2023-09-27,8375326.368747928
2023-09-28,8744578.470147002
2023-09-29,8801799.864487303
2023-10-02,8803573.610348579
2023-10-03,8627797.321222603
2023-10-04,8654577.470931133
2023-10-05,8676104.86954373
2023-10-06,8954247.637702381
2023-10-09,9079717.784677984
2023-10-10,9108667.806473583
2023-10-11,8989556.172848145
2023-10-12,8881596.768800065
2023-10-13,8802701.13238982
2023-10-16,8944710.620063404
2023-10-17,9062122.075908318
2023-10-18,8879829.258323472
2023-10-19,8810954.062781777
2023-10-20,8774814.191945165
2023-10-23,8832232.632454831
2023-10-24,9063263.39501546
2023-10-25,8693790.26117349
2023-10-26,8495302.34190899
2023-10-27,8292282.903822177
2023-10-30,8464965.271500511
2023-10-31,8651530.056091253
2023-11-01,8782403.484764125
2023-11-02,8883190.323982408
2023-11-03,8949981.298518317
2023-11-06,8909255.494045233
2023-11-07,9006536.985073961
2023-11-08,8926650.080660842
2023-11-09,8890311.387661992
2023-11-10,8994842.729868786
2023-11-13,8955598.763222931
2023-11-14,9066312.776371747
2023-11-15,9136764.10903504
2023-11-16,9303130.89471013
2023-11-17,9349101.46635387
2023-11-20,9482535.38527371
2023-11-21,9459581.446670763
2023-11-22,9486214.984453635
2023-11-24,9515040.774099374
2023-11-27,9520996.111607907
2023-11-28,9526112.491257947
2023-11-29,9598101.069338106
2023-11-30,9670860.137083154
2023-12-01,9857916.705412753
2023-12-04,9964739.486452257
2023-12-05,9896915.93714803
2023-12-06,9658369.502440175
2023-12-07,9811979.78801129
2023-12-08,10184905.88446518
2023-12-11,10133653.64797769
2023-12-12,10133923.283222632
2023-12-13,10521044.743084699
2023-12-14,10707062.82893825
2023-12-15,10622114.291662578
2023-12-18,10734961.761201167
2023-12-19,11045100.319471948
2023-12-20,10931056.564794913
2023-12-21,11246944.40055524
2023-12-22,11523680.431771323
2023-12-26,11700216.58451462
2023-12-27,12081970.05366011
2023-12-28,12105469.421301048
2023-12-29,11751673.6918625
2024-01-02,10862010.698828261
2024-01-03,10475608.781458966
2024-01-04,10548770.325981626
2024-01-05,10446332.784240115
2024-01-08,10820629.106872842
2024-01-09,10648395.15833101
2024-01-10,10520935.974391382
2024-01-11,10245022.43523272
2024-01-12,9847560.542102775
2024-01-16,9877112.251534436
2024-01-17,9768972.766060038
2024-01-18,9527866.282721123
2024-01-19,9689630.197652437
2024-01-22,9842117.978731835
2024-01-23,9714857.470122946
2024-01-24,9428450.067616407
2024-01-25,9438095.470174326
2024-01-26,9567522.812670963
2024-01-29,10053203.265569903
2024-01-30,9907334.300127173
2024-01-31,9626276.401640814
2024-02-01,10033221.041536976
2024-02-02,10096831.42748398
2024-02-05,10549966.256434258
2024-02-06,10909471.699045422
2024-02-07,11103179.996714516
2024-02-08,12178751.01032313
2024-02-09,12214039.483834026
2024-02-12,12911687.8900378
2024-02-13,12284076.569882385
2024-02-14,13348177.131206207
2024-02-15,13940921.508146103
2024-02-16,12371114.410000611
2024-02-20,12025441.605851531
2024-02-21,11373101.002627213
2024-02-22,13108263.07404501
2024-02-23,12380711.509092584
2024-02-26,13076542.707481634
2024-02-27,13301545.526909575
2024-02-28,12910459.705091227
2024-02-29,12784214.947991375
2024-03-01,13283378.354382351
2024-03-04,14258234.655010767
2024-03-05,13485401.336295228
2024-03-06,13956836.983564464
2024-03-07,14003143.477039149
2024-03-08,14399496.19357851
2024-03-11,13370228.05660283
2024-03-12,13738515.907754218
2024-03-13,13680411.569160199
2024-03-14,12843276.795606423
2024-03-15,12937795.941321371
2024-03-18,12619701.636830494
2024-03-19,12085910.703432927
2024-03-20,12988004.792674128
2024-03-21,13317116.007231474
2024-03-22,13083292.908479348
2024-03-25,13657888.354997955
2024-03-26,13306642.432406137
2024-03-27,13642789.375622852
2024-03-28,13761730.167279184
2024-04-01,13769562.114161385
2024-04-02,13500313.628500532
2024-04-03,13566109.30176005
2024-04-04,13053783.95538204
2024-04-05,13032774.339496726
2024-04-08,13054329.296529893
2024-04-09,12665882.829828214
2024-04-10,12875683.64145993
2024-04-11,13374505.591447173
2024-04-12,12831483.653003795
2024-04-15,12375558.777873695
2024-04-16,12924541.18822395
2024-04-17,12579467.36376843
2024-04-18,12505094.899711072
2024-04-19,10776552.410082502
2024-04-22,11139378.50414741
2024-04-23,11684879.012376692
2024-04-24,11364003.518321479
2024-04-25,11718646.256340168
2024-04-26,12556950.953769006
2024-04-29,12550519.079309301
2024-04-30,12128287.612525983
2024-05-01,11500987.944672536
2024-05-02,12137621.72100856
2024-05-03,12233906.47868604
2024-05-06,12704759.320672655
2024-05-07,12312744.148488045
2024-05-08,12257153.723775249
2024-05-09,12057672.842402326
2024-05-10,11865461.819323666
2024-05-13,11753764.222720088
2024-05-14,12098262.597495165
2024-05-15,13345386.09253528
2024-05-16,12571217.437577713
2024-05-17,12639670.783057721
2024-05-20,13220268.537874565
2024-05-21,13222479.819396304
2024-05-22,13193287.225569766
2024-05-23,13005454.271424327
2024-05-24,13739944.165246245
2024-05-28,14049858.241494996
2024-05-29,13660180.386820765
2024-05-30,13434726.313431773
2024-05-31,12932497.017935526
2024-06-03,13321421.483287957
2024-06-04,13345640.725064872
2024-06-05,13949336.865295107
2024-06-06,13758848.446847713
2024-06-07,13730581.660108779
2024-06-10,13945246.092751931
2024-06-11,13923064.357608518
2024-06-12,14389658.88840654
2024-06-13,14648846.217191212
2024-06-14,14689728.212690286
2024-06-17,14930919.93905363
2024-06-18,15326283.541475048
2024-06-20,14736669.849164236
2024-06-21,14389841.430551639
2024-06-24,13909034.714100398
2024-06-25,14431774.58699785
2024-06-26,14451518.133063424
2024-06-27,13996893.566306176
2024-06-28,13933772.651696268
2024-07-01,14008120.918573989
2024-07-02,14071366.975711832
2024-07-03,14571198.69085136
2024-07-05,14538492.967822326
2024-07-08,14747080.233242344
2024-07-09,14834486.219458137
2024-07-10,15205879.861378418
2024-07-11,14598996.235712992
2024-07-12,14759785.382659137
2024-07-15,14718447.801409686
2024-07-16,14606406.537835065
2024-07-17,13685517.136270795
2024-07-18,13837204.15215711
2024-07-19,13515461.15140633
2024-07-22,13922568.171822136
2024-07-23,13924417.016763244
2024-07-24,13077261.75084912
2024-07-25,12934903.610691499
2024-07-26,13033349.132527713
2024-07-29,12926368.576005097
2024-07-30,12376265.628118003
2024-07-31,13466908.91621729
2024-08-01,12625235.223754637
2024-08-02,12294826.547584653
2024-08-05,11775006.446084702
2024-08-06,12010885.054376818
2024-08-07,11429801.324422235
2024-08-08,12134284.055462344
2024-08-09,12103711.348890068
2024-08-12,11930102.847300416
2024-08-13,12459000.41306692
2024-08-14,12432893.329540307
2024-08-15,12858038.682754496
2024-08-16,13128420.823168717
2024-08-19,13451517.145122977
2024-08-20,13320610.013966808
2024-08-21,13650108.098877916
2024-08-22,13166651.971228784
2024-08-23,13899093.38907842
2024-08-26,13669287.09543938
2024-08-27,13575581.219555406
2024-08-28,13278971.429945007
2024-08-29,12942368.504148845
2024-08-30,13036783.625409398
2024-09-03,12510263.480015984
2024-09-04,12353559.752537118
2024-09-05,12210287.096745048
2024-09-06,12013302.243096912
2024-09-09,12729068.608035093
2024-09-10,12660333.565127844
2024-09-11,13155455.567276385
2024-09-12,13391750.206501244
2024-09-13,13785809.809277235
2024-09-16,13933115.596987056
2024-09-17,13936748.956628889
2024-09-18,13975665.661576055
2024-09-19,14236210.362460025
2024-09-20,14333231.105868535
2024-09-23,14405798.922062885
2024-09-24,14242986.030600948
2024-09-25,14024673.804922178
2024-09-26,13821745.266886976
2024-09-27,13690881.745006392
2024-09-30,13732372.43039929
2024-10-01,13559695.614155604
2024-10-02,13854881.814159522
2024-10-03,13951639.35907693
2024-10-04,14222731.137801806
2024-10-07,14067343.785030778
2024-10-08,14516511.71016644
2024-10-09,14949384.129914712
2024-10-10,14891775.522999851
2024-10-11,15582036.408051196
2024-10-14,15748286.937956415
2024-10-15,15227769.901113618
2024-10-16,15185916.856987093
2024-10-17,14644668.220069082
2024-10-18,14935082.607493794
2024-10-21,14733172.186237529
2024-10-22,14789662.121180624
2024-10-23,14381767.412358036
2024-10-24,14470914.911355738
2024-10-25,14505365.983671458
2024-10-28,14800820.59116843
2024-10-29,14889081.6056101
2024-10-30,14994520.25560791
2024-10-31,14522384.028097656
2024-11-01,14519365.482796276
2024-11-04,14491077.13531373
2024-11-05,16135590.2718369
2024-11-06,17402920.015903834
2024-11-07,17438312.561532017
2024-11-08,17487495.892257646
2024-11-11,19484487.127600502
2024-11-12,20280241.98508812
2024-11-13,20244287.82327595
2024-11-14,19589119.85171301
2024-11-15,20862635.48044217
2024-11-18,21062879.802698776
2024-11-19,21500625.802166782
2024-11-20,21253811.84275108
2024-11-21,21598119.80481495
2024-11-22,22141535.243211616
2024-11-25,22724693.960228104
2024-11-26,22521778.31408792
2024-11-27,22866252.06040819
2024-11-29,23353680.029722262
2024-12-02,22815729.636645757
2024-12-03,23458832.959901705
2024-12-04,23924341.344710525
2024-12-05,23603772.989647795
2024-12-06,25128890.65028061
2024-12-09,23258510.44667547
2024-12-10,22537992.648953844
2024-12-11,23154491.89318919
