Date,NVDA,ONDS,FIG,AVDL,INTC,BTG,PLUG,AAL,SMCI,OWL,IBRX,TSLA,KLAR,PLTR,RIG,F,OXY,WMT,BAC,HIMS,SOFI,NOK,MPT,OPEN,AMZN,SNAP,LYG,CDE,AG,DNN,RELY,PSLV,PFE,IREN,RGTI,AMD,MU,BBD,BMNR,MSFT,MARA,PINS,DASH,RIVN,ACHR,CPNG,GRAB,BTE,WULF,NU,FSLY,T,HBAN,HL,SNDK,GOOGL,NFLX,CVNA,SMR,VZ,QBTS,AAPL,PATH,KVUE,HOOD,NGD,ET,CLSK,CIFR,TTD,EBAY,NIO,AUR,USAR,NBIS,CCL,UBER,COLD,RKLB,JBLU,HLN,XOM,SO,ETSY,IONQ,ABEV,STLA,APLD,PYPL,PANW,CNH,KGC,INFY,AEG,CORT,RIOT,ORCL,HST,PBR,EQT,PCG,OMC,CSCO,VALE,OBDC,FCX,LYFT,W,ARCC,CWAN,AVGO,CLF,SLB,DVN,CTRA,QS,MSTR,BKD,GOOG,NCLH
2022-04-06,703833000,601200,,259164.0,31518700,9072900,22337700,40217800,1864000,3850000,1377200,89348400,,40647700,21767200,102881600,27903000,28018500,54159800,2204900,56769400,24163800,4324700,18340500,79056000,21554000,11249400,4319500,4100900,11175000,956300.0,4056600,31717500,79200.0,415200.0,105256600,28080100,44808200,,40110400,10107300,12282800,3922700,22212700.0,1766500,8283700.0,11917900,989100,355400,5875000.0,3647500,49327209,13351100,7818600,,32468000,43549000,4791000,476900.0,28661700,64600,89058800,9951500.0,,15547800.0,5515000,26494200,1573700,275300,4597300,6359400,73501100,5012200.0,,,44802800,28854800,2438700,4171600,35359100,,24768200,6877400,3524700,3262800,34587100,6145500,,16288900,8455800,4988600,20103000,12373700,4068300,924200,9199600,5492400,5676400,26711400,8192500,9359500,1505400,19644100,31305000,1926600,13635800,6662400,2321400,2939800,2204100.0,23742000,20489800,8726600,9136000,9789000,8008700,4307000,1391900,23574000,27149300
2022-04-07,557992000,506500,,205043.0,24117000,8347100,15941900,42285200,1804000,3115800,1764400,79447200,,34727400,16929000,101229100,24408300,27088200,54585000,1591200,109248300,22521000,3850400,13116800,68136000,21490400,16456900,3862200,3458100,24502700,942500.0,4357200,36305700,58400.0,381100.0,91895500,22658600,42220700,,31411200,9526000,13052300,4238100,19428600.0,1788300,6828200.0,13258100,564900,156200,6153100.0,3126700,62815724,16652600,6468300,,26234000,49489000,4097300,488800.0,22790600,179600,77594700,8603500.0,,14671700.0,4108700,17141600,1188300,254300,4167500,4998700,82617000,7715700.0,,,42475400,34581000,2556700,4508000,24885500,,26122000,6436300,4815600,1941600,19996800,4008900,,12471300,6510600,5711800,27370000,8337400,5081200,1154500,6392800,7112200,7896400,29397000,9154000,25365100,1946600,15739000,23755100,2094300,11154300,6403800,2987400,2104400,1858500.0,16583000,16104400,8895800,7952600,9534300,5848900,3427000,888200,19448000,21030400
2022-04-08,524781000,321100,,225155.0,22167300,5116300,15241900,22627700,2627000,2118200,1304900,55013700,,24962500,10998800,75085800,41639000,23294400,41018900,1466500,39037800,16916400,2675500,13609700,46002000,21718400,10097200,3906900,3903700,12716100,639900.0,3369900,24612200,39200.0,221000.0,92746700,20562600,40036500,,24361900,9102800,7778300,3239100,10675700.0,1343400,6218900.0,18061400,505700,183800,7766700.0,9919400,73121078,11862700,7952800,,25142000,40252000,3233800,3362400.0,24852200,358200,76575500,9398200.0,,25046500.0,3316000,13504400,1422400,179100,2898000,3747400,59574300,2910500.0,,,28731700,17991000,1481100,2954800,16314800,,24866500,3731200,3666800,1376400,23878800,4036300,,10521800,5668200,2743600,21388000,5583400,2500000,942000,6101400,6182500,5806300,26444300,10674900,27983100,2213600,18148200,34815200,2918400,9620300,4705300,2394800,3585200,998900.0,20464000,13189000,10526400,10115100,10196800,4928300,2749000,2009000,16434000,15336000
2022-04-11,575207000,261500,,270258.0,30352500,11237700,17857400,24886200,1645000,4598200,1399200,59357100,,26095800,10216700,66117100,27618000,24712800,34198700,1689500,37461600,19077300,4941200,20067400,52112000,20890400,10790700,3551100,5493000,10841700,481000.0,5936800,22054300,60700.0,229500.0,95527700,21127900,32796300,,34569300,6768500,7657500,4887000,14206700.0,1955600,4717500.0,14700800,638400,355800,7476200.0,5301400,157485300,13312700,8708700,,36884000,37771000,3666800,1692000.0,33614900,161900,72246700,11139600.0,,14568300.0,4216800,15817000,1676900,277700,3433600,4101900,93693800,1707900.0,,,27851900,19680300,1071000,2441600,9915600,,21800100,8172500,2933300,6097900,24921700,5270600,,10706600,7320000,4366600,18769500,6641500,2875600,773300,5646700,5738400,6303500,20950800,9782100,18768000,1305600,20992100,28814000,2649600,9370600,4052400,2043700,3116900,1244500.0,23512000,12401400,7999000,9011300,7981000,5665100,3567000,1444500,24188000,13861300
2022-04-12,662258000,349600,,195360.0,29861400,12704800,14102100,31461600,1387000,3164500,1406900,65976000,,26226500,9776700,49138700,26820900,26761200,42855300,1937600,58650300,22544600,4130600,17914400,55178000,19538500,12424000,7635800,6407300,9742400,502700.0,6939600,22810700,57800.0,198700.0,89246400,18658500,29152100,,30966700,10968500,9135800,2898200,14264500.0,1722000,5677300.0,13262800,276000,3832900,6764400.0,5118000,104795900,12205700,12688000,,32710000,38243000,4698000,1782500.0,21136400,9500,79265200,6903500.0,,13906400.0,6447000,21069300,1125700,232700,3244400,3987300,51210800,2637700.0,,,23404200,32619800,1136800,3420800,10700100,,22444200,6069500,3013800,3298000,28086400,3302800,,12493600,5395800,4586900,23777000,11642600,2051400,760500,6857800,6174700,8467800,29529600,9504600,15229600,992300,25254200,21619300,2325200,11646600,3880500,3021600,2655600,1556600.0,17350000,14414100,8112800,9418900,7097700,5195900,4923000,1318000,23004000,14620900
2022-04-13,516943000,238900,,427938.0,22171300,9703500,11345500,90231900,1073000,2715600,1055600,55121100,,21152900,11114200,51871800,21358400,29284500,45484200,1703400,39309500,22584400,5769000,15773700,53390000,18160800,8027100,7677600,5839600,17056600,639500.0,4655600,15777800,56500.0,158700.0,77728400,18892000,32483400,,21907200,8389000,7353200,2747900,14068100.0,1073800,4618900.0,13063500,654600,1574900,4700900.0,5366400,64100500,12387200,8630300,,27928000,32310000,3266200,2510200.0,19798000,38100,70618900,7339600.0,,9031800.0,5564800,19471100,1077300,276700,2805500,3787000,57163200,2856000.0,,,35391100,20186400,1402000,2916600,15400900,,19306800,4667200,2446400,3345000,22767000,3931700,3116200.0,26481900,7379400,3356100,15390100,20145500,2341400,519300,6376600,4728600,11547200,32413000,8801700,14515300,1709400,17004600,28994800,2014700,11976500,4059200,5465100,3986000,2130500.0,20266000,13220300,8596100,9955700,6306300,4604900,2613000,925500,19542000,16672700
2022-04-14,569097000,261400,,201288.0,36181800,9386100,10764000,43180700,2904000,2570200,928800,58422300,,23284100,13717300,39312900,18789400,22360500,79032000,2309100,42198000,21080800,6115000,16232900,51598000,17741900,7621800,4910000,3803600,9366400,565100.0,2885800,17240100,80500.0,200300.0,73354400,18543500,30490100,,28221600,8928500,10846100,2150300,9206100.0,1274300,4087600.0,17179300,1095800,618200,5704600.0,13436200,52731100,10599100,6553100,,31598000,43438000,3128100,1275900.0,16915100,53700,75329400,8179600.0,,12083900.0,5172700,12533000,1070400,202400,3693800,4452200,43937500,1841200.0,,,25316700,18763000,833200,2262600,10297500,,24566400,5925800,3780200,3465000,16902000,3808700,372000.0,16125800,5736600,2884500,12625900,17199800,2216300,1275200,6280400,5590400,8442100,42065300,7999100,37223900,1710800,18024800,25599100,2059600,12110200,5632500,2872600,3359300,428200.0,27385000,15585000,10714500,8616800,11146700,3784800,2565000,2272900,23484000,12774700
2022-04-18,525701000,202000,,273916.0,25593100,13766400,10560600,27478900,2720000,1739000,1422500,51715200,,25395600,15683600,40205800,30802500,14671800,80080300,2259300,50207800,15062300,7717800,12559900,46514000,22468100,4707600,5275300,7414500,9504400,638400.0,5051700,17065000,161100.0,153900.0,80605800,17476700,34851700,,20778000,9628200,14072600,3513400,12841600.0,882000,4579100.0,15803000,871300,540100,6867200.0,5310200,54812700,9989000,7266200,,20808000,51050000,3223100,1240800.0,14394300,41200,69023900,5922900.0,,11320000.0,4974800,21848100,1236800,288400,3197800,4115300,40647500,1258500.0,,,18700700,24413800,1296200,2206900,6338800,,19032300,3716600,4528200,4208900,18034000,4127700,145100.0,15342400,3899400,3344900,14010300,11998300,2009000,1015300,6212900,4955900,5679300,27350000,16673600,7510900,1624600,13990700,19069600,3874700,14267000,3041000,3258900,2875600,288000.0,21375000,13456800,11127900,9422300,9781500,6543000,2523000,1640700,14918000,10501800
2022-04-19,512781000,304400,,283637.0,31483100,12314700,43802000,41228000,16522000,3652800,1053100,49847700,,31753900,12435800,55398300,19514600,15855000,53714200,1652900,39488900,24988700,5862100,8846200,54926000,29558200,10092100,3766100,8639600,13073100,557500.0,4668000,33441500,223200.0,225700.0,77069500,15139000,26706000,,22297700,8523000,8948400,2861500,11382200.0,1767300,3557700.0,15616700,439700,888200,6622100.0,3407100,57496000,16990200,5749700,,26490000,209069000,2855900,1824400.0,12890000,30900,67723800,8061800.0,,13253500.0,5178900,14221500,1083900,221100,5730000,4698300,43395000,1604900.0,,,28760200,23319600,930000,2797700,10125700,,20382600,3759200,4065100,3792700,20420700,4080600,319900.0,12768100,4820400,4615500,15576000,16645300,2215300,950500,7729800,5412400,9329500,19633500,17241600,13573600,2639400,15490900,32522200,4214400,10278500,3967100,2005300,3124500,1032200.0,16581000,11171600,10033700,8156000,10060000,5381400,2848000,1778900,22720000,16309900
2022-04-20,468974000,378600,,130937.0,22787100,11289500,18555200,43515000,5634000,2943300,802400,70711200,,31528600,16080500,47351500,20837800,19821600,47064300,1489900,56574300,28273200,5029900,9713900,59630000,38448300,7673300,3526600,5086500,11416600,1058600.0,3367300,24751800,88900.0,277600.0,62489000,19042600,19447600,,22906700,8875000,14979700,4398100,12648500.0,1010900,8068900.0,12208600,616700,941100,8933900.0,4829900,48751400,19033900,5448300,,31696000,1333875000,10103200,856500.0,19563400,6400,67929800,6018100.0,,15342400.0,5039800,16122600,1356500,163200,8277800,4937900,53336400,1798000.0,,,21267000,21330500,1591200,3314300,9524500,,20689400,4583000,4829100,17009100,13623800,3588100,211900.0,26487000,4971600,5949900,19892000,10019600,2679100,1459300,8423900,9472600,8853100,18373900,8174800,22216300,4109900,19526200,36712300,3700200,13101800,3289300,3133000,2918900,354100.0,13920000,12605200,11945100,7121200,5674900,5086100,2821000,5313600,22610000,12739900
2022-04-21,656209000,333300,,295486.0,27316900,18213400,31295400,84042900,6325000,4062400,1965500,105416400,,32009000,16190200,49898500,32050400,18168300,46245900,1598600,66530900,30061800,5437100,14760700,63970000,69311500,8370700,7705900,8185700,12698400,626500.0,5446900,19105600,87600.0,286800.0,76680600,17645300,19801500,,29454600,12743700,16627300,5474700,21534500.0,1503000,11575000.0,18761000,635700,985300,10553700.0,4086900,81259800,24290000,9520000,,36446000,535016000,17302000,2914000.0,32821100,26200,87227800,6595100.0,,14642000.0,9093900,25065900,1451900,179100,5747100,4408600,61501400,1862000.0,,,37800100,32937100,3416800,4182600,19818100,,29010900,4898800,4071800,5955300,14511700,5362200,371300.0,27204100,10384200,6837300,26104700,21840600,5586400,1076500,10523800,5616100,13685200,25522000,12234900,20992900,2277900,17147300,28050000,2238400,31430900,6109200,3157800,2353200,449500.0,20352000,25060000,18181500,10699200,7591700,6454400,4163000,2641600,30158000,21912000
2022-04-22,624713000,292200,,273901.0,28219900,11593800,28612500,42141900,3640000,2977300,1435100,69696600,,30386100,14708600,56193700,22816900,21046200,50409800,1111400,45591900,34457000,10676900,14439500,73078000,77506100,11144300,5699700,5862800,14795500,913900.0,6527100,22156800,59500.0,120600.0,75017700,18682400,28305900,,29405800,9866700,14250800,5625000,12670200.0,1141900,7665000.0,15211100,721900,546200,12123100.0,3963500,68483600,17257000,11024600,,56884000,375151000,18516500,1529200.0,44958400,16100,84882400,8165400.0,,13172500.0,4877100,16662000,1916200,289400,6086000,4914800,60727300,1896400.0,,,25671500,22748900,1308800,3065200,11488900,,23591600,4861700,3623000,6286900,28162600,4058900,231300.0,21053000,8793600,5086700,28994100,11983400,3790400,1063200,9682600,9357100,8641200,28323800,10515700,26238900,1577800,17693000,44664600,2351000,32547600,3653200,5240700,2606600,287600.0,21064000,53475800,20746000,9734600,10122500,5214700,3543000,2875900,46410000,14578100
2022-04-25,641566000,251400,,1481648.0,35999300,16568800,18772200,37047800,1783000,1646100,1906000,68341200,,31727600,24301700,58361400,32977000,18057600,64301100,1407100,37571500,40947400,7741100,15823300,61874000,42647800,17750500,11890800,7977700,14023800,563300.0,7465700,27390600,84900.0,200700.0,93481000,20072100,42197800,,35678900,11327400,12583000,7969600,12433700.0,1010800,8541400.0,12052400,721000,1567900,6812300.0,5325400,71861400,18895900,13371500,,46128000,281520000,13634900,1509100.0,46028400,18300,96046400,10746900.0,,13322000.0,8779400,41343900,1837600,336000,4150900,5503600,54990900,1592000.0,,,27164700,29416300,2194900,3307000,13751200,,37698300,7424100,3976400,5347900,28424000,4887200,128100.0,15683400,10622400,6196000,23539900,8778400,5925000,830900,9640800,7305900,10805900,29705500,10997100,16799500,1527200,18677000,56363600,3516000,31955300,5292700,3482400,4049800,318600.0,26959000,39958000,23976100,13608400,13569500,7149100,3293000,3071900,34522000,15786200
2022-04-26,653143000,216500,,12763086.0,35356600,11298500,18370400,33555800,2456000,2185600,2459800,136133700,,38666500,17529900,60345300,27151300,19601100,44809900,1241400,49526100,31870800,7339000,13162300,77530000,34701800,17351200,6831000,4304900,11602100,987000.0,4262800,25366500,75500.0,332200.0,89127400,18628700,41292800,,46518400,8916400,13351700,7282000,18830000.0,973100,8257600.0,10721100,386400,1451700,8152300.0,4408700,50825900,14514300,9277700,,73054000,203181000,11545100,1067900.0,29507700,70500,95623200,7843400.0,,14430900.0,5941800,28817200,1868700,265500,3352000,4951700,52771600,1856800.0,,,44476200,26981900,1238000,2727100,22907300,,28941500,6880500,4297500,7300000,18109900,6549900,201000.0,17205300,5485800,5496300,18048600,13027100,7389100,868500,8596300,7555200,8131400,30238800,7922000,30359300,1670700,19238300,48071200,3381200,18707700,4226700,3519500,9358500,409500.0,35809000,24298100,19941000,9636500,8611800,8840700,3749000,2544800,49394000,20188000
2022-04-27,499460000,429900,,1365264.0,28320900,8666300,19188400,31101300,2294000,1707400,2667900,76956300,,54508500,12035800,65847900,20688500,17496900,39824900,1557500,42697500,45674900,7322800,11477400,71336000,40794900,15881600,6051900,4841600,10426700,583300.0,6514200,25819200,63400.0,385800.0,83125100,17123600,51168400,,63477700,11128700,27148800,3383900,15143700.0,2554500,9938800.0,10748500,398900,839000,6803200.0,4756900,66767000,14194600,6954900,,91820000,222984000,21794500,595200.0,30582000,47400,88063200,6311600.0,,18996400.0,4517800,17959700,2349500,450100,5188800,4905700,56633000,1452800.0,,,35893100,30762600,2062100,2522100,15991400,,32773000,6407600,4283800,4767800,25964100,5316700,214000.0,24669800,6760200,4936300,16595500,9754100,6123700,1030700,8272900,7279200,13260100,23975800,8489900,31162300,1477000,33668600,60351400,2982700,22816500,4989000,3488700,7216700,251300.0,19313000,18730800,10619400,8168000,6862200,7664300,3073000,1633500,62238000,16996200
2022-04-28,570327000,507100,,553024.0,41097000,11290500,25532100,27601000,2062000,2096700,1812900,124948500,,40074500,14429300,131556500,20633100,14955900,39567800,2013500,46069000,60763600,6715600,12228200,117316000,44665200,17437500,6033900,6265900,9450300,912300.0,5783500,28225400,69200.0,302900.0,91495400,21058400,38719000,,33646600,13725900,30332400,4835100,17179300.0,6435100,6285600.0,13796500,457400,720200,14417100.0,4876000,67479400,13683000,6881800,,48884000,213632000,16401900,897300.0,33011700,4300,130216800,7052500.0,,26970200.0,4718700,21914500,2322600,392400,4798500,6008500,53118500,2846000.0,,,30952100,30251600,1784000,3462300,12575300,,33683800,5702100,5491400,5371700,27522000,4603100,149100.0,42836600,4749000,4138600,16535400,24229100,6532800,750600,10367400,6177900,9094100,16601900,11398300,24844600,1277600,20170700,46759200,1856400,15184900,4543900,4231900,3950200,260300.0,22334000,16694600,11502600,7940000,7221900,7442000,4053000,2347300,36790000,14133000
2022-04-29,500435000,366700,,386720.0,70765900,11588000,16368800,24044900,2460000,2129800,1534000,88133100,,30937500,16704800,83184900,19208600,21088800,47385200,1233900,33526800,42409400,7782800,12132900,272662000,39033200,18929600,8515200,5328600,9218100,904600.0,4959200,28343300,120200.0,326600.0,82647700,16843500,40869800,,37073900,10525700,14955800,3151500,12877400.0,2390600,7750300.0,14406500,960900,808600,7716600.0,3795800,70195400,19427500,10960900,,42676000,163919000,10951300,830100.0,41014200,34400,131747600,5085600.0,,32541400.0,4359100,16502500,1726300,272500,4340300,8341100,62933900,1540400.0,,,22197100,24948600,2788800,2410100,8612400,,34656500,8189500,7090300,4226200,30378300,4808300,70800.0,24872400,7372800,3932900,16401500,12325100,5092800,771300,7931900,7946900,7710100,33158100,8022900,26155900,1387100,20281400,47752500,2153900,17202000,4723100,4581100,3142000,419400.0,26108000,22748300,10611900,7834600,7195800,5417900,5480000,2349500,33694000,11933500
2022-05-02,572049000,537700,,315327.0,45446500,16708300,15995400,32639400,3241000,2238900,1548700,75781500,,41193800,14906200,64734000,38104700,20016000,46652200,1517600,43738400,56168800,7964200,15989300,148788000,23474700,10741800,8934700,6674800,8373700,839200.0,6803900,36228400,100700.0,226200.0,98304100,15342800,36357200,,35151100,13859700,18476500,4814800,13888900.0,2079300,7758400.0,14730600,827600,482800,15326100.0,4798300,67551600,20107900,9361300,,35534000,145916000,8982900,674900.0,33309400,14600,123055300,6131700.0,,22709500.0,8037100,23733300,1846700,325900,4501900,6139800,56156200,8497300.0,,,34360800,45651000,1933400,2591300,12424600,,36335200,6371900,5640000,6120200,34277300,6898600,355900.0,21340500,6012600,9930000,20493400,15073900,5283200,1064100,10925500,7379900,7234200,41391500,7927300,17706000,1153800,22499200,40078300,2550700,21723800,11738200,4651700,4321800,527200.0,26725000,17584100,11445200,11320300,9932300,6359900,5159000,1955100,30280000,18821600
2022-05-03,475751000,427200,,351522.0,40158400,12194800,13716300,30334200,4112000,1494600,865700,63709500,,31372700,22032300,55734200,24723400,17950500,48926000,1702400,27381700,46478000,6328300,17876700,79134000,24795100,16188900,6549700,4705700,6608200,607500.0,3130800,33716900,73000.0,264000.0,126381800,13539100,39823900,,25978600,7599000,12750900,3959100,14738500.0,1771500,5911200.0,11257400,529100,479000,23116900.0,3734900,62675300,14721900,7018500,,24968000,118394000,9700900,888300.0,33263100,13300,88966500,5353300.0,,27084000.0,3788500,26734700,2024400,291000,5955000,8059000,44062200,4477600.0,,,28177600,58340700,1359600,3598900,9644000,,33908100,4747600,5615400,17096000,30971900,5813900,89200.0,15227600,9051000,5586100,15419300,7716800,4741400,759100,6528400,5211500,8052000,37905200,9845800,13677500,1426500,15828200,31293600,1664300,16184300,24562300,2962200,3652600,367500.0,17064000,12816200,8876500,22056300,14685300,4647200,4752000,3018100,21216000,18322700
2022-05-04,648855000,523000,,254182.0,44625600,16446500,20129300,30759700,25745000,3018700,1404000,81643800,,43239900,19774100,59774900,27975500,20022600,57860300,2239400,77128300,28011200,6110100,24297800,110746000,30175400,16384000,5823400,5350800,8431000,969000.0,6473300,28613700,119100.0,438100.0,225394100,17201900,36603800,,33599300,11809900,18400000,9944900,16040800.0,2613900,15004700.0,17477000,874400,538000,16402700.0,6987300,60771800,13541100,7993300,,49916000,122188000,10408300,1075500.0,29564600,33000,108256500,8040300.0,,26056600.0,3881500,32645200,2955300,326300,6284200,9500200,53869900,5060300.0,,,37917900,115601800,927400,4388900,9597500,,46188400,5712500,8693700,13141900,35739800,6113700,62300.0,15850600,15763200,6627600,16669500,7519400,4419800,958100,11556800,6759900,9406800,34501700,7608000,20648500,1236000,23942300,51393500,1631600,17667500,112518800,5113300,3048300,332800.0,23896000,13263700,11713700,15072000,11865400,7630100,8104000,1652400,33232000,17776500
2022-05-05,626331000,387500,,156784.0,52996700,13553900,19774200,32054500,8558000,2812500,1609800,92519100,,40523600,17210100,57889200,42153600,23234400,48860600,1205900,46638700,45501500,5201700,25022900,144392000,27859000,17044000,8547400,6684800,12283700,1173300.0,5734900,28333000,158300.0,305300.0,153129800,16603600,36116500,,43260400,9300500,14967200,11392600,15878300.0,1989600,11488600.0,11585300,611800,511900,15033300.0,10478800,55503900,12934000,9784600,,45840000,139713000,11436900,681500.0,20664300,157200,130525300,5252800.0,,17641300.0,5794300,36272100,2133700,270100,6786200,19285100,95761700,3489300.0,,,44517800,52804200,1727000,2694800,10244200,,41013400,4969700,15386200,8710900,36920400,5799100,69800.0,22066500,10880400,4885500,20758000,9577100,6217800,1128700,9394800,7197200,15251400,41869500,8041800,24163000,979100,24846500,38963800,6538100,22061300,43122300,13634300,3809000,604600.0,32806000,17264400,16281500,13010400,8602700,6091400,8594000,3367700,43090000,20426700
2022-05-06,633297000,532300,,374427.0,40916600,12564800,23001100,34360000,7552000,2201100,1500700,72903000,,69691300,15369900,66622200,30897900,34258200,50440100,2098600,50526800,42865200,5469600,45916200,124260000,31983200,28369200,7329200,6689800,8609500,2355400.0,4137000,19891400,27700.0,368900.0,144286600,15159800,38736900,,37780300,8417600,15883500,19772400,20691000.0,1449900,16471900.0,16445700,482200,333600,17488200.0,6148500,51506800,11571900,7730800,,39710000,171855000,13184800,729500.0,19322000,111300,116124600,6960200.0,,15359700.0,4154600,29950800,1962900,382500,10956100,11281200,57655100,3832300.0,,,43828900,56575100,1683900,3087000,11881000,,29619300,5242400,9282100,7052600,30264900,11020900,137100.0,21369300,11784600,6886200,15572900,6615300,6607500,2232000,8815400,6222500,10392100,37991300,6063100,16999500,1478700,21743900,41891100,2933200,22379500,28942200,8927600,4089100,478300.0,20745000,17771500,12396000,14629700,10587400,5749700,12082000,3695800,35310000,18982100
2022-05-09,644455000,872400,,683558.0,44925800,14774300,30230100,37938900,4605000,2920000,1363400,90810300,,170871700,30035600,71242000,40093500,28207200,51242000,3908200,51638700,38416100,5182700,24560700,128124000,31604500,20539900,6529400,9728200,18126200,4018800.0,7343700,25012300,59600.0,597200.0,144523700,21770900,55126400,,47726000,15825000,15999900,10907000,84388400.0,2508400,23036000.0,17666500,819400,674700,20429600.0,5632800,51563300,10334000,10134900,,40802000,140313000,14869300,831800.0,24391300,37900,131577900,8660400.0,,18935700.0,5965300,44115300,2336100,1331100,11856300,12832100,63121000,9618200.0,,,55563200,58095900,2266000,4957500,11867500,,45851600,6063500,8281500,8236800,38321400,6788000,148600.0,25513700,18901200,7156200,22183100,14538200,7038100,1451800,14021200,7019700,12376300,42898700,12035600,27027900,1594900,22421200,44222100,4741900,30392800,22056800,4915700,6775600,734000.0,30074000,20669300,14845900,18682400,10663700,10329200,19280000,3093600,34520000,28288100
2022-05-10,761474000,643600,,635786.0,42770000,15976500,30519400,35775600,4121000,3486700,2776100,84401700,,86932400,19090200,75506700,30590200,24861300,60235300,4352500,125633800,39593100,6018500,36610200,105434000,36436100,22385800,8037500,7364600,10541100,1614400.0,7566100,27335900,130000.0,512300.0,137235500,17662700,39216500,,39336400,12884500,13901300,9452600,33317000.0,2003200,25170400.0,20697400,413600,412200,14222000.0,7384800,42465900,17119600,10152600,,39900000,138839000,15723800,642300.0,23007300,39100,115366700,10423900.0,,22732700.0,3843500,31845900,2377500,2002000,16025200,7614900,77181800,6016700.0,,,46996200,47982500,3792600,4038400,9315100,,34483200,5314100,6098500,7071800,29751100,8949500,175600.0,21126300,12334800,4915700,26212300,18342600,7234100,1081000,12194500,8129000,11035100,37395600,11027700,30875600,1396000,21741100,35022300,2831000,26543200,21736800,6218000,5019000,704000.0,29271000,17773200,11063400,12783500,10196700,12348300,17051000,3416100,31158000,25063800
2022-05-11,670167000,1208900,,393430.0,40351700,15405400,34183900,34913300,3501000,2358400,4284400,97224600,,72894900,15177800,71644900,36357100,27878700,54969300,3581900,76698100,47786100,6257300,18459100,109704000,35183400,17242500,7060800,9146700,9503500,1704200.0,5325400,29699500,125400.0,448900.0,136137900,17237300,31026300,,48975900,17834900,13663800,9039300,53073500.0,2032300,30434800.0,32478000,248500,452700,27928600.0,6545400,50074200,12081500,9592700,,37534000,126655000,22941800,462600.0,20133200,57500,142689800,8636400.0,,31547700.0,5768500,19531100,2690900,673500,16938100,7085300,86081300,10414700.0,,,40917100,51137700,2243700,4751000,11322900,,33020600,5758900,8269400,7444400,44501200,6457200,189800.0,16770200,12789000,4491600,30000400,8503200,7218700,1105500,17503500,6932100,8920300,39065400,8245300,15251600,1255500,23872100,41159800,2671400,22542800,21542400,5419500,5729400,453500.0,26660000,15232700,11569100,12610000,11052100,13368400,36188000,5191400,36502000,24475200
2022-05-12,708728000,796800,,601042.0,42329600,19192500,42725200,40155400,4788000,4195200,3049700,140313000,,82147300,20479100,113203900,23862900,25244400,61231500,6479800,66310000,48509900,4580300,39077100,132026000,37016200,18741000,7855700,14108700,15548900,1876500.0,8386100,33468400,609500.0,684200.0,129214200,27022900,34242200,,51033800,20886700,16886100,12163700,73921500.0,2640700,43279800.0,37278800,627300,594000,47518500.0,8224600,52687000,15671400,13191500,,53836000,176621000,41704100,681200.0,21623900,576000,182602000,13970800.0,,32064200.0,8697400,19676500,3045000,968400,10645700,8920400,83180600,5511900.0,,,53708800,63999300,2316600,5433600,11641200,,29491500,6631400,10579200,7428000,51463600,8218100,295000.0,29361000,12362400,4646000,29166800,13434100,6308000,836700,19021000,11698900,9696000,35733000,9734800,22273200,1543500,25951000,36213900,4671600,27193400,16174800,8837100,6241600,499700.0,25518000,19398600,13434300,10767100,8705500,12330800,46929000,3065000,41464000,31179200
2022-05-13,670437000,521600,,460791.0,32034100,13805900,29243100,31753100,4153000,2576200,3014700,92150700,,69242700,20181500,78944200,35184900,19962300,49117900,4036200,74842000,25335500,4826700,28805100,93684000,35684700,15414900,8597500,7827900,10504900,1982900.0,7675900,22423700,198100.0,790600.0,138068100,22872000,37501200,,34925100,15326200,13267600,9432100,42674900.0,2802700,30865400.0,18082100,448900,707700,25636400.0,6870900,34107300,11637200,8913100,,35038000,131363000,25571000,583100.0,21080500,258300,113990900,10184600.0,,48560100.0,4678500,18985500,4061800,640800,7664400,6455200,63558000,3663000.0,,,40862000,53577600,2150000,6332500,10651600,,25798400,5018100,5783200,6825000,23440400,6740300,543500.0,17111400,9967200,3873700,32328700,14033500,6845400,1283200,17060900,6700100,5524700,38489000,5219700,16964200,1187100,18954500,25381100,3581900,18988000,12841800,6668100,2905400,388100.0,19449000,14945600,9798900,13287700,7622500,10407400,25234000,2845300,29738000,27121900
2022-05-16,521446000,523700,,677804.0,25071900,11952100,23938200,25223400,3026000,2274100,2877600,86098500,,46153200,22665400,65055400,38650700,21449100,39076500,3097900,60528400,31238000,4145100,17732100,74566000,25171900,17530200,3641400,7128500,9447200,1023000.0,5185700,19435600,2260600.0,419700.0,131065700,13394700,31829900,,32550900,11021300,16265900,6334700,32135000.0,2508700,15179900.0,18829900,481700,330300,29930500.0,5035900,40027000,9985900,7342600,,25990000,161450000,27920200,390900.0,22754700,24200,86643800,5523200.0,,20918900.0,3049300,18540100,2813400,375000,9444600,6940600,82270000,5516000.0,,,29771800,27285200,864000,5343800,15023200,,26101200,4537900,4384500,6070000,26222900,5484600,211500.0,15432300,11160600,2680100,18825200,11057600,7984200,900200,9857300,6942100,7420700,29493000,5856800,17545900,970500,20254500,30722500,4259100,17882500,9447600,4758500,3137900,305200.0,14189000,11883000,10181600,12633200,7930700,9477400,10089000,2559700,23282000,17024400
