Date,NVDA,ONDS,FIG,AVDL,INTC,BTG,PLUG,AAL,SMCI,OWL,IBRX,TSLA,KLAR,PLTR,RIG,F,OXY,WMT,BAC,HIMS,SOFI,NOK,MPT,OPEN,AMZN,SNAP,LYG,CDE,AG,DNN,RELY,PSLV,PFE,IREN,RGTI,AMD,MU,BBD,BMNR,MSFT,MARA,PINS,DASH,RIVN,ACHR,CPNG,GRAB,BTE,WULF,NU,FSLY,T,HBAN,HL,SNDK,GOOGL,NFLX,CVNA,SMR,VZ,QBTS,AAPL,PATH,KVUE,HOOD,NGD,ET,CLSK,CIFR,TTD,EBAY,NIO,AUR,USAR,NBIS,CCL,UBER,COLD,RKLB,JBLU,HLN,XOM,SO,ETSY,IONQ,ABEV,STLA,APLD,PYPL,PANW,CNH,KGC,INFY,AEG,CORT,RIOT,ORCL,HST,PBR,EQT,PCG,OMC,CSCO,VALE,OBDC,FCX,LYFT,W,ARCC,CWAN,AVGO,CLF,SLB,DVN,CTRA,QS,MSTR,BKD,GOOG,NCLH
2021-02-23,14.102340698242188,13.390000343322754,,8.75,55.58940887451172,3.944317579269409,46.58000183105469,20.65999984741211,3.2639999389648438,8.473029136657715,32.380001068115234,232.94667053222656,,26.75,3.2799999713897705,8.7222261428833,24.556575775146484,42.19004821777344,31.479089736938477,17.540000915527344,20.1200008392334,3.5481693744659424,14.782537460327148,28.040000915527344,159.72500610351562,70.44999694824219,1.7375118732452393,10.119999885559082,19.08586883544922,1.100000023841858,,10.140000343322754,26.417150497436523,,,84.73999786376953,86.08574676513672,3.314973831176758,,223.8364715576172,28.559999465942383,84.55999755859375,173.5,,13.399999618530273,,13.630000114440918,0.8580763936042786,8.414247512817383,,77.91000366210938,15.930662155151367,12.5933198928833,6.6847453117370605,,102.23355102539062,54.6150016784668,280.2699890136719,,41.99015808105469,10.729999542236328,122.58708953857422,,,,1.659999966621399,5.208109378814697,26.40999984741211,10.300000190734863,79.10900115966797,56.239044189453125,49.11000061035156,,,,26.3382511138916,56.0,31.197025299072266,10.449999809265137,19.149999618530273,,45.454036712646484,48.89690017700195,210.75,12.140000343322754,2.2007863521575928,11.496405601501465,,264.3887939453125,62.97666549682617,11.79543399810791,6.112610816955566,15.294646263122559,3.872495174407959,26.6299991607666,48.79999923706055,60.233089447021484,13.712806701660156,2.5800676345825195,16.53263282775879,11.101284980773926,59.35343551635742,39.37691116333008,10.86760139465332,8.092931747436523,35.33647537231445,57.720001220703125,262.8999938964844,11.309016227722168,,42.45246505737305,16.829999923706055,24.888446807861328,16.66139030456543,14.017094612121582,55.459999084472656,69.12300109863281,4.940000057220459,102.77218627929688,28.6200008392334
2021-02-24,14.458341598510742,14.0,,8.649999618530273,57.47209930419922,3.9933154582977295,50.15999984741211,21.81999969482422,3.369999885559082,8.539032936096191,32.650001525878906,247.33999633789062,,26.389999389648438,3.4600000381469727,9.210129737854004,26.535423278808594,41.486209869384766,32.24125289916992,16.829999923706055,19.40999984741211,3.6290135383605957,14.91523551940918,30.81999969482422,157.97650146484375,69.47000122070312,1.753379464149475,10.399999618530273,19.856019973754883,1.159999966621399,,10.15999984741211,26.292509078979492,,,86.94000244140625,90.2714614868164,3.3002076148986816,,225.06468200683594,33.40999984741211,84.16999816894531,176.32000732421875,,13.520000457763672,,13.260000228881836,1.0106233358383179,8.414247512817383,,75.76000213623047,16.039846420288086,12.993867874145508,7.171972274780273,,103.40916442871094,55.340999603271484,284.94000244140625,,42.056427001953125,10.8100004196167,122.09034729003906,,,,1.7200000286102295,5.477959632873535,27.729999542236328,10.420000076293945,78.10399627685547,54.41542053222656,51.86000061035156,,,,26.88572120666504,53.90999984741211,31.030412673950195,10.4399995803833,19.139999389648438,,46.8164176940918,48.44875717163086,209.10000610351562,14.4399995803833,2.1768643856048584,11.84434986114502,,265.4563293457031,61.60166549682617,11.826475143432617,6.194476127624512,15.558652877807617,3.9363715648651123,26.610000610351562,52.27000045776367,60.419857025146484,14.150893211364746,2.6562206745147705,17.431859970092773,11.279221534729004,59.50454330444336,39.57591247558594,10.958671569824219,8.169169425964355,35.37382507324219,59.130001068115234,258.1300048828125,11.535703659057617,,43.26032638549805,16.899999618530273,26.386777877807617,17.186161041259766,14.901896476745605,59.61000061035156,81.76899719238281,4.909999847412109,103.97864532470703,31.270000457763672
2021-02-25,13.270182609558105,13.0,,8.460000038146973,54.93456268310547,3.772825241088867,43.34000015258789,20.860000610351562,3.25,8.456528663635254,34.18000030517578,227.4066619873047,,23.959999084472656,3.5299999713897705,8.827313423156738,25.206762313842773,41.093788146972656,31.842439651489258,15.020000457763672,18.719999313354492,3.6379964351654053,14.46406364440918,28.700000762939453,152.85800170898438,63.2599983215332,1.7057768106460571,9.699999809265137,18.710664749145508,1.090000033378601,,10.029999732971191,26.347042083740234,,,82.41999816894531,85.97840881347656,3.152545213699341,,219.72958374023438,30.6299991607666,79.11000061035156,166.8699951171875,,12.15999984741211,,12.84000015258789,0.9343498945236206,8.132920265197754,,72.19000244140625,15.63039493560791,12.57729721069336,6.713977813720703,,100.04161834716797,54.66999816894531,263.6600036621094,,41.59992218017578,10.399999618530273,117.84371948242188,,,,1.6399999856948853,5.437481880187988,24.65999984741211,10.399999618530273,75.45899963378906,52.216068267822266,46.810001373291016,,,,25.352806091308594,51.45000076293945,30.164052963256836,10.319999694824219,18.489999771118164,,46.04027557373047,47.934234619140625,197.5800018310547,13.119999885559082,2.0891520977020264,11.588717460632324,,253.35430908203125,60.00666809082031,11.430707931518555,5.985264778137207,15.303445816040039,3.8245882987976074,25.559999465942383,45.66999816894531,60.98017501831055,13.52269458770752,2.5191457271575928,17.000978469848633,10.75529670715332,57.98503875732422,39.38557052612305,10.56403636932373,8.075337409973145,33.31058120727539,55.90999984741211,258.04998779296875,11.453845977783203,,41.1264533996582,14.40999984741211,25.57929229736328,16.476177215576172,14.676812171936035,57.58000183105469,73.16100311279297,5.820000171661377,100.8118896484375,28.760000228881836
2021-02-26,13.67603874206543,12.470000267028809,,8.039999961853027,55.28018569946289,3.5686683654785156,48.380001068115234,20.940000534057617,3.263000011444092,8.415277481079102,32.5099983215332,225.1666717529297,,23.899999618530273,3.4700000286102295,8.782276153564453,25.07484245300293,40.46158218383789,30.761240005493164,14.569999694824219,18.43000030517578,3.521221160888672,14.32473087310791,28.020000457763672,154.64649963378906,65.66000366210938,1.6978428363800049,9.010000228881836,17.78253746032715,1.0499999523162842,,9.8100004196167,26.0899600982666,,,84.51000213623047,89.30553436279297,3.0565664768218994,,222.9824676513672,30.149999618530273,80.58000183105469,169.49000549316406,,11.899999618530273,,12.949999809265137,0.9343498945236206,8.243745803833008,,73.58000183105469,15.226397514343262,12.288901329040527,6.363175392150879,,100.33737182617188,53.8849983215332,283.5,,40.71638488769531,10.399999618530273,118.1067123413086,,,,1.6200000047683716,5.154140472412109,23.93000030517578,10.399999618530273,80.53900146484375,51.86674118041992,45.779998779296875,,,,26.626916885375977,51.75,29.18941879272461,10.25,18.43000030517578,,44.89257049560547,47.07115936279297,220.27000427246094,14.470000267028809,2.033334970474243,11.631321907043457,,259.2507019042969,59.71833419799805,11.516069412231445,5.666900157928467,15.065844535827637,3.776681423187256,25.149999618530273,43.7400016784668,60.24242401123047,13.712806701660156,2.415576696395874,16.663774490356445,10.38953685760498,57.699615478515625,38.823158264160156,10.260473251342773,8.198491096496582,31.65812873840332,55.70000076293945,288.9800109863281,11.541998863220215,,42.26984405517578,13.34000015258789,25.04096794128418,16.622806549072266,14.36635684967041,54.93000030517578,75.04100036621094,5.820000171661377,101.0848388671875,29.559999465942383
2021-03-01,13.802934646606445,12.949999809265137,,8.279999732971191,57.190155029296875,3.5686683654785156,52.459999084472656,21.18000030517578,3.427000045776367,8.324524879455566,33.29999923706055,239.47666931152344,,24.809999465942383,3.809999942779541,8.992447853088379,26.04541778564453,40.913169860839844,31.718372344970703,15.220000267028809,19.34000015258789,3.6290135383605957,14.318094253540039,30.219999313354492,157.3070068359375,66.66999816894531,1.7057768106460571,8.789999961853027,16.597692489624023,1.0700000524520874,,9.609999656677246,26.245765686035156,,,86.38999938964844,92.45703125,2.9310550689697266,,227.35804748535156,38.5,83.31999969482422,168.88999938964844,,12.850000381469727,,12.890000343322754,0.9629523158073425,8.448348045349121,,77.25,15.335582733154297,12.681441307067871,6.051351070404053,,102.70697021484375,55.06399917602539,311.9200134277344,,40.760562896728516,10.449999809265137,124.46691131591797,,,,1.6100000143051147,5.477959632873535,28.459999084472656,10.350000381469727,83.23400115966797,53.76048278808594,49.7599983215332,,,,26.188940048217773,54.400001525878906,29.372684478759766,13.949999809265137,18.479999542236328,,46.56870651245117,47.95082473754883,244.5800018310547,14.600000381469727,1.9934659004211426,11.986369132995605,,272.9989013671875,61.231666564941406,11.679031372070312,5.6305155754089355,15.541048049926758,3.8804800510406494,25.459999084472656,53.599998474121094,61.7926025390625,13.572290420532227,2.379023790359497,17.272624969482422,10.844264030456543,59.647274017333984,39.731666564941406,10.642962455749512,8.292322158813477,32.58237838745117,57.34000015258789,335.6499938964844,11.598669052124023,,44.04298400878906,13.989999771118164,25.767704010009766,17.286483764648438,14.638006210327148,57.689998626708984,78.24400329589844,5.699999809265137,103.30073547363281,29.850000381469727
2021-03-02,13.36865520477295,12.3100004196167,,8.100000381469727,55.69856262207031,3.7074947357177734,48.779998779296875,21.440000534057617,3.4079999923706055,8.316274642944336,28.360000610351562,228.81333923339844,,24.479999542236328,3.7899999618530273,9.420306205749512,26.215036392211914,40.520755767822266,31.487943649291992,16.020000457763672,18.770000457763672,3.6290135383605957,14.185394287109375,31.329999923706055,154.72650146484375,64.51000213623047,1.7137105464935303,8.829999923706055,17.288856506347656,1.2300000190734863,,9.640000343322754,26.10553741455078,,,84.12999725341797,88.87621307373047,3.000525951385498,,224.41220092773438,34.88999938964844,81.16999816894531,160.58999633789062,,12.359999656677246,,12.699999809265137,0.9724866151809692,8.371622085571289,,70.9000015258789,15.406556129455566,12.60934066772461,5.95390510559082,,102.44990539550781,54.78200149536133,314.8399963378906,,40.48077392578125,10.260000228881836,121.8663330078125,,,,1.690000057220459,5.383511066436768,29.200000762939453,10.130000114440918,79.79100036621094,52.390743255615234,43.290000915527344,,,,27.46305274963379,54.650001525878906,28.739578247070312,13.140000343322754,18.459999084472656,,46.29623794555664,47.99232482910156,238.42999267578125,12.859999656677246,2.009413242340088,12.07158088684082,,268.56915283203125,59.11000061035156,11.578149795532227,5.886446952819824,15.857855796813965,3.864511251449585,24.780000686645508,49.099998474121094,62.25019836425781,13.233397483825684,2.3577005863189697,17.272624969482422,10.75529670715332,60.142581939697266,39.38557052612305,10.897956848144531,8.339239120483398,32.843780517578125,57.060001373291016,320.07000732421875,11.774981498718262,,43.22703552246094,14.680000305175781,25.24732780456543,17.34822654724121,14.568150520324707,54.88999938964844,74.8499984741211,5.71999979019165,103.01934051513672,31.18000030517578
2021-03-03,12.768841743469238,12.25,,7.730000019073486,54.47980880737305,3.58500075340271,43.810001373291016,22.170000076293945,3.361999988555908,8.324524879455566,26.579999923706055,217.73333740234375,,23.59000015258789,3.859999895095825,9.135068893432617,27.006576538085938,39.735931396484375,32.276695251464844,15.020000457763672,17.219999313354492,3.5751171112060547,14.02616024017334,28.850000381469727,150.25,60.02000045776367,1.7613133192062378,8.670000076293945,16.60756492614746,1.1399999856948853,,9.430000305175781,26.79109001159668,,,80.86000061035156,86.94434356689453,3.0153071880340576,,218.35736083984375,36.619998931884766,74.38999938964844,148.25,,11.220000267028809,,11.380000114440918,0.9629523158073425,8.525074005126953,,68.01000213623047,15.67952823638916,12.76154899597168,5.759015083312988,,99.81631469726562,52.06999969482422,288.1300048828125,,40.775299072265625,10.180000305175781,118.8858871459961,,,,1.6100000143051147,5.309302806854248,28.290000915527344,10.050000190734863,69.59300231933594,50.19361877441406,41.529998779296875,,,,28.538082122802734,56.11000061035156,28.539649963378906,12.59000015258789,19.1200008392334,,46.66780090332031,47.79315185546875,208.61000061035156,11.869999885559082,2.033334970474243,11.744937896728516,,254.4717254638672,57.293331146240234,11.616950988769531,5.831605434417725,16.24506187438965,4.000247955322266,24.40999984741211,49.56999969482422,62.48365783691406,13.415241241455078,2.263270854949951,17.253889083862305,10.626787185668945,61.418643951416016,39.048126220703125,10.855457305908203,8.309915542602539,32.675743103027344,61.7599983215332,295.5400085449219,11.812763214111328,,41.65721893310547,14.329999923706055,25.453685760498047,17.51028060913086,14.498302459716797,48.41999816894531,73.15699768066406,6.050000190734863,100.58113861083984,33.130001068115234
2021-03-04,12.335559844970703,10.920000076293945,,7.559999942779541,53.05187225341797,3.699329376220703,40.02000045776367,21.239999771118164,3.26200008392334,8.242023468017578,25.75,207.14666748046875,,24.729999542236328,4.099999904632568,8.954920768737793,28.175037384033203,39.717247009277344,32.50827407836914,13.5600004196167,16.059999465942383,3.431394338607788,13.820478439331055,24.385000228881836,148.8784942626953,57.709999084472656,1.745445728302002,8.520000457763672,15.86703872680664,1.0299999713897705,,9.079999923706055,26.6430721282959,,,77.75,82.28050994873047,3.1187732219696045,,217.5609588623047,32.0099983215332,68.83999633789062,150.0,,10.770000457763672,,11.300000190734863,1.001089096069336,8.013568878173828,,65.48999786376953,15.788718223571777,12.64138412475586,5.573869228363037,,100.93387603759766,51.12900161743164,269.989990234375,,40.34825134277344,9.979999542236328,117.0060806274414,,,,1.5700000524520874,5.423989772796631,22.719999313354492,10.0,64.01599884033203,49.035308837890625,39.279998779296875,,,,27.27392578125,53.06999969482422,28.36471176147461,11.329999923706055,18.81999969482422,,48.47604751586914,47.643775939941406,198.10000610351562,11.970000267028809,2.1210477352142334,11.567414283752441,,238.51861572265625,55.939998626708984,11.516069412231445,5.895588397979736,15.989858627319336,3.9204025268554688,23.860000610351562,44.290000915527344,61.269657135009766,13.092879295349121,2.3241937160491943,17.150848388671875,10.607016563415527,60.47838592529297,38.5549430847168,10.624748229980469,8.145710945129395,30.528478622436523,61.869998931884766,287.0,11.661639213562012,,39.90569305419922,13.65999984741211,25.64209747314453,18.22797966003418,14.475016593933105,43.900001525878906,64.56600189208984,5.769999980926514,101.6917953491211,32.900001525878906
2021-03-05,12.426553726196289,11.920000076293945,,7.71999979019165,55.24380111694336,3.715806484222412,39.29999923706055,20.450000762939453,3.3910000324249268,8.299772262573242,26.799999237060547,199.31666564941406,,23.950000762939453,4.260000228881836,9.210129737854004,29.42831039428711,40.21244812011719,32.891239166259766,13.359999656677246,17.719999313354492,3.485290050506592,14.092510223388672,21.989999771118164,150.0229949951172,57.43000030517578,1.7771812677383423,8.770000457763672,15.748552322387695,1.0,,9.050000190734863,26.79109001159668,,,78.5199966430664,86.76872253417969,3.251802444458008,,222.2340087890625,30.030000686645508,68.13999938964844,151.47999572753906,,11.029999732971191,,11.520000457763672,1.1250336170196533,7.706666469573975,,64.83999633789062,16.170875549316406,13.001879692077637,5.748570442199707,,104.06719207763672,51.638999938964844,261.5400085449219,,41.23180389404297,10.109999656677246,118.26254272460938,,,,1.600000023841858,5.498197555541992,22.09000015258789,11.119999885559082,65.41699981689453,49.42140579223633,38.11000061035156,,,,25.969953536987305,55.540000915527344,28.539649963378906,12.5,18.6299991607666,,50.309078216552734,48.42387008666992,200.3000030517578,12.699999809265137,2.160916805267334,11.879854202270508,,238.4986572265625,55.788333892822266,11.694552421569824,5.986992359161377,16.08666229248047,3.9124186038970947,24.549999237060547,40.29999923706055,65.34122467041016,13.059814453125,2.363792896270752,16.84174346923828,10.725640296936035,62.551979064941406,40.01718521118164,11.264151573181152,8.175032615661621,32.69440841674805,64.12000274658203,295.6600036621094,11.800167083740234,,40.494930267333984,14.119999885559082,26.081724166870117,19.763700485229492,14.723380088806152,44.38999938964844,62.02399826049805,5.929999828338623,104.64216613769531,28.850000381469727
2021-03-08,11.560741424560547,9.539999961853027,,7.53000020980835,54.4343376159668,3.625178098678589,38.11000061035156,21.469999313354492,3.4549999237060547,8.209019660949707,28.280000686645508,187.6666717529297,,22.520000457763672,4.0,9.495365142822266,28.052539825439453,39.82626724243164,33.06936264038086,12.970000267028809,16.110000610351562,3.4763076305389404,14.218570709228516,20.059999465942383,147.59750366210938,52.88999938964844,1.8089165687561035,8.600000381469727,15.205500602722168,0.9700000286102295,,9.079999923706055,26.75992202758789,,,73.95999908447266,82.98303985595703,3.0522589683532715,,218.1942596435547,28.510000228881836,62.4900016784668,133.41000366210938,,10.720000267028809,,10.979999542236328,1.0964308977127075,8.081768989562988,,62.04999923706055,16.372873306274414,13.30629825592041,5.602172374725342,,99.62227630615234,49.33300018310547,241.19000244140625,,41.813453674316406,10.220000267028809,113.33411407470703,,,,1.6399999856948853,5.464468002319336,21.209999084472656,11.0,67.89399719238281,49.1732063293457,35.209999084472656,,,,26.56719398498535,53.20000076293945,28.23975944519043,12.0,20.459999084472656,,50.25952911376953,49.469520568847656,190.25999450683594,10.899999618530273,2.041309118270874,12.149690628051758,,225.56854248046875,55.246665954589844,12.191202163696289,5.886446952819824,15.822657585144043,4.01621675491333,23.75,38.97999954223633,67.38634490966797,13.588822364807129,2.1962552070617676,16.27035903930664,11.032089233398438,64.86903381347656,41.10739517211914,10.93397331237793,8.286458969116211,32.14359664916992,64.30999755859375,306.55999755859375,11.938694953918457,,37.89596939086914,14.630000114440918,26.655935287475586,18.961111068725586,14.800994873046875,46.869998931884766,62.41899871826172,6.190000057220459,100.45507049560547,29.309999465942383
