Date,ONDS,NVDA,NOK,F,AES,PLUG,NFLX,PLTR,INTC,MARA,AAL,SOFI,VG,NIO,TSLA,NU,CCL,RIG,NCLH,OXY,PBR,CRCL,BMNR,AAOI,IBRX,AMD,AMZN,XOM,MU,IREN,ITUB,SOUN,OPEN,CRWV,HOOD,AG,PSLV,AAPL,MSFT,WULF,SMCI,JOBY,BAC,AGNC,SMR,PFE,SNAP,RKT,PSKY,OWL,ACHR,BBD,STLA,SLB,HIMS,RGTI,GRAB,GOOGL,MSTR,BTE,SNDK,NVO,T,QBTS,U,ORCL,C,DNN,LYG,IONQ,RKLB,WBD,HL,CIFR,AXTI,SAN,B,CDE,CVE,PATH,BP,KTOS,EXK,CVX,RUN,CLSK,APLD,DHT,PYPL,GLW,CPNG,DVN,VZ,XYZ,BTG,AVGO,HAL,PBR-A,NVTS,RIVN,FRO,BCS,CNQ,COP,ADT,FSLY,NBIS,GOOG,EQNR,ET,NKE,FCX,UBER,DOW,CMG,WMT
2022-10-18,123800,659362000,46038800,53603400,3353800,16435100,257767000,37120400,51126900,16526600,38762400,37401900,,58185400,75891900,27803300.0,116496300,18015000,28329600,15683800,29747100,,,224700,895400,103064500,65607400,14065400,19774800,155700.0,45110622,445300.0,18128000,,6890400.0,7271500,3880000,99136600,26329600,84300,3448000,3882000,81937900,12789200,907600.0,18442800,38453900,3714800,7659400,4459100,815200,29624700,9586100,9734500,2273600,546300.0,9934500,24060700,6103000,169100,,1665400,49420200,410900,6057600,6688600,21302100,3902300,14287300,1966500,3412000,18270300,7694400,302600,298500,5741500,13516500,5499200,10122700,5042500.0,11167600,965000,2420700,5631200,7417100,1898800,464100.0,2504500,9921600,5379200,5653600.0,7943300,27488600,15248900,10815000,20341000,8804700,13965200,987000.0,13668100.0,4714300,11479300,3909000,6826200,13344300,3272100,,21610500,3455500,21788600,7364700,14492100,25643300,8009100,15130000,16842300
2022-10-19,315700,523131000,34254500,54130000,3103100,29147300,466853000,26594000,33882300,13156300,55466400,35412300,,99014200,66571500,28161600.0,70897600,32320900,17819900,17116000,34953100,,,200700,1641100,75704800,47198100,20921700,14786100,82000.0,32801030,267700.0,17651200,,5774100.0,7361500,2865900,61758300,19985700,109000,2617000,2301200,43139900,12752100,747300.0,23054700,52275600,3136200,7266600,3067300,684500,24859800,5949400,16869400,1633000,519700.0,11069300,23811100,2712000,321300,,1299400,47349100,212700,6700400,5506000,15142800,2315100,13156900,1571500,2119000,19640300,7751500,208700,181800,3766700,21597500,4365000,8085800,4617900.0,9749300,872700,2101700,9766800,11568600,1198500,395600.0,3815400,8590100,3717800,6288800.0,8977700,29563600,13618100,7241500,12702000,12343400,14466700,1029900.0,10644900.0,4343900,8265000,4237600,5500400,12812200,2375900,,21573700,3473500,16280300,5102000,12703600,15428500,8371500,12575000,11339400
2022-10-20,186500,652398000,62443200,55568100,2936400,19323900,172071000,26689500,33247700,11439800,58239700,30718900,,47109300,117798100,19256800.0,59658500,27123400,15764700,15403000,35179500,,,152200,967700,79552600,48795100,17649000,15711800,211000.0,63454911,292500.0,22275700,,7947900.0,8675900,3720700,64522000,21811000,135800,17913000,2371200,39549100,10527200,655600.0,17715000,125477800,3903400,5938700,4150000,761200,27402400,5415300,15915700,1538800,472800.0,9864400,25323200,2675000,172900,,1976400,117495700,151800,6059200,17600500,15421600,2423200,12984000,1771200,2141800,23298300,5753100,237200,228700,4319000,17003100,4230700,8845700,7174000.0,8263300,572200,2118200,8871500,10909800,1594000,398100.0,2447900,10581900,5433700,4775300.0,7704000,35523700,12554800,10110300,23402000,11097400,16413700,988900.0,10633200.0,3202400,9218600,6740800,6456100,26378300,2502700,,25125100,2547300,17150000,13500000,26954400,20835300,9259900,11915000,12754800
2022-10-21,204200,609494000,36983900,55132700,4534200,27085500,248891000,30705700,53058700,14830700,36760000,33980000,,42496300,75713800,25031200.0,57281000,29747500,20375400,16716000,57591800,,,277300,1229700,95366400,55660500,22814100,20199200,263900.0,71579428,281900.0,16754100,,8035200.0,9556900,7131400,86548600,26299700,255300,9935000,2016500,54870300,21581800,930800.0,36575700,244675900,4492700,9725000,3012300,995800,58840900,5864300,35351400,1088600,320500.0,9389300,32458700,3626000,321000,,3712000,81050700,394700,12215900,15652600,18783600,4016900,14129100,1309700,1743900,21454500,9175200,281500,209600,3512500,19499700,4840900,7753300,5051400.0,11288800,715300,3242900,7971300,12935900,1923100,305100.0,1892500,14423800,14456900,8266300.0,11214800,51671100,13987700,15342900,26980000,17571100,20311600,1026800.0,9941800.0,2434400,11073900,5651200,5886200,4042300,3759300,,28988700,2292200,17774800,7976300,27259400,20651600,7483600,18230000,18134700
2022-10-24,250300,517457000,38255600,64717700,2757800,21044000,133264000,28062200,43831600,17318000,32811000,32703200,,166523700,100446800,24895900.0,51101500,21632900,17434100,12902800,60590800,,,283600,924500,76305400,49531500,17024200,15293600,239100.0,78484383,327400.0,18875300,,5482000.0,5755600,3268700,75981900,24911200,161400,5167000,1912400,33765600,15058700,860500.0,24972000,161717500,3363800,6977900,2915600,667500,62243800,7300000,27296600,2141400,486700.0,11648800,27176400,3513000,575700,,3527800,69196500,213300,7266000,11489400,14392300,3931400,10636700,1746500,1892200,20913400,7162000,420800,248900,4170700,18373300,3442100,7817200,4942200.0,11514100,700900,2065900,7007700,7316800,1852000,317800.0,3059600,13299000,7771900,7863500.0,8530900,28844800,12593800,9459100,25287000,17108500,19695700,790100.0,11197700.0,2630900,9589200,4144600,5734900,2650100,2481800,,24680800,2736000,14129400,8847100,19179500,19194200,5645700,19365000,18806700
2022-10-25,375000,505482000,31484900,66391600,4641900,17302000,151007000,31001500,32205300,24644600,27677200,49264000,,98189000,96507900,27128000.0,52082000,21026100,18537200,12413500,33885800,,,239100,1344300,85501900,50934600,15719800,17313000,480200.0,41362204,215100.0,21293800,,7570100.0,6419700,3119200,74732300,34775500,249400,6506000,3740200,37132300,23193400,522200.0,23127000,142016400,4001900,6681400,3729900,1373300,26970000,5467600,18932500,1417400,685000.0,13759400,40611400,6402000,301800,,2881600,58235100,349500,16791000,9137700,20085700,3672900,9125100,2707200,3068200,22539800,7105000,373500,326400,4807300,22043400,3846300,7976800,6320400.0,7872800,1197600,1936600,7280600,8374200,5564100,697000.0,1980700,18001400,15604600,6388300.0,6541000,25496500,12990600,7106400,18246000,21453900,12175700,1128600.0,18931400.0,2343500,12368800,3157400,7000800,2297000,2501800,,29910200,2531400,15099700,8639900,15134000,17366400,5202500,33440000,15051300
2022-10-26,353700,532953000,30466100,86833600,3305400,18696400,157141000,33530900,37111100,28316200,28273700,37510600,,79102800,85012500,27325500.0,58695700,30466000,19956200,12722000,45635700,,,149300,2003000,79761600,68802300,17383800,23511300,247500.0,57853133,233200.0,16478400,,8238000.0,7316600,7075300,88194300,82543200,465500,4006000,2415400,41104600,22175000,678200.0,21407900,104527900,4488300,8154700,2992900,1422900,48115100,5576600,18232500,1414800,735300.0,10859500,88114100,6650000,335400,,4622800,65157700,178100,12306900,10693600,16516200,5158500,13122200,2849100,3027400,24247100,9731200,2520700,238200,8804500,18345000,5605100,6964300,4222300.0,10742900,897600,2692500,6865300,11966000,5312300,561300.0,1896200,12101100,7357600,6914200.0,7803200,20328200,12535300,14238100,29291000,17036000,25160600,1011400.0,11335900.0,2071900,6729100,3728400,8139100,4195300,2814900,,71504300,3532200,28931700,8648200,19799800,17315900,6020700,51090000,20754300
2022-10-27,383300,583113000,25420500,88421500,3732300,15612000,146126000,28940800,56305100,17465400,25575200,26942700,,64014700,61638800,20389000.0,48689900,26849000,18485300,12754100,37745700,,,280700,1275200,83871400,129605400,18214000,27335800,182300.0,61549545,99700.0,15350800,,6803100.0,6354800,2941000,109180200,40424600,487900,5358000,2251800,35261900,32256500,595600.0,20377700,80704000,3472800,12711200,2013300,814000,35446800,5364300,18298200,936500,359500.0,7141100,60710900,2473000,239600,,2208400,53975500,254900,8781300,7053000,15687900,3649500,7576100,2447500,2304500,23608500,8744000,815800,324700,4596700,17918300,2979600,7307000,4763100.0,12764300,561500,1850700,9177400,7851500,3627900,537800.0,1735300,10785800,4848100,5220900.0,7410900,20268000,9601800,8416400,18512000,14543000,24279300,1583300.0,8968100.0,2146900,6679100,3641600,8948500,10170100,2403400,,54036500,3904600,20488400,8617900,14606700,16768600,4524400,26705000,16602900
2022-10-28,263800,521040000,20281800,55777900,5180300,16982800,99605000,20697400,91695700,17732600,26410600,28751000,,74420600,69152400,23049400.0,42739400,18228300,18791300,13814400,49455500,,,168000,1588500,78198600,223133400,28169400,19171100,119200.0,54950160,293500.0,15311200,,9593300.0,4290700,3753800,164762400,40647700,237400,4890000,2154900,31659100,20741800,497300.0,27854000,54030300,5319700,8907300,2168700,1144400,26672500,4822500,15772800,1429400,421900.0,10378900,43697300,4325000,146500,,2778800,55833900,203100,7759600,8758100,13457900,3482700,7555300,1878400,3057300,19055900,5891900,183800,497700,6416700,16819400,3364600,6868700,5781300.0,11293200,820100,1686600,10773900,6083800,2527500,335100.0,1827300,16005700,3517400,4507200.0,7861200,31824300,10612200,11186800,23094000,10736500,32027300,779300.0,8410900.0,2232600,6025000,3360600,7293200,7199000,2396400,,35696900,4032100,18076800,6022400,13156900,27116700,6943200,19240000,13648200
2022-10-31,183800,486341000,20751600,54676700,4763400,13802100,75051000,31376100,59507700,14695100,26486700,61549200,,46879600,61554300,62442000.0,49289000,21336200,20427700,13646400,98105300,,,175000,1093400,73274100,99251400,26401800,15932500,220700.0,87421374,145000.0,17511000,,12545300.0,5807100,2736800,97943200,28357300,207600,6475000,2584800,32565500,17038700,783800.0,29961700,33479300,3059000,16357100,1989600,1142800,68997700,6216300,16663800,1179300,988400.0,10850500,31675000,3519000,177400,,2969200,47573900,396400,6392900,12349000,15600400,2891300,8104200,2494000,2280200,21383700,7889100,360900,168200,4398600,17850000,3915800,10157100,4296700.0,10393700,670700,1770600,13281000,7809600,7501100,336100.0,1332800,17709500,4122500,3473400.0,8429600,26630600,10545300,7520200,19259000,9793700,43189600,1395700.0,23372500.0,2780600,8394300,3387600,7121000,7441500,3159100,,29868700,2969300,25431100,6426400,13138500,37327000,6434000,14870000,22572000
2022-11-01,130800,432817000,26239700,47454700,4851400,14072800,69164000,29800000,44418700,14802500,25606900,159097200,,56233200,62688800,35945300.0,52041000,21765900,22144400,13011800,60920100,,,150300,942700,83806700,153370000,22213100,11729700,89400.0,73112037,163200.0,20664300,,8745100.0,6479200,7240100,80379300,30592300,237900,9145000,2244900,29913200,12567600,535700.0,30614500,78222300,4011100,14504100,3038500,979300,53919800,8426300,11932200,932000,865000.0,14804900,47161400,3111000,136900,,2655600,48025700,379000,6278600,7753000,15505200,2700500,14126200,2143400,2114600,22199500,7875300,459100,408500,6349600,24127000,3989000,7133600,4704400.0,11157600,724400,1921600,9185600,5932000,4097900,409000.0,1983000,10269700,4012800,3586000.0,10730300,22968900,12013900,7755500,16324000,9626600,19616200,855700.0,10366100.0,3627200,6751800,2841600,5875600,6354400,2493800,,43220600,2846700,20265800,7250700,16684600,87994000,4892300,14305000,14814300
2022-11-02,248900,672628000,22668100,73673500,3976100,18434000,103676000,36042600,51956100,22105700,34816100,106803800,,76033400,63070300,22456600.0,52525000,30730400,22394100,16178400,27093000,,,166200,1188600,142669400,135761800,20654200,17302700,646900.0,25257403,231000.0,25058900,,14620400.0,8753000,4769700,93604600,38407000,494400,38508000,3612200,57380600,17445400,560900.0,25813100,53841400,3144800,34636100,3813600,1200800,36343100,12782000,11892300,1306400,411400.0,20393900,57038300,6411000,159100,,4391400,49201100,565600,9634300,7524300,20306800,6530100,11477900,1868300,2681000,32132500,13383000,410500,486100,5333900,33435600,5412000,15351400,7481800.0,11130500,657300,3717200,8087500,8611000,3544800,611300.0,1570200,13037400,3869300,4356600.0,36589400,30648900,15357900,15075400,21070000,10202400,10603300,909000.0,10788300.0,3674600,9515100,3842200,7680400,5412800,4474500,,43553600,2430200,31958800,7176600,20061600,37083500,7310300,26475000,15522000
2022-11-03,179800,500065000,25378600,58782600,4106100,15040500,70574000,36419500,39678200,16103400,25312300,55484100,,64660300,56538800,30913500.0,63837000,54561900,22627800,12815300,50444200,,,419900,890400,95279900,136683300,17103700,12769200,788600.0,37772860,260700.0,29348300,,22831700.0,5866500,4908600,97918500,36633900,126400,11733000,2993800,30046500,13490700,414900.0,20124600,32201600,6654800,20763900,3784200,774000,32328600,11610000,15764600,1227000,458800.0,16364300,61288000,2616000,178300,,4578800,41249400,227600,8433200,6761200,16025800,3433600,9539100,1658300,3168200,34500300,7183100,91600,230800,5728600,58799000,3892300,11176500,6532200.0,8239500,873800,1998600,6607800,24266000,3358200,450400.0,1513400,26962900,3546400,5018500.0,18048600,22329800,20802100,12818800,23887000,8436500,15822500,981900.0,8075400.0,3994800,9381300,4854200,13209100,5379900,6757300,,48510400,1886100,23641000,6550300,15062200,28033200,5122300,19275000,10976400
2022-11-04,115600,612576000,27027400,61489100,4356000,16435000,111247000,64338900,43051900,25150800,28238500,53554200,,125406400,98622200,25595300.0,51717100,36161600,17029300,16034400,84382800,,,458300,2004800,84791300,129101300,17541500,18882700,535700.0,57078387,140000.0,39814300,,10887000.0,11065200,14079000,140814800,36789100,163000,11962000,2489700,39369400,13346100,652400.0,24528500,33927000,5126500,16457700,5100300,754600,49405600,10135700,16764500,1573400,505100.0,13237200,51124900,6713000,924800,,3034600,39458700,192100,19375400,7219000,15204100,3546900,10964800,2237700,2586000,60325100,12921400,181000,265700,4595100,37912500,5547600,9138100,6807200.0,10965600,1632200,3435200,7491900,13901100,3740700,586300.0,2077600,41464900,3736600,6478700.0,14218400,17599400,44563400,15644100,28891000,12184700,22195800,885000.0,8159200.0,3552500,9273500,4763200,10663700,7415300,4420200,,40173300,2848500,17958200,12543300,30363400,22304200,10593100,12810000,14669400
2022-11-07,272400,410061000,16964900,48176900,5138600,14385900,79270000,99332800,34389800,14330300,23797300,39915100,,84143600,93916500,25132600.0,46375900,24267800,18368300,17469200,60305600,,,283500,1064700,62722500,77495700,16008000,11411300,348800.0,54498320,193900.0,33663900,,12563800.0,8569600,2563700,83374600,33498000,125900,6215000,4030300,37533700,10312500,592300.0,20304400,37936000,3189300,14246800,6739600,677300,44625400,5769600,19928100,3923200,741300.0,11179500,34078900,3758000,545700,,2465000,39985200,206600,9121200,5394300,11792300,3616500,11046000,1461400,2485200,44576700,7128500,206000,208400,2964900,22287500,5243100,8375400,4336100.0,8989300,1194600,3043600,7578000,5974600,2265800,841500.0,2289200,18061500,3255700,9689500.0,9347000,19697600,22867900,9493600,17687000,9744300,20889900,1395200.0,7414000.0,3149500,7392800,4200600,6882400,14260900,3140800,,26899900,1381400,12876800,9094500,12396400,19204100,5849000,12350000,11364000
2022-11-08,165300,595292000,30153200,52731900,4160000,20710600,76838000,56353900,36258000,32449600,25415700,48009700,,61734900,128803400,31589100.0,53290100,18920600,36554100,16029700,37010100,,,156600,1176400,75938000,88703400,14661000,14190100,390300.0,60405895,224300.0,52845200,,42935000.0,13882600,5559200,89908500,28192500,328700,7400000,4491100,32664300,12941300,400800.0,18054500,33869900,4031300,14945000,10248600,704200,50552900,8459200,15249600,8843100,798700.0,10465400,30429000,31238000,301100,,4111400,43210400,142600,13498100,9104200,16737100,4108300,10150400,3762100,2019000,36236000,13270500,447100,186200,6310800,37409600,6733300,9778200,5606100.0,8902800,717000,3144100,6308200,8862000,4232900,1043300.0,6166000,19481300,4569700,7575600.0,8450300,17392700,26565400,18788700,20743000,9019000,15711000,1647000.0,11768900.0,3810500,5296000,4159000,5039800,9501900,4110000,,30172000,3367900,14898200,7017800,18453300,27033900,4739700,14090000,15068400
2022-11-09,356500,454414000,20954100,74199200,4489000,30485500,72660000,42517300,30544800,25489200,21047200,45924000,,81211800,127062700,44424000.0,41664900,25134500,23890100,24783400,26882400,,,231400,2017000,62940300,90796200,19522800,19952500,487600.0,81247543,105600.0,24933400,,37581000.0,7891400,4381500,74917800,27852900,536500,5952000,4691200,30164400,10805500,458300.0,15348100,34557800,3296000,14495900,2837200,1513700,148537700,6302900,21809000,3396300,2934700.0,13234300,31769100,27419000,372400,,2372600,41838400,122900,19318100,6013700,13299000,4310900,8589000,3297900,4027200,43663300,11380200,1694200,254000,2841900,17642100,4109700,8057200,7414300.0,11371600,782700,2461400,8021700,8344200,4110700,818600.0,3959700,14327600,4365800,10403400.0,9463400,17574600,18952000,12816200,23695000,9982200,16744300,1498500.0,28081300.0,5260000,7581600,5057200,7069500,5153900,2801600,,26743900,3919900,13683800,6550900,14161900,21186300,5089900,11810000,15932100
2022-11-10,415500,700819000,27145400,75638500,6382200,32507000,96673000,58579800,62943900,28321000,35599100,69817600,,84026800,132703000,59396600.0,84559500,19364300,24842300,18619500,55673800,,,248800,2420300,107996300,173414900,20146700,24982500,449200.0,78752451,428200.0,83621200,,26896900.0,10111400,3257300,118854000,46268000,289300,7966000,5480400,45702800,23847700,451300.0,20480600,54710900,5740700,18009100,12507300,1794100,133501200,6825200,13088700,3915400,1168100.0,13821300,51620100,19092000,434500,,2568600,46482700,153900,28405800,10437300,27915500,4512600,9311100,4050800,5296600,37007000,9347400,652900,270300,6994100,28584600,13576500,7627900,9165800.0,10854300,880400,5032100,6981500,22669500,3913300,721000.0,2379300,20122100,5408100,27252600.0,8089800,23049000,28630300,13440900,33970000,7807000,23903100,2088800.0,29299900.0,3967000,7676600,4542200,7543900,7978200,4904200,,42371200,2321500,13359400,9361000,21126200,35196900,6592000,20030000,20310600
2022-11-11,373100,655487000,24509000,60187600,4518400,23421300,95738000,55324100,49826500,21901900,24134000,84353300,,100635600,114403600,41331000.0,69889400,37934700,21141300,20663600,49238000,,,201600,2122300,111709500,111590500,20518900,17579400,1323000.0,75787050,4426600.0,40906500,,31084400.0,8421700,3239200,93979700,34620200,617100,13950000,3699300,35688700,14420800,734800.0,20909800,51036900,5959700,29935200,9315300,1752700,80539700,6892400,14725000,4323100,865300.0,43281700,33090500,16441000,511000,,3202400,52519500,134000,29212900,7712900,26009200,8013200,8317000,3027400,4028300,48852200,9057800,501600,301200,4040900,17873500,8611200,5757800,10806600.0,10413400,675200,2653400,8428300,12198600,4743900,2121300.0,2035200,19916700,3783000,19785500.0,9500400,22981000,21128100,14205800,26728000,8436700,20696900,1881200.0,21051800.0,2734900,5146600,3840600,8662000,6088300,3855500,,30569100,4145900,16960800,12597500,22053500,35861100,9009800,22185000,19270800
2022-11-14,415000,527852000,19614000,57691600,3022700,20569600,179782000,37402700,39395300,12472600,26266600,47833200,,62563000,92226600,53556800.0,70950200,28277700,20052300,15592000,33344400,,,144300,1992800,108892800,99533100,20858300,13988200,499300.0,65545296,852800.0,23076300,,17382900.0,8300700,3735000,73374100,31123300,224200,9173000,2769100,35541400,15282200,774900.0,26143000,31516900,3564100,14656800,3998200,1552200,80367100,6028800,9089200,2402600,939600.0,19406300,30179500,7970000,812500,,2807000,37316500,125000,19150000,7153000,19631600,3673000,8334400,3930500,3349000,24372300,9593200,464500,204200,3705100,17817400,6891700,6319800,4743100.0,6713500,1003300,3077400,9722400,9703100,3334600,1115000.0,1955600,10944100,4856000,12942000.0,6600600,23028500,11823300,13088400,21608000,8572900,15313200,2780200.0,12608900.0,2954800,6614400,2400600,6163400,4502700,2526200,,24170100,4804700,12506700,7134900,14006700,24426200,5484400,13220000,37525800
2022-11-15,487200,545876000,36392600,61835700,3895400,16547500,146269000,34454100,40933200,14864500,29423100,59806400,,63244200,91293800,70236600.0,106425900,24347500,20815400,17099100,24813100,,,129000,1688500,108946300,111336300,19373800,16325000,203000.0,27696978,352300.0,31646000,,16877200.0,8787600,4202400,89868300,31390100,234500,11979000,2563000,46082800,11651300,723400.0,25440500,41978100,3943800,30421400,3371600,2221300,23990500,6897300,9513400,3163000,980300.0,21713000,41640800,7028000,270000,,2861800,49339300,204400,23569300,7618500,19839400,3770600,9765300,6816900,4809200,29600500,8548600,742700,215700,5830700,24519000,5787400,5837400,12324700.0,10269600,1180000,2960300,7747300,9419000,2486800,872400.0,2509200,14515700,4641000,9703100.0,8500600,25074100,13335400,20959300,23315000,8484700,9125600,1487800.0,19268200.0,3859000,7906700,2618600,8300600,3954700,5206600,,31831000,3877900,18907900,7242900,15132100,43066500,4445700,14195000,76548600
2022-11-16,659500,649547000,21253000,47484200,3190500,15602300,80386000,28436000,35582800,18481400,28858000,43267800,,49624900,66567600,32060500.0,124544100,17210500,16243500,13155000,35343800,,,249700,1638900,79968000,87958800,13591000,25901900,276500.0,64311686,283000.0,14885400,,13759600.0,5555900,2064600,64218300,24093300,196200,9814000,2079300,23813000,13351700,684000.0,15822200,31818300,3775100,19353300,2966300,1104500,60612500,7224500,13414600,2142800,708500.0,56833400,29105200,6819000,598000,,1804400,32155400,37200,21010500,6011900,18052100,3187300,4605500,2695800,5544000,26336900,5517700,359400,122100,4612200,11426300,3584200,4310700,6811700.0,8778600,1097700,1891100,7941100,6581500,2990000,652900.0,1635600,17049800,4376700,9779600.0,8881400,18962200,11779600,11943500,25405000,5940900,16198500,1252800.0,10069200.0,2754900,4947500,2565600,7365600,2636500,4427900,,24660200,2371900,13903900,5998700,12620100,26540200,4294900,9895000,32593200
2022-11-17,379800,710894000,29736200,54317900,3238200,20826900,98382000,33746500,31983300,16515600,24041700,34036700,,62563500,64336000,54379800.0,45732600,18943600,21693400,11624400,33379600,,,95200,1263400,82320800,82617900,12425900,14212300,586400.0,79059267,534300.0,11813700,,10392600.0,4023100,3125200,80389400,23123500,106200,10298000,2440900,23689700,12909900,429100.0,13231100,18704300,2190200,12968200,2037700,2313900,70574900,5956100,9868200,2006700,608100.0,24801900,26052600,4997000,300900,,1603800,36007800,70500,17962600,5717300,11962700,3420800,5446500,5582500,3553400,18062600,6889800,509300,91800,2682500,15928800,6283000,3994300,5786300.0,9614000,1152700,1738300,6550500,8137100,1987900,400500.0,2836700,11250100,2862100,11892900.0,8337800,18780400,9264400,8487100,20375000,7607200,19035500,796700.0,7890900.0,3953000,6447700,3020200,5735800,2222100,2649600,,21818700,2575800,12749600,5252900,13618400,22684100,3620400,11265000,24791400
2022-11-18,211000,492072000,19713400,37101900,6902300,14097500,84001000,27245200,27122200,23126700,25968300,36633900,,49320200,76048900,29307700.0,38882000,19447900,9995300,16252800,50744100,,,64200,1091800,73223200,72428200,15415000,9703700,181100.0,83755779,413100.0,49087200,,8570700.0,3741500,1914200,74829600,27613500,457500,9333000,1401400,32041800,8304100,388000.0,20666500,23502600,2369800,10379800,1508500,996000,74556400,4804700,12140200,1302200,498700.0,12814400,28342300,8230000,393500,,2007200,34211300,89300,14910600,6107000,12884300,3589700,5484000,3034500,2205700,14638800,5105100,234000,175200,2017900,15773900,5240200,5499100,3544500.0,6718500,956100,1344900,7661500,7958000,2598700,296300.0,2832100,9371700,3315000,8816800.0,10216600,17821700,9734600,7371800,14536000,9446600,15880700,1582200.0,13130200.0,3498100,4944400,3337800,5727200,2309100,5606500,,24969900,2789000,13870600,5498900,9136200,15676300,3751300,10060000,18987000
2022-11-21,530600,404739000,18587100,34087100,4659200,13572900,72565000,36605600,36086800,25771800,25708400,99355000,,53072100,92882700,31508000.0,38776300,36987600,9979200,21673000,42926600,,,260000,1037400,51536300,84330300,20973000,9968400,581500.0,70464329,772400.0,14952000,,11079200.0,4073100,3501000,58724100,26394700,360100,5267000,2056300,27935700,9455900,450000.0,14736000,28990800,1293000,8575300,3085800,2087600,42003800,4242100,18814400,1611100,1853600.0,25698400,21647400,9077000,434800,,2056000,31911400,94700,16356400,5235400,9884100,4426400,6977300,2345600,3720000,18070400,5189400,472400,123500,4780200,11907400,4538400,9858200,6433900.0,10601600,745900,1176800,8432900,5572200,3351200,663400.0,2534400,13839700,3035300,9655400.0,15267300,19184200,12252700,7770000,18622000,14297100,20327400,1325700.0,13508600.0,4686200,5498600,4474600,6573200,1966600,3314300,,18696900,3766700,16642400,4774800,10425300,16159400,5719800,9530000,21157200
2022-11-22,333600,472866000,12850000,28738800,3461600,13638300,62451000,27327800,25584100,23179200,26387000,76694100,,36096300,78452300,22074100.0,36685900,22442600,7874100,15944400,83824800,,,110400,1140900,55450200,62192000,17719100,8955700,491200.0,106646231,796000.0,27312200,,7808500.0,5535500,3179300,51804100,19665700,680600,7020000,1824200,23499300,11272800,453600.0,16358600,25742800,1873200,11642100,2409400,924900,58973900,3668900,8969800,929700,576100.0,11413400,23438500,5856000,505200,,1428600,33771000,68100,12088500,8796200,13132000,4121500,5790800,1689300,2867500,13273800,11334500,935600,199700,5515900,16605100,4681900,5917300,3952100.0,15271400,627900,2334000,9018000,4586800,2073000,595300.0,2458300,17402600,3400300,4222000.0,14037100,19809500,9000500,9312200,18920000,14076500,23010200,595100.0,10770200.0,3683500,3622000,3011400,5604200,2603700,2497000,,18868900,2844400,16312900,5313200,11848000,20368600,4495500,9865000,16898400
2022-11-23,185300,427241000,14094600,25974200,2486400,11494200,59190000,24182900,23143900,18227800,23686400,58395300,,49399100,109536700,24136100.0,44422600,15613600,9401300,12375500,34874100,,,159900,1118900,81623600,59414700,11546700,8996800,329000.0,54865865,930500.0,27784100,,7444700.0,5725600,3648800,58301400,19508500,499400,8899000,1456600,18934700,10966600,336500.0,10710800,21053700,2181100,8468600,2272700,702700,40320800,4603600,10463200,1904900,396300.0,10034900,18868100,4798000,145700,,2094800,21486000,41200,16886100,6347900,22863300,2683400,7794700,2242200,3245800,16946300,5730100,313100,130200,2298900,14178400,5007600,3139500,5051800.0,9561300,576400,1974300,5831200,4601200,2758200,642200.0,2854100,8851700,3657500,4947000.0,9888800,14170000,8190000,9153200,13964000,7527400,16666900,559800.0,9511300.0,3122900,3628300,2880000,7482600,2030600,2277500,,17568900,3445100,8746400,3873100,8632400,12964900,3354800,7280000,16920600
2022-11-25,107900,167934000,8939500,12980900,1896600,6271700,32360000,10824400,11314900,7127000,9903900,28016500,,23487600,50672700,13350300.0,23780800,5781000,4881400,5426500,16085600,,,27400,369300,26018900,35088600,7136000,4360500,105500.0,25035448,200600.0,11064200,,1823800.0,1893900,1487400,35195900,9200800,141600,6418000,1093200,16118500,6429700,358000.0,6760200,8242500,696800,4850300,1097700,321100,18793700,2063900,4951900,922300,173100.0,5958400,9701400,2634000,60900,,1021000,13782700,62000,6195200,2754900,6823600,1520800,3086700,756700,3209900,10129400,3052900,150900,69700,2198600,9338700,1786800,1769300,2220400.0,3506800,283600,751600,2796400,2966500,817200,333700.0,1114800,4634500,1414700,2962000.0,3520500,7725700,4168800,3389200,7455000,2930400,9383800,423300.0,3907600.0,2788100,2841200,1461000,2547800,1936500,918900,,8567800,2226000,4024200,3426100,5219800,5200400,1648100,4375000,8777400
2022-11-28,184500,303741000,15059300,35249700,3330900,12173300,47034000,19438000,28267900,14251400,21313800,46991100,,39047000,92905200,21542100.0,32078200,15194000,7187600,13366300,29069400,,,148100,1231000,45383800,74943100,23015500,15512600,223900.0,36286704,347600.0,16497800,,5908500.0,5766800,3460200,69246000,24778200,437400,9647000,2088300,35428300,10597600,565500.0,20704000,25103600,2328900,7794400,2532300,1013100,37580800,3939200,15397500,1212600,755800.0,10609400,26237500,6597000,528500,,3711000,27780200,148700,14143300,5112200,18987100,3837900,6581100,1998900,3842500,16264200,6817300,362500,77600,3271500,26013100,3294400,7967800,4754400.0,7479900,850400,3185000,9365500,4226900,2559800,719400.0,2620300,11282600,5444100,5547800.0,9713600,21560900,7239900,6555600,23505000,8653200,11192300,587200.0,7746900.0,5227900,4192500,3100800,5648600,3111200,2816300,,19974500,1875200,11178700,6967400,10420000,11120000,5657800,8055000,17674800
