Date,SPY
2023-04-25,391.84039306640625
2023-04-26,390.18072509765625
2023-04-27,397.9484558105469
2023-04-28,401.344970703125
2023-05-01,400.9397277832031
2023-05-02,396.4334716796875
2023-05-03,393.7123718261719
2023-05-04,390.9237060546875
2023-05-05,398.1607666015625
2023-05-08,398.266845703125
2023-05-09,396.520263671875
2023-05-10,398.37298583984375
2023-05-11,397.6782531738281
2023-05-12,397.1572265625
2023-05-15,398.52740478515625
2023-05-16,395.86419677734375
2023-05-17,400.6695861816406
2023-05-18,404.529296875
2023-05-19,403.9407043457031
2023-05-22,404.104736328125
2023-05-23,399.56951904296875
2023-05-24,396.6747131347656
2023-05-25,400.10992431640625
2023-05-26,405.29156494140625
2023-05-30,405.4459228515625
2023-05-31,403.1977233886719
2023-06-01,407.0284423828125
2023-06-02,412.91455078125
2023-06-05,412.12335205078125
2023-06-06,413.0207214355469
2023-06-07,411.5926513671875
2023-06-08,414.0821228027344
2023-06-09,414.8251037597656
2023-06-12,418.5883483886719
2023-06-13,421.34808349609375
2023-06-14,421.84991455078125
2023-06-15,427.07977294921875
2023-06-16,425.62506103515625
2023-06-20,423.4168395996094
2023-06-21,421.24737548828125
2023-06-22,422.7679748535156
2023-06-23,419.57183837890625
2023-06-26,417.85760498046875
2023-06-27,422.4386901855469
2023-06-28,422.6517639160156
2023-06-29,424.31756591796875
2023-06-30,429.3248291015625
2023-07-03,429.8187561035156
2023-07-05,429.1795349121094
2023-07-06,425.8188171386719
2023-07-07,424.7437438964844
2023-07-10,425.8188171386719
2023-07-11,428.5306091308594
2023-07-12,431.9785461425781
2023-07-13,435.4071044921875
2023-07-14,435.1358947753906
2023-07-17,436.6468200683594
2023-07-18,439.891357421875
2023-07-19,440.8695983886719
2023-07-20,437.9446105957031
2023-07-21,437.9446105957031
2023-07-24,439.90106201171875
2023-07-25,441.1020202636719
2023-07-26,441.1698303222656
2023-07-27,438.2448425292969
2023-07-28,442.535400390625
2023-07-31,443.37799072265625
2023-08-01,442.1092224121094
2023-08-02,435.95916748046875
2023-08-03,434.70977783203125
2023-08-04,432.7436828613281
2023-08-07,436.5209045410156
2023-08-08,434.6225891113281
2023-08-09,431.7170715332031
2023-08-10,431.87200927734375
2023-08-11,431.6202087402344
2023-08-14,434.0028076171875
2023-08-15,428.9471435546875
2023-08-16,425.7994079589844
2023-08-17,422.554931640625
2023-08-18,422.7582702636719
2023-08-21,425.5088806152344
2023-08-22,424.3563232421875
2023-08-23,429.08270263671875
2023-08-24,423.1360168457031
2023-08-25,426.1190490722656
2023-08-28,428.82122802734375
2023-08-29,435.019775390625
2023-08-30,436.8115234375
2023-08-31,436.1722106933594
2023-09-01,436.9857482910156
2023-09-05,435.0971374511719
2023-09-06,432.1722412109375
2023-09-07,430.8453369140625
2023-09-08,431.49432373046875
2023-09-11,434.3320617675781
2023-09-12,431.9494934082031
2023-09-13,432.4531555175781
2023-09-14,436.181884765625
2023-09-15,430.92669677734375
2023-09-18,431.1794128417969
2023-09-19,430.28515625
2023-09-20,426.3294372558594
2023-09-21,419.28289794921875
2023-09-22,418.3401794433594
2023-09-25,420.099365234375
2023-09-26,413.92755126953125
2023-09-27,414.0927734375
2023-09-28,416.493408203125
2023-09-29,415.4826354980469
2023-10-02,415.3173828125
2023-10-03,409.7579650878906
2023-10-04,412.74176025390625
2023-10-05,412.5862731933594
2023-10-06,417.48480224609375
2023-10-09,420.15765380859375
2023-10-10,422.344482421875
2023-10-11,424.0745544433594
2023-10-12,421.48919677734375
2023-10-13,419.3898010253906
2023-10-16,423.80242919921875
2023-10-17,423.7829895019531
2023-10-18,418.135986328125
2023-10-19,414.4620666503906
2023-10-20,409.3691711425781
2023-10-23,408.6595764160156
2023-10-24,411.74072265625
2023-10-25,405.8313293457031
2023-10-26,400.9715881347656
2023-10-27,399.1540832519531
2023-10-30,403.92633056640625
2023-10-31,406.46307373046875
2023-11-01,410.79791259765625
2023-11-02,418.670654296875
2023-11-03,422.4903259277344
2023-11-06,423.4621887207031
2023-11-07,424.6673583984375
2023-11-08,424.9784240722656
2023-11-09,421.66412353515625
2023-11-10,428.244140625
2023-11-13,427.8359375
2023-11-14,436.1362609863281
2023-11-15,437.0596008300781
2023-11-16,437.5941162109375
2023-11-17,438.1384582519531
2023-11-20,441.5110168457031
2023-11-21,440.5487976074219
2023-11-22,442.2497253417969
2023-11-24,442.5218200683594
2023-11-27,441.7248229980469
2023-11-28,442.1622314453125
2023-11-29,441.8511962890625
2023-11-30,443.5909729003906
2023-12-01,446.2152404785156
2023-12-04,443.872802734375
2023-12-05,443.78533935546875
2023-12-06,441.99700927734375
2023-12-07,445.3696594238281
2023-12-08,447.28436279296875
2023-12-11,449.0240783691406
2023-12-12,451.0748596191406
2023-12-13,457.2952575683594
2023-12-14,458.762939453125
2023-12-15,458.00750732421875
2023-12-18,460.5838317871094
2023-12-19,463.3846435546875
2023-12-20,456.96337890625
2023-12-21,461.2962646484375
2023-12-22,462.22332763671875
2023-12-26,464.17510986328125
2023-12-27,465.01434326171875
2023-12-28,465.1899719238281
2023-12-29,463.8432922363281
2024-01-02,461.2474670410156
2024-01-03,457.4805603027344
2024-01-04,456.00701904296875
2024-01-05,456.6316223144531
2024-01-08,463.15045166015625
2024-01-09,462.4477844238281
2024-01-10,465.06317138671875
2024-01-11,464.85821533203125
2024-01-12,465.1802062988281
2024-01-16,463.47247314453125
2024-01-17,460.8961181640625
2024-01-18,464.99481201171875
2024-01-19,470.7914733886719
2024-01-22,471.7869567871094
2024-01-23,473.16290283203125
2024-01-24,473.6800842285156
2024-01-25,476.2564392089844
2024-01-26,475.6513366699219
2024-01-29,479.4182434082031
2024-01-30,479.04742431640625
2024-01-31,471.23065185546875
2024-02-01,477.398193359375
2024-02-02,482.42401123046875
2024-02-05,480.6673889160156
2024-02-06,482.06292724609375
2024-02-07,486.0834655761719
2024-02-08,486.29815673828125
2024-02-09,489.10870361328125
2024-02-12,488.89398193359375
2024-02-13,482.16046142578125
2024-02-14,486.5421447753906
2024-02-15,489.899169921875
2024-02-16,487.4594421386719
2024-02-20,484.77581787109375
2024-02-21,485.21490478515625
2024-02-22,495.2567443847656
2024-02-23,495.5982971191406
2024-02-26,493.78314208984375
2024-02-27,494.7004699707031
2024-02-28,494.0466613769531
2024-02-29,495.8227233886719
2024-03-01,500.4776306152344
2024-03-04,499.94091796875
2024-03-05,494.9444580078125
2024-03-06,497.452392578125
2024-03-07,502.39031982421875
2024-03-08,499.3748779296875
2024-03-11,498.9455261230469
2024-03-12,504.31280517578125
2024-03-13,503.5223693847656
2024-03-14,502.5270080566406
2024-03-15,499.07635498046875
2024-03-18,502.04241943359375
2024-03-19,504.8323669433594
2024-03-20,509.501708984375
2024-03-21,511.18548583984375
2024-03-22,510.2162780761719
2024-03-25,508.8067626953125
2024-03-26,507.866943359375
2024-03-27,512.1349487304688
2024-03-28,512.0370483398438
2024-04-01,511.146240234375
2024-04-02,507.8963317871094
2024-04-03,508.4541931152344
2024-04-04,502.248046875
2024-04-05,507.4949035644531
2024-04-08,507.77874755859375
2024-04-09,508.3660888671875
2024-04-10,503.27587890625
2024-04-11,507.073974609375
2024-04-12,500.0748291015625
2024-04-15,493.8098449707031
2024-04-16,492.9092102050781
2024-04-17,489.9920654296875
2024-04-18,488.9837951660156
2024-04-19,484.7157897949219
2024-04-22,489.1795959472656
2024-04-23,494.9844665527344
2024-04-24,494.74957275390625
2024-04-25,492.87005615234375
2024-04-26,497.53948974609375
2024-04-29,499.30145263671875
2024-04-30,491.39190673828125
2024-05-01,489.7962951660156
2024-05-02,494.3775939941406
2024-05-03,500.5055847167969
2024-05-06,505.67413330078125
2024-05-07,506.23211669921875
2024-05-08,506.2811279296875
2024-05-09,509.19818115234375
2024-05-10,509.8541564941406
2024-05-13,509.922607421875
2024-05-14,512.2622680664062
2024-05-15,518.6055908203125
2024-05-16,517.5384521484375
2024-05-17,518.2824096679688
2024-05-20,518.8796997070312
2024-05-21,520.1522216796875
2024-05-22,518.6544799804688
2024-05-23,514.8662719726562
2024-05-24,518.2728271484375
2024-05-28,518.6348876953125
2024-05-29,515.003173828125
2024-05-30,511.5867614746094
2024-05-31,516.2463989257812
2024-06-03,516.6673583984375
2024-06-04,517.2449340820312
2024-06-05,523.3923950195312
2024-06-06,523.3825073242188
2024-06-07,522.746337890625
2024-06-10,524.3614501953125
2024-06-11,525.6243286132812
2024-06-12,529.9412231445312
2024-06-13,531.00830078125
2024-06-14,531.3314819335938
2024-06-17,535.5602416992188
2024-06-18,536.9208984375
2024-06-20,535.46240234375
2024-06-21,534.744384765625
2024-06-24,533.006103515625
2024-06-25,535.0587768554688
2024-06-26,535.7265625
2024-06-27,536.5711059570312
2024-06-28,534.4595947265625
2024-07-01,535.5596313476562
2024-07-02,539.1636962890625
2024-07-03,541.56982421875
2024-07-05,544.6928100585938
2024-07-08,545.3212890625
2024-07-09,545.8516235351562
2024-07-10,551.2529296875
2024-07-11,546.4996948242188
2024-07-12,549.9468383789062
2024-07-15,551.459228515625
2024-07-16,554.7295532226562
2024-07-17,546.9514770507812
2024-07-18,542.7482299804688
2024-07-19,539.1441040039062
2024-07-22,544.70263671875
2024-07-23,543.8482666015625
2024-07-24,531.523193359375
2024-07-25,528.7537841796875
2024-07-26,534.6757202148438
2024-07-29,534.989990234375
2024-07-30,532.2794799804688
2024-07-31,540.931396484375
2024-08-01,533.2713012695312
2024-08-02,523.3426513671875
2024-08-05,508.1009521484375
2024-08-06,512.7855224609375
2024-08-07,509.3580017089844
2024-08-08,521.1329345703125
2024-08-09,523.4310913085938
2024-08-12,523.7060546875
2024-08-13,532.3187255859375
2024-08-14,533.998046875
2024-08-15,543.1509399414062
2024-08-16,544.3687133789062
2024-08-19,549.5736083984375
2024-08-20,548.679931640625
2024-08-21,550.5654907226562
2024-08-22,546.244384765625
2024-08-23,552.0484619140625
2024-08-26,550.7324829101562
2024-08-27,551.4886474609375
2024-08-28,548.287109375
2024-08-29,548.336181640625
2024-08-30,553.5706787109375
2024-09-03,542.1787109375
2024-09-04,541.0689086914062
2024-09-05,539.7529907226562
2024-09-06,530.6688232421875
2024-09-09,536.6102905273438
2024-09-10,538.9476318359375
2024-09-11,544.4766845703125
2024-09-12,549.06298828125
2024-09-13,551.9305419921875
2024-09-16,552.7457885742188
2024-09-17,552.9716186523438
2024-09-18,551.33154296875
2024-09-19,560.73974609375
2024-09-20,559.7704467773438
2024-09-23,561.1691284179688
2024-09-24,562.7748413085938
2024-09-25,561.5336303710938
2024-09-26,563.7599487304688
2024-09-27,562.9423217773438
2024-09-30,565.1981811523438
2024-10-01,560.1349487304688
2024-10-02,560.371337890625
2024-10-03,559.3468017578125
2024-10-04,564.4298095703125
2024-10-07,559.3270874023438
2024-10-08,564.616943359375
2024-10-09,568.5277709960938
2024-10-10,567.5328369140625
2024-10-11,570.9312744140625
2024-10-14,575.6005859375
2024-10-15,571.12841796875
2024-10-16,573.6107788085938
2024-10-17,573.6599731445312
2024-10-18,575.8665771484375
2024-10-21,574.9208984375
2024-10-22,574.6155395507812
2024-10-23,569.364990234375
2024-10-24,570.596435546875
2024-10-25,570.3993530273438
2024-10-28,572.1627197265625
2024-10-29,573.088623046875
2024-10-30,571.3549194335938
2024-10-31,560.1546630859375
2024-11-01,562.5187377929688
2024-11-04,561.3070678710938
2024-11-05,568.0942993164062
2024-11-06,582.2202758789062
2024-11-07,586.7221069335938
2024-11-08,589.2637329101562
2024-11-11,589.8251342773438
2024-11-12,587.9928588867188
2024-11-13,588.278564453125
2024-11-14,584.495849609375
2024-11-15,577.0092163085938
2024-11-18,579.3734741210938
2024-11-19,581.4913940429688
2024-11-20,581.6884155273438
2024-11-21,584.8109741210938
2024-11-22,586.6236572265625
2024-11-25,588.613525390625
2024-11-26,591.68701171875
