,rebalance_date,ticker,weight
0,2023-03-31,TSLA,0.044093041520048365
1,2023-03-31,NVDA,0.051402124172939934
2,2023-03-31,AAPL,0.018804737746949504
3,2023-03-31,MSFT,0.014281227796064808
4,2023-03-31,AMZN,0.016230570253585028
5,2023-03-31,AMD,0.03326318232151812
6,2023-03-31,GOOGL,0.012779152270435204
7,2023-03-31,GOOG,0.012544978566714111
8,2023-03-31,NFLX,0.014025855604334036
9,2023-03-31,BABA,0.012575502279476618
10,2023-03-31,XOM,0.0016316157040812264
11,2023-03-31,BAC,0.0
12,2023-03-31,CVX,0.0
13,2023-03-31,AVGO,0.011529455736032194
14,2023-03-31,INTC,0.018961116275088598
15,2023-03-31,COIN,0.06212419881530794
16,2023-03-31,TSM,0.016493550843829717
17,2023-03-31,XYZ,0.008921457697659277
18,2023-03-31,PYPL,0.0060345091458869115
19,2023-03-31,PFE,0.0
20,2023-03-31,C,0.004138470866392919
21,2023-03-31,WFC,0.0
22,2023-03-31,WMT,0.003321687383547349
23,2023-03-31,MU,0.014450452686191845
24,2023-03-31,CSCO,0.008210481527417803
25,2023-03-31,F,0.012122155410813252
26,2023-03-31,OXY,0.0012518411498984605
27,2023-03-31,VZ,0.0006841718188850946
28,2023-03-31,UBER,0.019260199046616168
29,2023-03-31,NKE,0.0035681321596877915
30,2023-03-31,CMCSA,0.006725568944898489
31,2023-03-31,COP,0.0
32,2023-03-31,ORCL,0.010709877263026208
33,2023-03-31,T,0.004746848086191742
34,2023-03-31,DVN,0.0
35,2023-03-31,FCX,0.006327542955069095
36,2023-03-31,RIVN,0.0
37,2023-03-31,SLB,0.0
38,2023-03-31,RTX,0.0
39,2023-03-31,NIO,0.005727328093237924
40,2023-03-31,CMG,0.015209770551819
41,2023-03-31,CCL,0.018947532740973928
42,2023-03-31,VALE,0.0
43,2023-03-31,AAL,0.012264707614268155
44,2023-03-31,BP,0.008565512723979787
45,2023-03-31,U,0.015072493608181229
46,2023-03-31,SNAP,0.02150051028363601
47,2023-03-31,HAL,0.0
48,2023-03-31,B,0.00719985301835184
49,2023-03-31,PLTR,0.024178406874871623
50,2023-06-30,TSLA,0.024413231971677905
51,2023-06-30,NVDA,0.03636486102249831
52,2023-06-30,AAPL,0.014029382278289794
53,2023-06-30,MSFT,0.014606935402014591
54,2023-06-30,AMZN,0.019705644092941458
55,2023-06-30,AMD,0.013651854954409497
56,2023-06-30,GOOGL,0.013701740545889763
57,2023-06-30,GOOG,0.014187048090362224
58,2023-06-30,NFLX,0.0211357761814897
59,2023-06-30,BABA,0.0
60,2023-06-30,XOM,0.0
61,2023-06-30,BAC,0.001981637460399492
62,2023-06-30,CVX,0.0
63,2023-06-30,AVGO,0.02564569289568408
64,2023-06-30,INTC,0.004819553864732995
65,2023-06-30,COIN,0.013952202696079228
66,2023-06-30,TSM,0.007846986956047899
67,2023-06-30,XYZ,0.0
68,2023-06-30,PYPL,0.0
69,2023-06-30,PFE,0.0
70,2023-06-30,C,0.001053898623829877
71,2023-06-30,WFC,0.011469195507903015
72,2023-06-30,WMT,0.006265579440783482
73,2023-06-30,MU,0.0014300901118753546
74,2023-06-30,CSCO,0.001106311070260132
75,2023-06-30,F,0.01778704608537836
76,2023-06-30,OXY,0.0
77,2023-06-30,VZ,0.0
78,2023-06-30,UBER,0.02659520905785463
79,2023-06-30,NKE,0.0
80,2023-06-30,CMCSA,0.00974954527777103
81,2023-06-30,COP,0.004991107301905488
82,2023-06-30,ORCL,0.022059024533501514
83,2023-06-30,T,0.0
84,2023-06-30,DVN,0.0
85,2023-06-30,FCX,0.0007290258342047543
86,2023-06-30,RIVN,0.013477981814558117
87,2023-06-30,SLB,0.0020358920733327592
88,2023-06-30,RTX,0.0012120991855688978
89,2023-06-30,NIO,0.0
90,2023-06-30,CMG,0.019873159326780875
91,2023-06-30,CCL,0.05025478565240493
92,2023-06-30,VALE,0.0
93,2023-06-30,AAL,0.01744215698209751
94,2023-06-30,BP,0.0
95,2023-06-30,U,0.035048397652257784
96,2023-06-30,SNAP,0.008829734444730154
97,2023-06-30,HAL,0.006500900009776304
98,2023-06-30,B,0.0
99,2023-06-30,PLTR,0.0530376093970908
100,2023-09-29,TSLA,0.0
101,2023-09-29,NVDA,0.0035631634885719553
102,2023-09-29,AAPL,0.0
103,2023-09-29,MSFT,0.0
104,2023-09-29,AMZN,0.0
105,2023-09-29,AMD,0.0
106,2023-09-29,GOOGL,0.007495216848990119
107,2023-09-29,GOOG,0.007264558912471496
108,2023-09-29,NFLX,0.0
109,2023-09-29,BABA,0.004260384148013867
110,2023-09-29,XOM,0.008209387266400093
111,2023-09-29,BAC,0.0
112,2023-09-29,CVX,0.006381095349094153
113,2023-09-29,AVGO,0.0
114,2023-09-29,INTC,0.00610040315211531
115,2023-09-29,COIN,0.009171113596445023
116,2023-09-29,TSM,0.0
117,2023-09-29,XYZ,0.0
118,2023-09-29,PYPL,0.0
119,2023-09-29,PFE,0.0
120,2023-09-29,C,0.0
121,2023-09-29,WFC,0.0
122,2023-09-29,WMT,0.0017764707910477824
