,turnover
2023-03-31,0.27604813918724724
2023-06-30,0.531282616153285
2023-09-29,0.6296468026182688
2023-12-29,0.7059261308247476
2024-03-28,0.9441385367398532
2024-06-28,0.7413811187653424
2024-09-30,0.6683000827704288
2024-12-31,0.6610450364633917
2025-03-31,0.691209762481818
2025-06-30,0.5059991908693089
2025-09-30,0.8210087050046342
2025-12-31,0.8313827843071462
