gamma,lambda,vol,finalV,err
0.0,0.0025897373396156064,0.323325316046759,18185159.06157797,0.181825316046759
0.0,0.003662441668668408,0.32205767180097705,18489426.776845723,0.18055767180097704
0.0,0.005179474679231213,0.31897629621580964,18353821.464504644,0.17747629621580963
0.0,0.007324883337336817,0.3135876889253182,18683981.950512435,0.17208768892531817
0.0,0.010358949358462426,0.30684842951528657,18929392.898056913,0.16534842951528655
