,turnover
2023-03-31,1.0000000000002645
2023-06-30,0.9347445581460655
2023-09-29,1.7091529835158246
2023-12-29,1.5169721837076853
2024-03-28,1.5014522262455277
2024-06-28,1.3850123381922992
2024-09-30,1.5924198293993492
2024-12-31,1.3520457215413106
2025-03-31,1.8699947685326401
2025-06-30,1.547446889101243
2025-09-30,1.188180448739822
2025-12-31,1.3508270795726105
