,equal_weight
2024-02-21,12926756.456847887
2024-02-22,13183775.40599941
2024-02-23,13218969.09810748
2024-02-26,13236695.835624829
2024-02-27,13292780.541004598
2024-02-28,13227798.953378951
2024-02-29,13298789.45532711
2024-03-01,13419692.427186193
2024-03-04,13418838.707895972
2024-03-05,13218883.907267246
2024-03-06,13321127.243994318
2024-03-07,13462798.287643036
2024-03-08,13417421.647715697
2024-03-11,13432489.415605927
2024-03-12,13570637.952521127
2024-03-13,13565343.134168329
2024-03-14,13467728.072046975
2024-03-15,13388488.627563652
2024-03-18,13518135.542711025
2024-03-19,13522222.870332113
2024-03-20,13740788.038404873
2024-03-21,13850088.017133873
2024-03-22,13790401.550292617
2024-03-25,13829982.955775041
2024-03-26,13791111.545668425
2024-03-27,13887986.408705346
2024-03-28,13921592.56368169
2024-04-01,13917730.068063745
2024-04-02,13753006.281646054
2024-04-03,13761592.507234072
2024-04-04,13533084.313975403
2024-04-05,13619159.656204747
2024-04-08,13644879.347887272
2024-04-09,13659020.323012054
2024-04-10,13551267.67725556
2024-04-11,13698675.144453362
2024-04-12,13402150.240267014
2024-04-15,13159231.64807797
2024-04-16,13133299.066652294
2024-04-17,13005517.298392724
2024-04-18,12963608.833159482
2024-04-19,12778899.791981576
2024-04-22,12945877.546257047
2024-04-23,13168235.607705925
2024-04-24,13180388.317302957
2024-04-25,13119187.751375465
2024-04-26,13325977.564491956
2024-04-29,13333780.989488399
2024-04-30,13012322.539841693
2024-05-01,12801492.58172473
2024-05-02,13033768.071424877
2024-05-03,13196066.094468666
2024-05-06,13456460.891195517
2024-05-07,13322234.38243023
2024-05-08,13296904.699389955
2024-05-09,13325275.37748917
2024-05-10,13284809.181590177
2024-05-13,13339473.866368534
2024-05-14,13442074.851866873
2024-05-15,13731280.353501165
2024-05-16,13710327.838023005
2024-05-17,13759945.023001073
2024-05-20,13880808.349630753
2024-05-21,13865304.3849344
2024-05-22,13825102.16408402
2024-05-23,13609937.432062665
2024-05-24,13763462.459656557
2024-05-28,13745821.447284399
2024-05-29,13598078.289742416
2024-05-30,13455011.549487658
2024-05-31,13496350.175580116
2024-06-03,13535119.350448703
2024-06-04,13574146.934100572
2024-06-05,13784500.468878752
2024-06-06,13800887.105638815
2024-06-07,13741251.432374287
2024-06-10,13765230.063933764
2024-06-11,13730157.803985333
2024-06-12,13883810.316821449
2024-06-13,13868172.335525405
2024-06-14,13843441.633001372
2024-06-17,14006660.379986303
2024-06-18,14040764.283527639
2024-06-20,14038228.297526874
2024-06-21,13989789.99085528
2024-06-24,13876437.020547805
2024-06-25,13973979.57432726
2024-06-26,13960764.416250212
2024-06-27,14043063.444917982
2024-06-28,13967954.383495396
2024-07-01,14076262.98830616
2024-07-02,14152599.739908582
2024-07-03,14215483.651852552
2024-07-05,14284789.590136783
2024-07-08,14277395.982961608
2024-07-09,14265375.842765998
2024-07-10,14365451.249122478
2024-07-11,14242787.210149856
2024-07-12,14345165.976526843
2024-07-15,14503480.980789179
2024-07-16,14645476.130728215
2024-07-17,14356155.126578508
2024-07-18,14173876.646601269
2024-07-19,14163933.73823328
2024-07-22,14264745.944886394
2024-07-23,14165240.923450882
2024-07-24,13754045.448864464
2024-07-25,13707083.7177456
2024-07-26,13926411.745151546
2024-07-29,13882434.822728582
2024-07-30,13745180.399213439
2024-07-31,13998066.2745143
2024-08-01,13605937.351089599
2024-08-02,13169953.402017994
2024-08-05,12788657.806317486
2024-08-06,12944731.711869244
2024-08-07,12718662.317743018
2024-08-08,13175693.702182189
2024-08-09,13222777.04367645
2024-08-12,13175955.403637594
2024-08-13,13533377.322271878
2024-08-14,13523953.476730168
2024-08-15,13851101.019429848
2024-08-16,13951913.29174082
2024-08-19,14116000.722006641
2024-08-20,14039892.798909117
2024-08-21,14145444.4491834
2024-08-22,13880737.142413693
2024-08-23,14112273.449896906
2024-08-26,13990506.03838042
2024-08-27,13951074.887283867
2024-08-28,13712379.69392552
2024-08-29,13766663.449264184
2024-08-30,13934419.725284535
2024-09-03,13537513.9521072
2024-09-04,13500088.887802674
2024-09-05,13458419.07309258
2024-09-06,13101824.531057993
2024-09-09,13340795.75763133
2024-09-10,13458959.168784782
2024-09-11,13660800.139464585
2024-09-12,13729580.765162228
2024-09-13,13881520.22280712
2024-09-16,13908824.352463981
2024-09-17,13930402.811502008
2024-09-18,13885961.104333986
2024-09-19,14215185.070454005
2024-09-20,14222439.978685413
2024-09-23,14298664.009682992
2024-09-24,14390481.441935247
2024-09-25,14354358.03114504
2024-09-26,14562258.771719847
2024-09-27,14583356.633895189
2024-09-30,14560333.764528312
2024-10-01,14372257.462159796
2024-10-02,14396170.5151401
2024-10-03,14396301.245801257
2024-10-04,14648008.295876624
2024-10-07,14598686.89538715
2024-10-08,14705729.570535956
2024-10-09,14820396.935900804
2024-10-10,14772884.467583615
2024-10-11,14984540.872505974
2024-10-14,15099964.904456867
2024-10-15,14924059.548308715
2024-10-16,15020106.465496548
2024-10-17,14997267.699224444
2024-10-18,15110231.014673756
2024-10-21,15054880.66602511
2024-10-22,15041847.002422018
2024-10-23,14861520.390368521
2024-10-24,15015732.428634947
2024-10-25,15034378.72955975
2024-10-28,15173671.199864417
2024-10-29,15243556.117470402
2024-10-30,14997653.400493948
2024-10-31,14666996.656776568
2024-11-01,14684068.582911657
2024-11-04,14619251.692960668
2024-11-05,14900908.128941929
2024-11-06,15490227.129483664
2024-11-07,15647225.172996057
2024-11-08,15657230.276690185
2024-11-11,16003809.957143538
2024-11-12,15925591.271765891
2024-11-13,15805523.757319586
2024-11-14,15682524.612832164
2024-11-15,15585570.6231901
2024-11-18,15731382.546160113
2024-11-19,15932574.651000252
2024-11-20,15960201.867536806
2024-11-21,16180625.234231794
2024-11-22,16345471.382045686
2024-11-25,16456838.583444731
2024-11-26,16331271.02609615
2024-11-27,16345940.068623494
2024-11-29,16417184.78248945
2024-12-02,16598612.95488803
2024-12-03,16592256.66544018
2024-12-04,16875247.654022455
2024-12-05,16759813.098709777
2024-12-06,16940092.5092436
2024-12-09,16717187.569370016
2024-12-10,16539115.252012877
2024-12-11,16735904.963344365
2024-12-12,16618174.406441176
2024-12-13,16684428.12194102
2024-12-16,16768658.691619724
2024-12-17,16686355.7356039
2024-12-18,16085418.982381728
2024-12-19,15940329.362207023
2024-12-20,16138780.29713157
2024-12-23,16217587.234819671
2024-12-24,16463806.766023908
2024-12-26,16422989.036676092
2024-12-27,16204463.282396179
2024-12-30,15929398.395854417
2024-12-31,15852574.49936505
2025-01-02,15904556.399257012
2025-01-03,16289841.589421175
2025-01-06,16515799.411806837
2025-01-07,16257042.617860056
2025-01-08,16162362.59184645
2025-01-10,15928101.622032419
2025-01-13,15911366.294994537
2025-01-14,15962621.365129983
2025-01-15,16318490.497873249
2025-01-16,16334683.206196422
2025-01-17,16621527.969419695
2025-01-21,16788254.347640425
2025-01-22,16930049.624234103
2025-01-23,16993827.79693174
2025-01-24,16951851.031351313
2025-01-27,16563841.927403783
2025-01-28,16682691.64561277
2025-01-29,16715400.032681378
2025-01-30,16853783.982029524
2025-01-31,16757629.086392546
2025-02-03,16658038.892786408
2025-02-04,16789686.908355627
2025-02-05,16801046.581561197
2025-02-06,16843816.103502948
2025-02-07,16722299.949440759
2025-02-10,16971117.38655261
2025-02-11,16869228.340463478
2025-02-12,16970460.87266581
2025-02-13,17218663.037155014
2025-02-14,17290235.86404889
2025-02-18,17491811.42516308
2025-02-19,17469983.08948493
2025-02-20,17382725.803969804
2025-02-21,16931811.64339972
2025-02-24,16653015.592898628
2025-02-25,16342389.590999866
2025-02-26,16504245.557342218
2025-02-27,16140299.636809694
2025-02-28,16393847.199214006
2025-03-03,16034039.338546135
2025-03-04,15933214.650198812
2025-03-05,16236289.68122116
2025-03-06,15787426.463002726
2025-03-07,15960653.513654541
2025-03-10,15216639.174549473
2025-03-11,15254292.15097857
2025-03-12,15448872.648103453
2025-03-13,15214102.067954818
2025-03-14,15637716.903369166
2025-03-17,15793090.271875538
2025-03-18,15561289.256245255
2025-03-19,15785633.9879912
2025-03-20,15761489.64457714
2025-03-21,15783395.476134561
2025-03-24,16146886.669130687
2025-03-25,16119084.494095994
2025-03-26,15821592.700952139
2025-03-27,15680259.119918259
2025-03-28,15245820.093526492
2025-03-31,15244548.059930565
2025-04-01,15331610.283206675
2025-04-02,15488840.838629147
2025-04-03,14487505.419981245
2025-04-04,13554474.59781215
2025-04-07,13628523.259276582
2025-04-08,13285373.972248713
2025-04-09,14906305.504632637
2025-04-10,14223335.469877727
2025-04-11,14448594.148862883
2025-04-14,14570573.444937507
2025-04-15,14595479.933663761
2025-04-16,14210110.841485178
2025-04-17,14268012.41264704
2025-04-21,13972008.734604713
2025-04-22,14393812.376280233
2025-04-23,14774535.970377801
2025-04-24,15270116.449056352
2025-04-25,15427934.629741732
2025-04-28,15424052.364444602
2025-04-29,15492345.0438006
2025-04-30,15437013.230652457
2025-05-01,15522040.78056764
2025-05-02,15914173.404841503
2025-05-05,15758137.320145259
2025-05-06,15649348.852230635
2025-05-07,15701300.417332679
2025-05-08,15910774.882665107
2025-05-09,15920864.851558551
2025-05-12,16576864.235194188
2025-05-13,16906815.88166417
2025-05-14,17064286.073740803
2025-05-15,17032828.538179103
2025-05-16,17173718.49644427
2025-05-19,17137137.827903595
2025-05-20,17084041.219342
2025-05-21,16777790.28536742
2025-05-22,16948819.96564944
2025-05-23,16808547.4014618
2025-05-27,17187873.69521686
2025-05-28,17076125.895507142
2025-05-29,17027688.68810814
2025-05-30,16954627.362176977
2025-06-02,17072037.530316662
2025-06-03,17241445.981620815
2025-06-04,17281754.1928524
2025-06-05,17112582.909762252
2025-06-06,17400762.318176765
2025-06-09,17545255.046103753
2025-06-10,17711765.73974408
2025-06-11,17733735.374829665
2025-06-12,17729188.800766125
2025-06-13,17518439.91999061
2025-06-16,17846896.442348834
2025-06-17,17657029.93085314
2025-06-18,17778757.60261875
2025-06-20,17757055.795213714
2025-06-23,17836018.058433134
2025-06-24,18262100.557999987
2025-06-25,18291718.145922303
2025-06-26,18502080.722205013
2025-06-27,18537432.41302541
2025-06-30,18718647.945912015
2025-07-01,18615232.961127724
2025-07-02,18873636.561767526
2025-07-03,19014962.310195774
2025-07-07,18845218.94203381
2025-07-08,18865156.083014425
2025-07-09,18952835.173564278
2025-07-10,19008725.083298218
2025-07-11,18898772.48578078
2025-07-14,18975900.48540187
2025-07-15,18972041.87629776
2025-07-16,19135349.619827222
2025-07-17,19318747.352535836
2025-07-18,19308529.18716032
2025-07-21,19333565.250938646
2025-07-22,19260747.756320167
2025-07-23,19420845.982868403
2025-07-24,19442263.56684047
2025-07-25,19464393.60435631
2025-07-28,19545624.536639616
2025-07-29,19433068.714746177
2025-07-30,19448406.26973401
2025-07-31,19260382.63172573
2025-08-01,18792337.893692523
2025-08-04,19143868.66720074
2025-08-05,19108797.84009802
2025-08-06,19213766.05564536
2025-08-07,19292893.812900886
2025-08-08,19406728.347124122
2025-08-11,19396323.777163815
2025-08-12,19658843.948325574
2025-08-13,19735300.29862264
2025-08-14,19734479.75553698
2025-08-15,19633493.028239097
2025-08-18,19681497.358562186
2025-08-19,19371179.334252153
2025-08-20,19250848.046821106
2025-08-21,19160945.335655313
2025-08-22,19530381.305655915
2025-08-25,19424706.773289107
2025-08-26,19523407.149545383
2025-08-27,19572457.373910837
2025-08-28,19757374.248898882
2025-08-29,19574167.38914147
2025-09-02,19469391.290455103
2025-09-03,19467909.61722781
2025-09-04,19601096.67380941
2025-09-05,19616429.03488624
2025-09-08,19744470.61786202
2025-09-09,19955415.776042107
2025-09-10,20116523.807672538
2025-09-11,20289135.90133272
2025-09-12,20338440.599154722
2025-09-15,20512231.533000387
2025-09-16,20571297.75927732
2025-09-17,20647152.76100375
2025-09-18,20968867.86219741
2025-09-19,21110574.14861753
2025-09-22,21177757.279606394
2025-09-23,21117306.43940139
2025-09-24,21148315.25446763
2025-09-25,21003458.565568436
2025-09-26,21065793.914007254
2025-09-29,21208001.34737948
2025-09-30,21277732.45564303
2025-10-01,21532749.021470647
2025-10-02,21748850.26544805
2025-10-03,21804247.03084736
2025-10-06,22032761.11386037
2025-10-07,21818888.535585977
2025-10-08,22061117.35045085
2025-10-09,21998646.483830445
2025-10-10,21230194.094904788
2025-10-13,21793902.02674512
2025-10-14,21709136.629279867
2025-10-15,21920080.818611234
2025-10-16,21726580.29992501
2025-10-17,21787730.260497488
2025-10-20,22064870.463184483
2025-10-21,22024376.20139563
2025-10-22,21665622.827170137
2025-10-23,21868551.5595875
2025-10-24,22190406.22732999
2025-10-27,22589049.384843487
2025-10-28,22550277.933302358
2025-10-29,22562431.23430617
2025-10-30,22277699.93791016
2025-10-31,22508859.941863183
2025-11-03,22416065.48236037
2025-11-04,21811603.13096566
2025-11-05,22044142.808590017
2025-11-06,21646414.645061705
2025-11-07,21656113.2738868
2025-11-10,21987937.655854605
2025-11-11,21923579.254102107
2025-11-12,21912072.275744103
2025-11-13,21359358.7978308
2025-11-14,21321382.01766703
2025-11-17,21026803.238483485
2025-11-18,20956795.997408714
2025-11-19,20933006.504928272
2025-11-20,20306503.839898184
2025-11-21,20477712.87187872
2025-11-24,20979634.730211206
2025-11-25,21081035.84046208
2025-11-26,21306173.75041157
2025-11-28,21537582.211692344
2025-12-01,21383928.282086857
2025-12-02,21515734.526809692
2025-12-03,21841323.98609466
2025-12-04,21867644.91826539
2025-12-05,21902298.894317992
2025-12-08,21857956.045359574
2025-12-09,21817072.90079392
2025-12-10,21980237.030758474
2025-12-11,21882232.451773267
2025-12-12,21583994.411214426
2025-12-15,21311431.312161744
2025-12-16,21353327.412056178
2025-12-17,20980854.55917087
2025-12-18,21204535.579110924
2025-12-19,21463114.79611511
2025-12-22,21654361.733984854
2025-12-23,21619411.28148628
2025-12-24,21695838.48256715
2025-12-26,21654371.157950997
2025-12-29,21568646.06165904
2025-12-30,21530707.100352883
2025-12-31,21373534.14897129
2026-01-02,21581025.02716343
2026-01-05,21880858.67511152
2026-01-06,21996932.87694584
2026-01-07,21856695.64633111
2026-01-08,21903400.157501403
2026-01-09,22006683.854738448
2026-01-12,22090624.30185575
2026-01-13,22025977.3828043
2026-01-14,21880329.987814438
2026-01-15,21813715.397022314
2026-01-16,21824293.010276508
2026-01-20,21394454.0205726
2026-01-21,21635107.94555386
2026-01-22,21799417.825064406
2026-01-23,21714368.66460441
2026-01-26,21683388.706653684
2026-01-27,21787495.85642226
2026-01-28,21796892.979234148
2026-01-29,21621146.25136628
2026-01-30,21468621.39669253
2026-02-02,21477567.208611917
2026-02-03,21199225.606751665
2026-02-04,20934565.617632188
2026-02-05,20403950.441852104
2026-02-06,21196502.8135508
2026-02-09,21371034.100237407
2026-02-10,21296517.53539923
2026-02-11,21119143.74706532
2026-02-12,20589721.486179054
2026-02-13,20823803.956442203
2026-02-17,20731821.56881859
2026-02-18,20888743.285676517
2026-02-19,20898782.37702276
2026-02-20,20984720.337422524
2026-02-23,20551029.148145817
2026-02-24,20790516.881737337
2026-02-25,21219671.403171625
2026-02-26,21168000.78267187
2026-02-27,21053805.94225405
