,SPY
2024-10-08,14238601.746631531
2024-10-09,14337225.622259706
2024-10-10,14312133.676563403
2024-10-11,14397836.01593097
2024-10-14,14515588.99848551
2024-10-15,14402806.07436879
2024-10-16,14465406.64628722
2024-10-17,14466648.776098099
2024-10-18,14522296.807303108
2024-10-21,14498446.991417684
2024-10-22,14490746.40226797
2024-10-23,14358337.21146167
2024-10-24,14389391.995927908
2024-10-25,14384421.937490087
2024-10-28,14428889.26120289
2024-10-29,14452240.37813079
2024-10-30,14408521.102854274
2024-10-31,14126066.63279926
2024-11-01,14185687.324527038
2024-11-04,14155132.778212642
2024-11-05,14326292.72505195
2024-11-06,14682523.85693466
2024-11-07,14796051.751099043
2024-11-08,14860145.341501428
2024-11-11,14874304.389989972
2024-11-12,14828097.776703078
2024-11-13,14835299.666895263
2024-11-14,14739909.638519445
2024-11-15,14551110.5248491
2024-11-18,14610734.294965504
2024-11-19,14664142.798444582
2024-11-20,14669109.778493777
2024-11-21,14747858.037953608
2024-11-22,14793567.491477288
2024-11-25,14843749.843675578
2024-11-26,14921255.973324532
2024-11-27,14876043.679564064
2024-11-29,14968455.36694354
2024-12-02,14995281.98463099
2024-12-03,15002239.142927352
2024-12-04,15095397.339548806
2024-12-05,15070553.204136955
2024-12-06,15099122.189787121
2024-12-09,15021368.249853719
2024-12-10,14974664.47680361
2024-12-11,15090428.820305297
2024-12-12,15012674.880371895
2024-12-13,15009691.921792613
2024-12-16,15073783.973000685
2024-12-17,15011680.560845466
2024-12-18,14564279.87139416
2024-12-19,14559806.972719552
2024-12-20,14734685.613019923
2024-12-23,14822919.927032953
2024-12-24,14987676.82552871
2024-12-26,14988674.223443761
2024-12-27,14830896.031964755
2024-12-30,14661650.84285126
2024-12-31,14608311.603116283
2025-01-02,14572419.130923176
2025-01-03,14754624.336155113
2025-01-06,14839620.18533285
2025-01-07,14671872.632286247
2025-01-08,14693307.45229402
2025-01-10,14468976.037899889
2025-01-13,14491411.334211342
2025-01-14,14511350.057346532
2025-01-15,14775311.107726594
2025-01-16,14746897.580702074
2025-01-17,14894955.760092247
2025-01-21,15031294.51398054
2025-01-22,15115793.203395063
2025-01-23,15198297.096979478
2025-01-24,15153928.281702727
2025-01-27,14939570.846459134
2025-01-28,15067938.112998564
2025-01-29,15000387.492168387
2025-01-30,15080896.589922694
2025-01-31,15000638.380841464
2025-02-03,14899688.782605812
2025-02-04,14999640.98292641
2025-02-05,15060457.628635664
2025-02-06,15112804.08803853
2025-02-07,14974468.999125814
2025-02-10,15076162.028214816
2025-02-11,15087627.486654993
2025-02-12,15039022.808627892
2025-02-13,15197796.858827638
2025-02-14,15197050.349585662
2025-02-18,15241665.435952548
2025-02-19,15277560.986534283
2025-02-20,15213999.957364317
2025-02-21,14953777.609971393
2025-02-24,14885732.907766629
2025-02-25,14811703.818071542
2025-02-26,14819178.145657191
2025-02-27,14582636.302775221
2025-02-28,14810209.260393275
2025-03-03,14550733.422242329
2025-03-04,14378499.117772298
2025-03-05,14533035.76602738
2025-03-06,14275057.563943328
2025-03-07,14355067.962740107
2025-03-10,13972713.62497115
2025-03-11,13856558.32611387
2025-03-12,13930088.71685143
