,SPY
2021-04-01,10000000.0
2021-04-05,10143529.535210311
2021-04-06,10137538.834827079
2021-04-07,10149268.89459987
2021-04-08,10197446.652060691
2021-04-09,10271584.924583469
2021-04-12,10275329.01064783
2021-04-13,10305781.940946255
2021-04-14,10270587.694621507
2021-04-15,10380918.256832266
2021-04-16,10415613.888176033
2021-04-19,10364442.000625504
2021-04-20,10288559.795771208
2021-04-21,10385910.913852265
2021-04-22,10291055.310879933
2021-04-23,10402636.070848878
2021-04-26,10424349.81785912
2021-04-27,10422104.830342796
2021-04-28,10419111.513654364
2021-04-29,10485507.832850918
2021-04-30,10416612.744940544
2021-05-03,10439079.701530537
2021-05-04,10374678.655659178
2021-05-05,10377923.313341286
2021-05-06,10460796.702145875
2021-05-07,10536929.434592573
2021-05-10,10432588.759363774
2021-05-11,10339481.96913061
2021-05-12,10119814.00766468
2021-05-13,10241380.08167362
2021-05-14,10398642.270593388
2021-05-17,10372181.513747904
2021-05-18,10282818.809579102
2021-05-19,10255858.624351364
2021-05-20,10366188.37316085
2021-05-21,10357702.971070165
2021-05-24,10463294.657458423
2021-05-25,10440076.931492496
2021-05-26,10460796.702145875
2021-05-27,10466288.787548129
2021-05-28,10485010.031271212
2021-06-01,10475773.046403322
2021-06-02,10492248.489208808
2021-06-03,10453307.716615876
2021-06-04,10548909.208556494
2021-06-07,10538677.433930466
2021-06-08,10540924.048249336
2021-06-09,10525197.748017233
2021-06-10,10574123.021248888
2021-06-11,10591598.134220157
2021-06-14,10615309.59475942
2021-06-15,10595840.021864226
2021-06-16,10536679.720401445
2021-06-17,10533183.721725663
2021-06-18,10391089.026362741
2021-06-21,10539847.10496252
2021-06-22,10596197.918424798
2021-06-23,10583421.824613603
2021-06-24,10646031.760879546
2021-06-25,10683847.599510495
2021-06-28,10705386.46524682
2021-06-29,10711147.786470778
2021-06-30,10720162.712790858
2021-07-01,10779514.163553035
2021-07-02,10861908.459007218
2021-07-06,10842123.286417704
2021-07-07,10880440.180233454
2021-07-08,10791786.761975605
2021-07-09,10906985.530811436
2021-07-12,10946055.63420694
2021-07-13,10908738.410556972
2021-07-14,10925017.823655417
2021-07-15,10887703.040209271
2021-07-16,10802304.853850093
2021-07-19,10642776.528980877
2021-07-20,10795292.521466678
2021-07-21,10882695.741966343
2021-07-22,10905486.432263399
2021-07-23,11017680.496792963
2021-07-26,11044727.715957021
2021-07-27,10994389.564712375
2021-07-28,10989881.6948517
2021-07-29,11035459.008439446
2021-07-30,10981867.252098676
2021-08-02,10958825.220807943
2021-08-03,11047980.50765187
2021-08-04,10993638.795336444
2021-08-05,11063259.437183257
2021-08-06,11081541.444218364
