,strategy_risk
2021-11-24,11009108.624903439
2021-11-26,10842739.348763978
2021-11-29,11001866.379777282
2021-11-30,10768732.345095793
2021-12-01,10588143.912258942
2021-12-02,10607408.143684179
2021-12-03,10428736.511427898
2021-12-06,10360536.296103235
2021-12-07,10579218.933774708
2021-12-08,10585935.017538717
2021-12-09,10412672.449641699
2021-12-10,10425619.32752956
2021-12-13,10286782.253787493
2021-12-14,10273856.515526481
2021-12-15,10497827.013202598
2021-12-16,10350492.257705204
2021-12-17,10266593.997642664
2021-12-20,10212341.914107297
2021-12-21,10374889.20673754
2021-12-22,10489137.091584144
2021-12-23,10566395.785453375
2021-12-27,10717758.69053802
2021-12-28,10641006.683963617
2021-12-29,10582131.504298799
2021-12-30,10559122.275926292
2021-12-31,10527751.36465032
2022-01-03,10645610.363053182
2022-01-04,10574402.10734283
2022-01-05,10496535.472604841
2022-01-06,10468116.667369617
2022-01-07,10430065.929049442
2022-01-10,10450022.357378386
2022-01-11,10551734.19307418
2022-01-12,10583787.336799785
2022-01-13,10475315.86395933
2022-01-14,10548460.039515762
2022-01-18,10371838.525913833
2022-01-19,10246299.995469347
2022-01-20,10131400.23216909
2022-01-21,9987381.837963551
2022-01-24,9982511.273743043
2022-01-25,9940049.28466585
2022-01-26,9961235.701433524
2022-01-27,9842479.512436528
2022-01-28,9990977.270879248
2022-01-31,10159819.121601922
2022-02-01,10242932.02090926
2022-02-02,10300011.863124123
2022-02-03,10239571.03510605
2022-02-04,10249802.70854721
2022-02-07,10284590.064875867
2022-02-08,10258176.345314763
2022-02-09,10288018.23112186
2022-02-10,10238423.087855555
2022-02-11,10245937.190845503
2022-02-14,10201106.500559123
2022-02-15,10246395.660532055
2022-02-16,10246018.498100605
2022-02-17,10200772.833237387
2022-02-18,10161637.55177577
2022-02-22,10098126.499941077
2022-02-23,10056697.108410904
2022-02-24,10031505.984369352
2022-02-25,10194059.703750875
2022-02-28,10197532.597122785
2022-03-01,10228065.500345765
2022-03-02,10311952.758922778
2022-03-03,10324581.72799896
2022-03-04,10374838.077634428
2022-03-07,10378339.047923006
2022-03-08,10396948.345032755
2022-03-09,10339425.546884045
2022-03-10,10364288.675876662
2022-03-11,10343642.625923837
2022-03-14,10280075.566992603
2022-03-15,10217638.973906402
2022-03-16,10234217.281874534
2022-03-17,10290899.329292696
2022-03-18,10293724.926301913
2022-03-21,10365688.986952104
2022-03-22,10372047.444226613
2022-03-23,10381615.684162762
2022-03-24,10421379.788926076
2022-03-25,10475917.383621858
2022-03-28,10441558.611513028
2022-03-29,10440675.956629217
2022-03-30,10456987.720307292
2022-03-31,10412081.296431677
2022-04-01,10457169.412291897
2022-04-04,10466415.974369736
2022-04-05,10446556.108247388
2022-04-06,10486365.661190998
2022-04-07,10541070.524197461
2022-04-08,10588112.383814983
2022-04-11,10498614.214086546
2022-04-12,10547194.405036185
2022-04-13,10605090.191925012
2022-04-14,10617423.412660824
2022-04-18,10628670.07994724
2022-04-19,10625414.560535146
2022-04-20,10644269.512082804
2022-04-21,10594525.416783059
2022-04-22,10516259.236103814
2022-04-25,10471608.965302873
2022-04-26,10417395.240900908
2022-04-27,10450209.106194293
2022-04-28,10556022.404038854
2022-04-29,10466480.97155158
2022-05-02,10474607.395784006
2022-05-03,10496639.82175608
2022-05-04,10592792.367758462
2022-05-05,10548718.657568214
2022-05-06,10567690.941695027
2022-05-09,10458893.738065677
2022-05-10,10457888.805474017
2022-05-11,10469034.96270754
2022-05-12,10491624.520572217
2022-05-13,10544646.270102687
2022-05-16,10590291.124118278
2022-05-17,10515236.791595865
2022-05-18,10362390.086822515
2022-05-19,10321651.311313687
2022-05-20,10339557.410854658
2022-05-23,10419121.59139967
2022-05-24,10441783.63727174
2022-05-25,10464039.321485538
2022-05-26,10497500.31526955
2022-05-27,10550169.350968078
2022-05-31,10505105.747566566
2022-06-01,10497797.878646446
2022-06-02,10487955.34348507
2022-06-03,10494446.38263946
2022-06-06,10495226.390379477
2022-06-07,10566293.990792193
2022-06-08,10556687.970471535
2022-06-09,10478766.177909661
2022-06-10,10412076.639361028
2022-06-13,10252569.819914766
2022-06-14,10243340.980666442
2022-06-15,10240292.172620205
2022-06-16,10154831.222946262
2022-06-17,10101594.951489663
2022-06-21,10260374.495175026
2022-06-22,10266100.49729828
2022-06-23,10299009.169425318
2022-06-24,10377694.369522577
2022-06-27,10411573.264174087
2022-06-28,10380907.517742552
2022-06-29,10376457.569851473
2022-06-30,10361449.281352611
2022-07-01,10390695.977120293
2022-07-05,10386072.080960691
2022-07-06,10386947.956995381
2022-07-07,10390078.652015634
2022-07-08,10385256.61437661
2022-07-11,10392626.048803613
2022-07-12,10383935.496370822
2022-07-13,10378864.093984488
2022-07-14,10374184.975969652
2022-07-15,10396605.183084669
2022-07-18,10372800.416641511
2022-07-19,10387398.120205136
2022-07-20,10348472.31688564
2022-07-21,10276886.408404188
2022-07-22,10249735.928185202
2022-07-25,10261914.882240202
2022-07-26,10257025.279912692
2022-07-27,10262484.053768199
2022-07-28,10262081.326214185
2022-07-29,10268938.770612393
2022-08-01,10274545.69510118
2022-08-02,10273194.304997943
2022-08-03,10270559.371427907
2022-08-04,10258612.056243693
2022-08-05,10273294.54751319
2022-08-08,10274996.356092887
2022-08-09,10273665.56028905
2022-08-10,10284204.913202133
2022-08-11,10309027.007829145
2022-08-12,10324859.161772411
2022-08-15,10304492.833177771
2022-08-16,10292988.0741414
2022-08-17,10285990.267518569
2022-08-18,10290933.189490682
2022-08-19,10273113.020192582
2022-08-22,10264630.083868517
2022-08-23,10280270.631271575
2022-08-24,10285418.697504679
2022-08-25,10292731.59193049
2022-08-26,10273225.83259703
2022-08-29,10281016.089030128
2022-08-30,10262482.308448251
2022-08-31,10259804.251848781
2022-09-01,10243847.55118883
2022-09-02,10236773.613936558
2022-09-06,10231624.681553787
2022-09-07,10271844.661075
2022-09-08,10289694.387028566
2022-09-09,10332345.921736471
2022-09-12,10357605.937929628
2022-09-13,10321553.637009671
2022-09-14,10358320.057030357
2022-09-15,10348117.294189258
2022-09-16,10301187.908089902
2022-09-19,10296699.064477272
2022-09-20,10281234.166243324
2022-09-21,10266575.150777472
2022-09-22,10237226.85891127
2022-09-23,10231386.31884481
2022-09-26,10212132.06060727
2022-09-27,10233128.679892777
2022-09-28,10256280.518898977
2022-09-29,10225305.733128337
2022-09-30,10224458.894774098
2022-10-03,10223102.263750294
2022-10-04,10319771.791956687
2022-10-05,10305880.010296302
2022-10-06,10328651.365085457
2022-10-07,10232411.278483994
2022-10-10,10208316.455805378
2022-10-11,10154722.027134286
2022-10-12,10187592.374714771
2022-10-13,10218777.098145392
2022-10-14,10149698.082653273
2022-10-17,10241100.043043206
2022-10-18,10260962.296548568
2022-10-19,10348425.411473487
2022-10-20,10328785.273101775
2022-10-21,10406903.323042057
2022-10-24,10379366.775941798
2022-10-25,10458796.495693684
2022-10-26,10476234.75292809
2022-10-27,10470674.418904107
2022-10-28,10466406.487706326
2022-10-31,10457673.12659467
2022-11-01,10442105.606289018
2022-11-02,10392164.421122264
2022-11-03,10389150.78995787
2022-11-04,10389031.382234275
2022-11-07,10405761.193187812
2022-11-08,10434360.057264613
2022-11-09,10375525.5017568
2022-11-10,10445364.214405455
2022-11-11,10463472.769029306
2022-11-14,10504447.994944451
2022-11-15,10533564.812492246
2022-11-16,10521123.594510965
2022-11-17,10526641.161440773
2022-11-18,10529081.46488103
2022-11-21,10529801.069864782
2022-11-22,10572276.392606057
2022-11-23,10578968.078333354
2022-11-25,10572284.537200792
2022-11-28,10546901.124187903
2022-11-29,10559035.877814522
2022-11-30,10631136.423802553
2022-12-01,10646715.404631516
2022-12-02,10642868.61042572
2022-12-05,10586561.518328864
2022-12-06,10536996.997277642
2022-12-07,10548498.49879155
2022-12-08,10575232.479310885
2022-12-09,10540471.401089584
2022-12-12,10572587.90110468
2022-12-13,10607044.94895411
2022-12-14,10608406.344159
2022-12-15,10518254.385965772
2022-12-16,10486655.657276625
2022-12-19,10491050.1373967
2022-12-20,10512890.80802409
2022-12-21,10563045.364095926
2022-12-22,10534371.878893295
2022-12-23,10554438.53140705
2022-12-27,10548406.66301892
2022-12-28,10506341.793751638
2022-12-29,10547614.43243674
2022-12-30,10561245.85814073
2023-01-03,10553876.475316484
2023-01-04,10593347.917174272
2023-01-05,10625290.143056724
2023-01-06,10719529.916828925
2023-01-09,10629671.7032534
2023-01-10,10671240.487100607
2023-01-11,10697453.465794025
2023-01-12,10719689.951000953
2023-01-13,10760660.67533669
2023-01-17,10709768.801638387
2023-01-18,10604812.643970134
2023-01-19,10597455.18779646
2023-01-20,10646742.914706312
2023-01-23,10661736.77761405
2023-01-24,10656207.70102638
2023-01-25,10706609.493321585
2023-01-26,10733062.408370912
2023-01-27,10680530.7549042
2023-01-30,10653381.366927274
2023-01-31,10710494.060608612
2023-02-01,10776784.905968683
2023-02-02,10924073.574101575
2023-02-03,10834183.180756355
2023-02-06,10793397.325042274
2023-02-07,10843984.347872067
2023-02-08,10801899.986815376
2023-02-09,10812692.781846324
2023-02-10,10770632.780249532
2023-02-13,10834546.034072366
2023-02-14,10844600.596867543
2023-02-15,10780578.201311175
2023-02-16,10721913.081801213
2023-02-17,10711232.667389283
2023-02-21,10600787.981483458
2023-02-22,10589328.38839499
2023-02-23,10614349.310308853
2023-02-24,10528776.218112735
2023-02-27,10520253.83255084
2023-02-28,10505897.426564217
2023-03-01,10490123.832457174
2023-03-02,10512120.727314353
2023-03-03,10590980.507937295
2023-03-06,10585300.151147977
2023-03-07,10572538.288282508
2023-03-08,10589665.337262122
2023-03-09,10539285.303603316
2023-03-10,10517730.459209202
2023-03-13,10521741.027763119
2023-03-14,10630682.415853353
2023-03-15,10644754.19936929
2023-03-16,10718257.751476828
2023-03-17,10667652.66060915
2023-03-20,10685592.3920908
2023-03-21,10727495.05725704
2023-03-22,10714071.699752823
2023-03-23,10761017.966345048
2023-03-24,10761650.473497314
2023-03-27,10742461.13271868
2023-03-28,10758011.994152691
2023-03-29,10799719.97724352
2023-03-30,10829308.501945848
2023-03-31,10859831.842487682
2023-04-03,10837028.624056937
2023-04-04,10825636.413296558
2023-04-05,10764735.1560852
2023-04-06,10780328.238678101
2023-04-10,10779930.868176548
2023-04-11,10747775.43987039
2023-04-12,10714441.849499004
2023-04-13,10799412.157541938
2023-04-14,10815471.667930927
2023-04-17,10830272.287463197
2023-04-18,10858651.611890022
2023-04-19,10849737.830336034
2023-04-20,10715329.650054108
2023-04-21,10737593.28063112
2023-04-24,10695975.397044102
2023-04-25,10606443.04746493
2023-04-26,10620514.704735657
2023-04-27,10832942.760570185
2023-04-28,10892664.858461654
2023-05-01,10944133.437201086
2023-05-02,10910319.70935038
2023-05-03,10881528.208954
2023-05-04,10860080.089578029
2023-05-05,10931131.266481785
2023-05-08,10947176.225964956
2023-05-09,10928026.120738577
2023-05-10,10954481.324357828
2023-05-11,10958833.632857064
2023-05-12,10942288.070472466
2023-05-15,10960326.765765792
2023-05-16,10949662.148365367
2023-05-17,10984737.240842545
2023-05-18,11049464.026604613
2023-05-19,11040529.881028209
2023-05-22,10994720.61395329
2023-05-23,10945709.425163677
2023-05-24,10945316.610745938
2023-05-25,11130039.511357183
2023-05-26,11193084.548353842
2023-05-30,11188331.87374672
2023-05-31,11174159.123109091
2023-06-01,11242827.828137422
2023-06-02,11300642.730678
2023-06-05,11292989.353917982
2023-06-06,11309591.234372541
2023-06-07,11108216.10083843
2023-06-08,11206771.798223345
2023-06-09,11248147.927757828
2023-06-12,11401447.939657956
2023-06-13,11433203.96762794
2023-06-14,11564799.668297684
2023-06-15,11654507.572304634
2023-06-16,11596044.502403589
2023-06-20,11607385.389225878
2023-06-21,11471794.732996289
2023-06-22,11579002.945645558
2023-06-23,11533401.684193594
2023-06-26,11376866.901530506
2023-06-27,11497139.194951877
2023-06-28,11493702.073828705
2023-06-29,11452168.483994015
2023-06-30,11581876.352742556
2023-07-03,11602574.584910017
2023-07-05,11612256.200060906
2023-07-06,11488884.54879709
2023-07-07,11443773.996721566
2023-07-10,11478186.537088715
2023-07-11,11527532.707480067
2023-07-12,11641707.315040996
2023-07-13,11790474.52060369
2023-07-14,11742688.115620557
2023-07-17,11765294.21388036
2023-07-18,11817913.058576856
2023-07-19,11851503.509274809
2023-07-20,11705501.556499336
2023-07-21,11655738.965316344
2023-07-24,11672828.872203851
2023-07-25,11668561.444176994
2023-07-26,11663554.608310768
2023-07-27,11651390.364623876
2023-07-28,11793202.025672562
2023-07-31,11815822.453646885
2023-08-01,11722802.950715514
2023-08-02,11517358.895089848
2023-08-03,11595425.124716548
2023-08-04,11507113.229332538
2023-08-07,11601300.589418229
2023-08-08,11487746.314524714
2023-08-09,11290224.461747272
2023-08-10,11271917.344005616
2023-08-11,11153834.36473838
2023-08-14,11205699.97332766
2023-08-15,11051764.723821718
2023-08-16,10923920.394474583
2023-08-17,10825829.03732215
2023-08-18,10728169.758657835
2023-08-21,10947700.70141064
2023-08-22,10845596.570913132
2023-08-23,10997292.493874805
2023-08-24,10842605.342670599
2023-08-25,10885480.034572177
2023-08-28,10959309.249758447
2023-08-29,11200938.650159683
2023-08-30,11202150.273200372
2023-08-31,11202363.897668632
2023-09-01,11216904.451379403
2023-09-05,11181149.537590109
2023-09-06,11161820.72775836
2023-09-07,11150578.545821711
2023-09-08,11158674.898511026
2023-09-11,11182673.323213499
2023-09-12,11198930.528458217
2023-09-13,11178945.708347933
2023-09-14,11263341.83451468
2023-09-15,11159558.15128804
2023-09-18,11147912.324530093
2023-09-19,11070989.458577909
2023-09-20,11007694.112499526
2023-09-21,10841055.011044689
2023-09-22,10842620.868274981
2023-09-25,10860369.143423377
2023-09-26,10786279.691294657
2023-09-27,10856585.656185703
2023-09-28,10928321.791127201
2023-09-29,10889705.06664138
2023-10-02,10890654.903249124
2023-10-03,10853779.38989641
2023-10-04,10836657.443379898
2023-10-05,10816527.697153544
2023-10-06,10866418.340658423
2023-10-09,10942341.299285445
2023-10-10,10951628.017376587
2023-10-11,10927084.198412824
2023-10-12,10912447.782123
2023-10-13,10924627.447752608
2023-10-16,10966096.723701416
2023-10-17,10984898.556761323
2023-10-18,10969266.436277354
2023-10-19,10940779.986419354
2023-10-20,10869516.718875328
2023-10-23,10829489.302736117
2023-10-24,10841644.704279613
2023-10-25,10718917.303411428
2023-10-26,10618844.456288349
2023-10-27,10574782.907310346
2023-10-30,10627964.916005835
2023-10-31,10658532.614406632
2023-11-01,10688689.285902882
2023-11-02,10714746.695127413
2023-11-03,10728043.753316076
2023-11-06,10719530.236507554
2023-11-07,10738034.899029337
2023-11-08,10719953.681467617
2023-11-09,10713138.232297262
2023-11-10,10739573.930267178
2023-11-13,10734509.09493361
2023-11-14,10754183.981841372
2023-11-15,10773334.610680202
2023-11-16,10786884.69481714
2023-11-17,10791409.186802277
2023-11-20,10819813.882250968
2023-11-21,10816998.282736175
2023-11-22,10820817.310443496
2023-11-24,10828917.254460424
2023-11-27,10831546.224699987
2023-11-28,10839856.759052683
2023-11-29,10844281.903781854
2023-11-30,10859195.185981145
2023-12-01,10933388.8344024
2023-12-04,10935926.387658948
2023-12-05,10949790.022273172
2023-12-06,10882433.678108962
2023-12-07,10940256.685261836
2023-12-08,11053698.752853097
2023-12-11,11009853.848018939
2023-12-12,11017444.730002888
2023-12-13,11136272.313793164
2023-12-14,11166530.109563265
2023-12-15,11159284.296414794
2023-12-18,11197087.485700797
2023-12-19,11301927.119142195
2023-12-20,11246898.882415608
2023-12-21,11355565.90821542
2023-12-22,11432293.409830488
2023-12-26,11474671.633148154
2023-12-27,11567854.09381362
2023-12-28,11578862.627776204
2023-12-29,11501781.350724313
2024-01-02,11243637.225641413
2024-01-03,11113898.787905172
2024-01-04,11136852.633559806
2024-01-05,11146717.264446046
2024-01-08,11353325.106605483
2024-01-09,11292625.035416909
2024-01-10,11271853.449898984
2024-01-11,11228153.966435678
2024-01-12,11123287.59342024
2024-01-16,11136040.17555118
2024-01-17,11064629.685223619
2024-01-18,11074158.763386985
2024-01-19,11267660.844915494
2024-01-22,11341051.658704223
2024-01-23,11380632.706020974
2024-01-24,11409019.715738473
2024-01-25,11461111.52764199
2024-01-26,11392335.934258902
2024-01-29,11590101.966334894
2024-01-30,11561080.29330801
2024-01-31,11394696.068159346
2024-02-01,11574029.851563187
2024-02-02,11678201.784343023
2024-02-05,11680525.708530506
2024-02-06,11675152.569514323
2024-02-07,11764874.739315918
2024-02-08,11891235.100037241
2024-02-09,11943173.794558266
2024-02-12,11962178.44374979
2024-02-13,11811952.397328556
2024-02-14,12323246.131111542
2024-02-15,12500359.46846695
2024-02-16,12258972.16795454
2024-02-20,12080472.49550828
2024-02-21,11987171.128551228
2024-02-22,12526233.255155591
2024-02-23,12430595.119496128
2024-02-26,12532630.42963759
2024-02-27,12607707.095992297
2024-02-28,12512035.598022895
2024-02-29,12705274.535119021
2024-03-01,12904952.526376784
2024-03-04,13006957.931720447
2024-03-05,12853021.618365819
2024-03-06,12996835.852743084
2024-03-07,13113015.189518204
2024-03-08,13017192.894477373
2024-03-11,12897038.076093024
2024-03-12,13051978.202372134
2024-03-13,12998107.03286342
2024-03-14,12847387.631706432
2024-03-15,12820563.900942253
2024-03-18,12910827.472850338
2024-03-19,12893894.619651645
2024-03-20,13117558.146027708
2024-03-21,13256021.821456823
2024-03-22,13229814.195955008
2024-03-25,13257330.162402472
2024-03-26,13212288.199517546
2024-03-27,13340767.938656013
2024-03-28,13358463.882910768
2024-04-01,13385663.227476845
2024-04-02,13337577.344617106
2024-04-03,13324660.011278946
2024-04-04,13140998.560981907
2024-04-05,13264367.857429855
2024-04-08,13191536.45682311
2024-04-09,13125442.839886324
2024-04-10,13117144.460591681
2024-04-11,13193271.621526377
2024-04-12,12924782.610655313
2024-04-15,12807550.434969882
2024-04-16,12833554.444193566
2024-04-17,12751551.345076231
2024-04-18,12743040.005987514
2024-04-19,12463860.92474996
2024-04-22,12568939.79257762
2024-04-23,12788478.966509646
2024-04-24,12710560.650465697
2024-04-25,12751401.235715756
2024-04-26,12895304.179543061
2024-04-29,12899520.536745831
2024-04-30,12727978.541994395
2024-05-01,12629945.66116765
2024-05-02,12760812.712792376
2024-05-03,12804495.499608899
2024-05-06,12938695.79447134
2024-05-07,12823524.105179999
2024-05-08,12829101.693210358
2024-05-09,12858825.428602956
2024-05-10,12877792.5162607
2024-05-13,12877610.855697162
2024-05-14,12918029.933255961
2024-05-15,13029975.860608505
2024-05-16,13029647.301596958
2024-05-17,13051491.229681598
2024-05-20,13073419.19725651
2024-05-21,13092131.312624699
2024-05-22,13040886.43171902
2024-05-23,12974134.70829977
2024-05-24,13075798.232864378
2024-05-28,13127179.595285725
2024-05-29,13039788.220013676
2024-05-30,13011535.713921815
2024-05-31,13097925.768925397
2024-06-03,13139289.90988184
2024-06-04,13150461.172124986
2024-06-05,13302873.956999404
2024-06-06,13247898.133107992
2024-06-07,13191685.199380767
2024-06-10,13209397.669614267
2024-06-11,13173772.262099115
2024-06-12,13240187.71592309
2024-06-13,13260658.338476792
2024-06-14,13274909.594029503
2024-06-17,13339834.135924209
2024-06-18,13457051.73912666
2024-06-20,13407909.853880867
2024-06-21,13330950.017410122
2024-06-24,13371669.763200086
2024-06-25,13423798.677139353
2024-06-26,13404741.616561437
2024-06-27,13365539.315208117
2024-06-28,13386386.283597266
2024-07-01,13459248.212934064
2024-07-02,13549749.075080715
2024-07-03,13675984.038748343
2024-07-05,13774029.933801878
2024-07-08,13779986.26181634
2024-07-09,13816396.125715287
2024-07-10,13963912.457634345
2024-07-11,13763265.084075866
2024-07-12,13771752.51367122
2024-07-15,13819313.241615275
2024-07-16,13871349.551130755
2024-07-17,13687155.531934809
2024-07-18,13624830.064040065
2024-07-19,13538040.054789906
2024-07-22,13621069.20973839
2024-07-23,13627346.140718402
2024-07-24,13345731.984410591
2024-07-25,13279298.02010922
2024-07-26,13325966.897096584
2024-07-29,13316439.742999466
2024-07-30,13229876.346195584
2024-07-31,13443302.754492227
2024-08-01,13288553.122178527
2024-08-02,13127018.077052452
2024-08-05,12740686.013321718
2024-08-06,12822577.368831228
2024-08-07,12680450.430709284
2024-08-08,12935622.893887863
2024-08-09,12991703.212016415
2024-08-12,13034723.290677343
2024-08-13,13283326.63464736
2024-08-14,13341288.15915612
2024-08-15,13576199.104204362
2024-08-16,13656446.234967746
2024-08-19,13801433.183132851
2024-08-20,13804434.50229581
2024-08-21,13841533.405033033
2024-08-22,13693602.318026863
2024-08-23,13849958.999410562
2024-08-26,13852038.844655866
2024-08-27,13886423.292381657
2024-08-28,13829219.864523921
2024-08-29,13819635.933479069
2024-08-30,13960320.5748197
2024-09-03,13844686.901968753
2024-09-04,13805367.556224003
2024-09-05,13758412.649038842
2024-09-06,13630997.693752164
2024-09-09,13851235.47447829
2024-09-10,13963194.678369474
2024-09-11,14039884.349329859
2024-09-12,14105120.712982548
2024-09-13,14177156.063343624
2024-09-16,14275025.751963412
2024-09-17,14213719.229231589
2024-09-18,14239399.07085303
2024-09-19,14352756.94569118
2024-09-20,14438800.88733013
2024-09-23,14481918.614483604
2024-09-24,14508286.56389648
2024-09-25,14430830.810883276
2024-09-26,14458392.451678718
2024-09-27,14467173.355660487
2024-09-30,14569821.298646891
2024-10-01,14650909.8012719
2024-10-02,14700852.049028238
2024-10-03,14705249.158372307
2024-10-04,14823023.580447713
2024-10-07,14755505.909344828
2024-10-08,14787875.504712408
2024-10-09,14886155.222681956
2024-10-10,14806799.453997832
2024-10-11,14900528.050662745
2024-10-14,14916305.986289
2024-10-15,14805681.837024547
2024-10-16,14835592.510175155
2024-10-17,14749357.519941354
2024-10-18,14863543.850512479
2024-10-21,14753426.542898713
2024-10-22,14786733.418743877
2024-10-23,14732728.54880493
2024-10-24,14713301.07265648
2024-10-25,14710519.276277352
2024-10-28,14804925.22698169
2024-10-29,14686983.323751304
2024-10-30,14614609.215593638
2024-10-31,14627902.903061545
2024-11-01,14615658.121105893
2024-11-04,14610596.8664042
2024-11-05,15060216.136319308
2024-11-06,15457734.507987779
2024-11-07,15519803.102413418
2024-11-08,15571782.365446476
2024-11-11,16022386.82750412
2024-11-12,16098117.694168465
2024-11-13,16143533.113485985
2024-11-14,15978794.328184608
2024-11-15,16074903.41964338
2024-11-18,16050788.385378225
2024-11-19,16164346.877491985
2024-11-20,16161417.674589742
2024-11-21,16265035.940826992
2024-11-22,16424032.109719101
2024-11-25,16457631.891014911
2024-11-26,16506205.09787399
2024-11-27,16511778.033167886
2024-11-29,16610883.559215467
2024-12-02,16552942.008842124
2024-12-03,16637059.670049949
2024-12-04,16787173.30601617
2024-12-05,16846632.133561466
2024-12-06,17105123.27658935
2024-12-09,16858632.459845822
2024-12-10,16644031.972899718
2024-12-11,16743277.959607549
2024-12-12,16665165.299486883
