,equal_weight
2023-09-11,10914724.406543817
2023-09-12,10926910.58948776
2023-09-13,10923626.259014554
2023-09-14,11021280.422145262
2023-09-15,10884582.067107247
2023-09-18,10852568.690824933
2023-09-19,10755520.893092806
2023-09-20,10635460.172720596
2023-09-21,10418430.549536005
2023-09-22,10389403.588358194
2023-09-25,10432152.064035477
2023-09-26,10292173.697924472
2023-09-27,10308401.682618715
2023-09-28,10407014.029535845
2023-09-29,10433771.601852316
2023-10-02,10413798.044013621
2023-10-03,10247162.197834186
2023-10-04,10315067.306986658
2023-10-05,10292929.029037442
2023-10-06,10443605.609705703
2023-10-09,10493331.361136537
2023-10-10,10575394.666636383
2023-10-11,10580662.858243614
2023-10-12,10502036.464037871
2023-10-13,10414960.127555976
2023-10-16,10557194.358465979
2023-10-17,10584501.682457801
2023-10-18,10401473.984778007
2023-10-19,10366471.69287373
2023-10-20,10242365.958606042
2023-10-23,10206906.67458503
2023-10-24,10342893.456000058
2023-10-25,10086271.53362916
2023-10-26,9987120.911562217
2023-10-27,9891748.903257512
2023-10-30,10010736.140168112
2023-10-31,10091840.75590003
2023-11-01,10208443.433486523
2023-11-02,10504286.82627667
2023-11-03,10692517.02512464
2023-11-06,10676049.456567975
2023-11-07,10739801.452063538
2023-11-08,10739627.034790434
2023-11-09,10636610.669160739
2023-11-10,10799091.572696969
2023-11-13,10786786.510219047
2023-11-14,11031513.056186948
2023-11-15,11142614.753080672
2023-11-16,11060747.716716157
2023-11-17,11106334.911469057
2023-11-20,11210053.344453748
2023-11-21,11145669.459774228
2023-11-22,11193524.723985277
2023-11-24,11214833.884725964
2023-11-27,11198505.842302319
2023-11-28,11228958.953563645
2023-11-29,11262579.072058653
2023-11-30,11294456.032127699
2023-12-01,11362654.400793059
2023-12-04,11305429.06582816
2023-12-05,11297487.641893119
2023-12-06,11263416.608617896
2023-12-07,11381090.415572127
2023-12-08,11463994.688560719
2023-12-11,11524464.088573577
2023-12-12,11546043.363670172
2023-12-13,11709745.850563794
2023-12-14,11877941.267440194
2023-12-15,11896968.860263053
2023-12-18,11966766.341778738
2023-12-19,12111003.857987536
2023-12-20,11894029.799334792
2023-12-21,12078737.328353666
2023-12-22,12087724.766006626
2023-12-26,12188765.251315482
2023-12-27,12216880.85001544
2023-12-28,12232677.741222382
2023-12-29,12150600.940430295
2024-01-02,12000750.49207485
2024-01-03,11893442.422453508
2024-01-04,11843299.11232832
2024-01-05,11890548.143688526
2024-01-08,12059922.737656962
2024-01-09,11995226.194705037
2024-01-10,11991957.627841832
2024-01-11,11966852.363353169
2024-01-12,11922159.208643047
2024-01-16,11858166.63847701
2024-01-17,11774401.373867996
2024-01-18,11853825.835880252
2024-01-19,12049168.212719936
2024-01-22,12072059.214968035
2024-01-23,12172340.525558885
2024-01-24,12197545.875538427
2024-01-25,12252869.996012595
2024-01-26,12260112.556099208
2024-01-29,12388435.066883294
2024-01-30,12357649.90436797
2024-01-31,12132762.169239989
2024-02-01,12240573.159746708
2024-02-02,12408001.118919475
2024-02-05,12369465.255142238
2024-02-06,12514487.991713136
2024-02-07,12634400.455881394
2024-02-08,12794186.266364574
2024-02-09,12915072.27401763
2024-02-12,12987373.86497769
2024-02-13,12707303.354930943
2024-02-14,13025505.024792753
2024-02-15,13147526.447514564
2024-02-16,12974095.116755165
2024-02-20,12839415.261872638
2024-02-21,12775882.12719874
2024-02-22,13147613.369906096
2024-02-23,13137686.216583312
2024-02-26,13231010.369316543
2024-02-27,13307272.874101616
2024-02-28,13220874.829285327
2024-02-29,13260787.0382197
2024-03-01,13403553.79891687
2024-03-04,13410213.014535176
2024-03-05,13171538.978652323
2024-03-06,13337610.987901157
2024-03-07,13471894.952294048
2024-03-08,13456784.595095068
2024-03-11,13409457.131701631
2024-03-12,13564085.137895377
2024-03-13,13530818.29406491
2024-03-14,13362571.024617227
2024-03-15,13274823.83199883
2024-03-18,13388042.049047384
2024-03-19,13347081.630029604
2024-03-20,13611092.745767524
2024-03-21,13717894.232535377
2024-03-22,13639280.120714804
2024-03-25,13705801.62092965
2024-03-26,13687233.87883384
2024-03-27,13760657.974866945
2024-03-28,13778687.783414325
2024-04-01,13765786.421389969
2024-04-02,13605039.318774756
2024-04-03,13598831.927976647
2024-04-04,13363948.128776375
2024-04-05,13479468.111211764
2024-04-08,13500718.3734593
2024-04-09,13534157.214825418
2024-04-10,13386565.262302153
2024-04-11,13534316.21554602
2024-04-12,13243744.811331313
2024-04-15,13019952.040739544
2024-04-16,13008034.193969065
2024-04-17,12904285.792125678
2024-04-18,12865861.489570552
2024-04-19,12701499.425666723
2024-04-22,12842998.891636664
2024-04-23,13075734.021342719
2024-04-24,13086390.67982914
2024-04-25,13010533.711428836
2024-04-26,13215243.462214746
2024-04-29,13229077.133072
2024-04-30,12947201.20099194
2024-05-01,12757262.177770032
2024-05-02,12976470.39268632
2024-05-03,13121946.002551958
2024-05-06,13384478.053877559
2024-05-07,13248306.382968767
2024-05-08,13155992.225518754
2024-05-09,13204948.574889839
2024-05-10,13139871.977449216
2024-05-13,13180032.786977146
2024-05-14,13282707.6464012
2024-05-15,13512356.766903223
2024-05-16,13479249.026435072
2024-05-17,13530215.2077355
2024-05-20,13610446.276128322
2024-05-21,13595925.469750725
2024-05-22,13550421.68229222
2024-05-23,13338412.278317796
2024-05-24,13458695.642371494
2024-05-28,13439437.821258979
2024-05-29,13305315.372337574
2024-05-30,13181049.930945784
2024-05-31,13253889.970020413
2024-06-03,13274677.267674558
2024-06-04,13334838.073370239
2024-06-05,13528756.992613096
2024-06-06,13560092.311292533
2024-06-07,13502489.161480857
2024-06-10,13529274.357185705
2024-06-11,13532041.0095955
2024-06-12,13686325.408808818
2024-06-13,13672160.191394225
2024-06-14,13635989.243094448
2024-06-17,13794632.485037876
2024-06-18,13818151.853038734
2024-06-20,13810914.247864487
2024-06-21,13767389.11608434
2024-06-24,13724587.402954686
2024-06-25,13790414.36443077
2024-06-26,13774143.860573698
2024-06-27,13836238.585337695
2024-06-28,13780753.879446037
2024-07-01,13876184.345221022
2024-07-02,13960345.808631709
2024-07-03,14022894.192882163
2024-07-05,14095736.024898985
2024-07-08,14070264.409892654
2024-07-09,14057041.138742927
2024-07-10,14146747.968366873
2024-07-11,14037872.935578689
2024-07-12,14122692.639138766
2024-07-15,14256651.710575975
2024-07-16,14415647.987226367
2024-07-17,14142431.183631258
2024-07-18,13948120.195657803
2024-07-19,13897311.1696301
2024-07-22,13977274.209303718
2024-07-23,13891578.946761856
2024-07-24,13470356.632615834
2024-07-25,13437308.956107724
2024-07-26,13629351.061545255
2024-07-29,13599075.581324214
2024-07-30,13487988.232475886
2024-07-31,13733710.171078315
2024-08-01,13350767.665088171
2024-08-02,12926628.055908818
2024-08-05,12561641.294067012
2024-08-06,12706323.377860961
2024-08-07,12561065.212190831
2024-08-08,12996968.857593907
2024-08-09,13052312.235354012
2024-08-12,13007349.923433697
2024-08-13,13354439.18323174
2024-08-14,13365923.479166297
2024-08-15,13693008.80056431
2024-08-16,13790080.409380745
2024-08-19,13961211.275085973
2024-08-20,13885028.55475681
2024-08-21,13974709.305498641
2024-08-22,13733955.274104796
2024-08-23,13937621.329016993
2024-08-26,13834222.898636296
2024-08-27,13808548.571461692
2024-08-28,13577634.274938872
2024-08-29,13714310.803008115
2024-08-30,13875050.758111686
2024-09-03,13497854.866993908
2024-09-04,13438911.165683297
2024-09-05,13408150.854137167
2024-09-06,13058890.514976576
2024-09-09,13264800.415865008
2024-09-10,13355670.378141807
2024-09-11,13578842.666903645
2024-09-12,13655546.154755747
2024-09-13,13802876.888177937
2024-09-16,13852190.982403781
2024-09-17,13885671.429597476
2024-09-18,13847705.999861242
2024-09-19,14155221.36241467
2024-09-20,14165858.623208195
2024-09-23,14242887.201086333
2024-09-24,14329802.941521892
2024-09-25,14284844.27883032
2024-09-26,14451026.477272468
2024-09-27,14454968.602378137
2024-09-30,14441053.82247016
2024-10-01,14249243.695827663
2024-10-02,14269106.786801571
2024-10-03,14263093.113571176
2024-10-04,14507015.958782462
2024-10-07,14430068.401959678
2024-10-08,14553991.524537519
2024-10-09,14691313.531292925
2024-10-10,14643198.413512759
2024-10-11,14837312.323505579
2024-10-14,14967439.222120663
2024-10-15,14782567.761075363
2024-10-16,14869978.279036706
2024-10-17,14828992.863604773
2024-10-18,14914436.226423161
2024-10-21,14841965.860043626
2024-10-22,14821263.42373558
2024-10-23,14634972.299332935
2024-10-24,14758588.343195785
2024-10-25,14767819.860867638
2024-10-28,14884920.390856234
2024-10-29,14952231.447166359
2024-10-30,14746097.730324846
2024-10-31,14418223.054385418
2024-11-01,14434407.632665407
2024-11-04,14381595.528194921
2024-11-05,14659608.246120634
2024-11-06,15226141.309248867
2024-11-07,15360109.891053453
2024-11-08,15361924.626744878
2024-11-11,15711517.831343831
2024-11-12,15683717.549591051
2024-11-13,15602132.008034224
2024-11-14,15453748.562874582
2024-11-15,15371151.003259595
2024-11-18,15497003.778828967
2024-11-19,15661859.361395769
2024-11-20,15649980.877599547
2024-11-21,15926238.32182146
2024-11-22,16075603.604515214
2024-11-25,16225786.920380907
2024-11-26,16127585.396069625
2024-11-27,16132088.892513681
2024-11-29,16210775.638876678
2024-12-02,16366485.907502541
2024-12-03,16377440.504618531
2024-12-04,16562583.237378456
2024-12-05,16463815.145617543
2024-12-06,16662525.182483962
2024-12-09,16464470.172127489
2024-12-10,16262151.365130514
2024-12-11,16440943.0658764
2024-12-12,16336354.643899754
2024-12-13,16359750.993844483
2024-12-16,16445350.067604033
2024-12-17,16416617.446678326
2024-12-18,15815164.238476621
2024-12-19,15672694.293950938
2024-12-20,15842200.629417466
2024-12-23,15939647.608994396
2024-12-24,16157986.496495394
2024-12-26,16138064.366823852
2024-12-27,15923722.13374719
2024-12-30,15670722.678343453
2024-12-31,15602628.128825136
2025-01-02,15645580.386148198
2025-01-03,15995484.805484524
2025-01-06,16185804.360965466
2025-01-07,15931900.699730339
2025-01-08,15831657.096823497
2025-01-10,15586429.444361176
2025-01-13,15557968.438220875
2025-01-14,15598199.314537674
2025-01-15,15951150.567610126
2025-01-16,15953573.68697822
2025-01-17,16188077.12148349
2025-01-21,16361352.840301985
2025-01-22,16504109.586802172
2025-01-23,16568741.541618364
2025-01-24,16549372.628312303
2025-01-27,16234933.371352563
2025-01-28,16396110.923407706
2025-01-29,16418929.819210643
2025-01-30,16569931.83614492
2025-01-31,16460846.958751807
2025-02-03,16355944.034332143
2025-02-04,16578991.014973925
2025-02-05,16628805.508867437
2025-02-06,16669631.157973986
2025-02-07,16550140.888788385
2025-02-10,16802221.821390502
2025-02-11,16567119.831403103
2025-02-12,16651856.920546807
2025-02-13,16958010.367557973
2025-02-14,16949101.0684394
2025-02-18,17076586.50314083
2025-02-19,17036239.339410827
2025-02-20,16930482.20655118
2025-02-21,16461494.300088162
2025-02-24,16110202.3887625
2025-02-25,15703981.82500889
2025-02-26,15967358.80661221
2025-02-27,15464035.548018249
2025-02-28,15751118.600536907
2025-03-03,15296259.569787841
2025-03-04,15205783.885697408
2025-03-05,15533303.676128697
2025-03-06,15029630.495025337
2025-03-07,15169043.774390737
2025-03-10,14311375.291800082
2025-03-11,14408013.396803206
2025-03-12,14747144.044907626
2025-03-13,14473953.184239462
2025-03-14,15076961.790680531
2025-03-17,15235841.238395995
2025-03-18,14916416.477836717
2025-03-19,15161481.37786547
2025-03-20,15077205.210379146
2025-03-21,15125955.228725092
2025-03-24,15605024.302878816
2025-03-25,15585901.796716463
2025-03-26,15200653.235383319
2025-03-27,15002781.805783343
2025-03-28,14536477.274187202
2025-03-31,14483769.453839075
2025-04-01,14597228.144314064
2025-04-02,14806600.416772626
2025-04-03,13786053.317019336
2025-04-04,12859182.661649654
2025-04-07,12992168.35952992
2025-04-08,12631934.582760653
2025-04-09,14319385.966380797
2025-04-10,13638681.150609788
2025-04-11,13879212.045861712
2025-04-14,13991434.386497434
2025-04-15,14021185.523172041
2025-04-16,13629015.28855747
2025-04-17,13691380.295799706
2025-04-21,13370498.82984856
2025-04-22,13842708.208736347
2025-04-23,14246670.816443399
2025-04-24,14788221.03118802
2025-04-25,14964114.289970689
2025-04-28,14953305.846113294
2025-04-29,15000004.219709441
2025-04-30,14927807.05310559
2025-05-01,15015926.566775251
2025-05-02,15428717.56972209
2025-05-05,15245594.062566837
2025-05-06,15113359.167326422
2025-05-07,15181207.778942097
2025-05-08,15485743.48249368
2025-05-09,15501965.30177551
2025-05-12,16227413.551315557
2025-05-13,16583554.104750931
2025-05-14,16746543.91664568
2025-05-15,16655041.324881468
2025-05-16,16834284.21078954
2025-05-19,16776325.768915044
2025-05-20,16714078.647707116
2025-05-21,16382320.541983258
2025-05-22,16679017.99752805
2025-05-23,16484031.842822524
2025-05-27,16946664.175881844
2025-05-28,16803909.88138871
2025-05-29,16716400.583819434
2025-05-30,16580549.785091326
2025-06-02,16698099.004748229
2025-06-03,16886993.401794177
2025-06-04,16949799.720758814
2025-06-05,16717361.329459917
2025-06-06,17032439.507015582
2025-06-09,17201586.59816391
2025-06-10,17320901.18883489
2025-06-11,17314648.809516035
2025-06-12,17314348.153937113
2025-06-13,17059066.787805725
2025-06-16,17422432.087488033
2025-06-17,17237737.460119784
2025-06-18,17368153.030439068
2025-06-20,17354565.133379992
2025-06-23,17399128.629513964
2025-06-24,17848689.669441637
2025-06-25,17856521.280983195
2025-06-26,18126275.363865674
2025-06-27,18135357.60465459
2025-06-30,18354983.166382134
2025-07-01,18185700.691806294
2025-07-02,18553850.75526687
2025-07-03,18687580.876157742
2025-07-07,18529463.768220045
2025-07-08,18613089.174934246
2025-07-09,18738701.91652393
2025-07-10,18780112.82889698
2025-07-11,18634997.98186649
2025-07-14,18694444.770012345
2025-07-15,18695339.163829453
2025-07-16,18917964.407211415
2025-07-17,19142535.674796525
2025-07-18,19159094.78919609
2025-07-21,19074761.635327294
2025-07-22,18982994.26972185
2025-07-23,19148091.786350913
2025-07-24,19170502.396820173
2025-07-25,19192076.85274946
2025-07-28,19258639.45804926
2025-07-29,19122666.10156776
2025-07-30,19127659.76426298
2025-07-31,18914924.16428223
2025-08-01,18403354.521553367
2025-08-04,18782236.728141088
2025-08-05,18777761.200833876
2025-08-06,18796949.425682917
2025-08-07,18848653.20709148
2025-08-08,19068816.33496345
2025-08-11,19157844.02256109
2025-08-12,19392571.849306013
2025-08-13,19441442.0870973
2025-08-14,19450899.205419082
2025-08-15,19322166.387426794
2025-08-18,19356346.947350025
2025-08-19,18940438.279145017
2025-08-20,18793714.168833487
2025-08-21,18705086.195103895
2025-08-22,19099528.57553558
2025-08-25,18970861.65588411
2025-08-26,19099344.890507445
2025-08-27,19155164.270184983
2025-08-28,19388069.094649833
2025-08-29,19173999.632568914
2025-09-02,19084736.19653666
2025-09-03,19064680.37463871
2025-09-04,19188049.59330635
2025-09-05,19214643.585786007
2025-09-08,19390827.950143352
2025-09-09,19636694.38687378
2025-09-10,19787835.348328203
2025-09-11,19982952.429339435
2025-09-12,20118841.28040093
2025-09-15,20311272.3746224
2025-09-16,20443883.378111962
2025-09-17,20575130.319025774
2025-09-18,20966935.465471968
2025-09-19,21146947.296328798
2025-09-22,21268608.468062256
2025-09-23,21237755.42943088
2025-09-24,21248539.702716373
2025-09-25,21017298.944797307
2025-09-26,21061941.0701521
2025-09-29,21228402.070841555
2025-09-30,21281196.327401508
2025-10-01,21556189.601012368
2025-10-02,21855538.74389129
2025-10-03,21865511.48743441
2025-10-06,22251624.262608506
2025-10-07,22075408.682157636
2025-10-08,22349873.511692755
2025-10-09,22306198.69551627
2025-10-10,21437450.269588593
2025-10-13,22171737.15283519
2025-10-14,22115971.65205661
2025-10-15,22319008.728802383
2025-10-16,21968493.59273588
2025-10-17,21946369.959239423
2025-10-20,22236501.5887953
2025-10-21,22153768.475889362
2025-10-22,21760696.78995095
2025-10-23,22031960.67698399
2025-10-24,22296443.056331765
2025-10-27,22726062.735864237
2025-10-28,22613677.96521521
2025-10-29,22669744.89244277
2025-10-30,22375358.490498018
2025-10-31,22666640.575702444
2025-11-03,22536025.6546779
2025-11-04,21849933.346260484
2025-11-05,22083396.38285024
2025-11-06,21616537.603094205
2025-11-07,21620351.70576544
2025-11-10,21906114.11109911
2025-11-11,21735757.404104494
2025-11-12,21669243.939863537
2025-11-13,20985225.03254722
2025-11-14,20974883.660310086
2025-11-17,20623331.67851567
2025-11-18,20571724.814923547
2025-11-19,20511081.226522826
2025-11-20,19802055.626016572
2025-11-21,19952475.667148326
2025-11-24,20591928.986532077
2025-11-25,20666522.67819014
2025-11-26,20859771.87401872
2025-11-28,21137519.42508159
2025-12-01,20977854.719122708
2025-12-02,21105147.349909075
2025-12-03,21459016.157534618
2025-12-04,21601602.920324273
2025-12-05,21606518.658356477
2025-12-08,21623738.348989706
2025-12-09,21614096.297844823
2025-12-10,21712214.04212345
2025-12-11,21609125.03707956
2025-12-12,21226468.454835393
2025-12-15,20845558.91589596
2025-12-16,20919231.840267718
2025-12-17,20466530.629505597
2025-12-18,20637894.87996714
2025-12-19,20957304.42345953
2025-12-22,21215135.652679767
2025-12-23,21150087.21744486
2025-12-24,21199108.933145862
2025-12-26,21108575.878026403
2025-12-29,20990411.501287322
2025-12-30,20935302.351492304
2025-12-31,20761204.913946394
2026-01-02,21059462.57323548
2026-01-05,21369676.545005407
2026-01-06,21495535.23333619
2026-01-07,21319084.89859738
2026-01-08,21336690.418965545
2026-01-09,21463475.053916536
2026-01-12,21544401.26662867
2026-01-13,21461496.15561908
2026-01-14,21345741.170253493
2026-01-15,21216508.91989827
2026-01-16,21310653.161231264
2026-01-20,20803120.98132897
2026-01-21,21020336.406007364
2026-01-22,21213289.35840627
2026-01-23,21079180.709853195
2026-01-26,20977986.247778695
2026-01-27,21122437.267047368
2026-01-28,21117633.665661126
2026-01-29,20804006.10695261
2026-01-30,20544219.528653566
2026-02-02,20508494.615486175
2026-02-03,20388067.1819007
2026-02-04,19655516.800823618
2026-02-05,18955867.124625977
2026-02-06,19872839.31803735
2026-02-09,20230816.3276785
2026-02-10,19988631.457704354
2026-02-11,19838068.92569155
2026-02-12,19291500.17185957
2026-02-13,19554219.71042618
2026-02-17,19447751.613724988
2026-02-18,19704830.99966461
2026-02-19,19745615.078061774
2026-02-20,19672404.187150467
2026-02-23,19399420.91253802
2026-02-24,19662553.224342182
2026-02-25,20052735.657664638
2026-02-26,19993565.43855862
2026-02-27,19623384.042184655
