,rebalance_date,ticker,weight
0,2023-03-31,TSLA,0.1
1,2023-03-31,AAPL,0.05724279602231653
2,2023-03-31,AMZN,0.036020413067821964
3,2023-03-31,NVDA,0.1
4,2023-03-31,MSFT,0.012046307474317982
5,2023-03-31,AMD,0.1
6,2023-03-31,META,0.1
7,2023-03-31,GOOGL,0.0
8,2023-03-31,NFLX,0.010673678104555176
9,2023-03-31,GOOG,0.0
10,2023-03-31,BABA,0.0
11,2023-03-31,XOM,0.0
12,2023-03-31,CVX,0.0
13,2023-03-31,DIS,0.0
14,2023-03-31,CRM,0.1
15,2023-03-31,JPM,0.0
16,2023-03-31,BAC,0.0
17,2023-03-31,AVGO,0.0
18,2023-03-31,TSM,0.03507020022685462
19,2023-03-31,PYPL,0.0
20,2023-03-31,INTC,0.05972747126257131
21,2023-03-31,PFE,0.0
22,2023-03-31,QCOM,0.0
23,2023-03-31,MRK,0.0
24,2023-03-31,VZ,0.0
25,2023-03-31,WMT,0.0
26,2023-03-31,NKE,0.0
27,2023-03-31,MU,0.015362972186551032
28,2023-03-31,CSCO,0.0
29,2023-03-31,C,0.0
30,2023-03-31,SHOP,0.1
31,2023-03-31,XYZ,0.0
32,2023-03-31,OXY,0.0
33,2023-03-31,CMCSA,0.0
34,2023-03-31,WFC,0.0
35,2023-03-31,PEP,0.0
36,2023-03-31,SNOW,0.0
37,2023-03-31,KO,0.0
38,2023-03-31,COIN,0.1
39,2023-03-31,T,0.0
40,2023-03-31,CVS,0.0
41,2023-03-31,INTU,0.0
42,2023-03-31,LRCX,0.06082068853827547
43,2023-03-31,F,0.0
44,2023-03-31,SBUX,0.0
45,2023-03-31,BMY,0.0
46,2023-03-31,NOW,0.013035473116768953
47,2023-03-31,MS,0.0
48,2023-03-31,NIO,0.0
49,2023-03-31,SCHW,0.0
50,2023-04-28,TSLA,0.0
51,2023-04-28,AAPL,0.09317925644576679
52,2023-04-28,AMZN,0.004814842785801102
53,2023-04-28,NVDA,0.1
54,2023-04-28,MSFT,0.1
55,2023-04-28,AMD,0.1
56,2023-04-28,META,0.1
57,2023-04-28,GOOGL,0.0402396549839196
58,2023-04-28,NFLX,0.0
59,2023-04-28,GOOG,0.03620110129557087
60,2023-04-28,BABA,0.0
61,2023-04-28,XOM,0.0
62,2023-04-28,CVX,0.0
63,2023-04-28,DIS,0.0
64,2023-04-28,CRM,0.1
65,2023-04-28,JPM,0.0
66,2023-04-28,BAC,0.0
67,2023-04-28,AVGO,0.021822254048222783
68,2023-04-28,TSM,0.0
69,2023-04-28,PYPL,0.0
70,2023-04-28,INTC,0.06790517876413439
71,2023-04-28,PFE,0.0
72,2023-04-28,QCOM,0.0
73,2023-04-28,MRK,0.0482744665818253
74,2023-04-28,VZ,0.0
75,2023-04-28,WMT,0.0113986148644923
76,2023-04-28,NKE,0.0
77,2023-04-28,MU,0.0
78,2023-04-28,CSCO,0.0
79,2023-04-28,C,0.0
80,2023-04-28,SHOP,0.0
81,2023-04-28,XYZ,0.0
82,2023-04-28,OXY,0.0
83,2023-04-28,CMCSA,0.013984124977240503
84,2023-04-28,WFC,0.0
85,2023-04-28,PEP,0.06629372087417115
86,2023-04-28,SNOW,0.0
87,2023-04-28,KO,0.01894136293375429
88,2023-04-28,COIN,0.0
89,2023-04-28,T,0.0
90,2023-04-28,CVS,0.0
91,2023-04-28,INTU,0.01694710784762406
92,2023-04-28,LRCX,0.0500763132382125
93,2023-04-28,F,0.0
94,2023-04-28,SBUX,0.009922000359213224
95,2023-04-28,BMY,0.0
96,2023-04-28,NOW,0.0
97,2023-04-28,MS,0.0
98,2023-04-28,NIO,0.0
99,2023-04-28,SCHW,0.0
100,2023-05-31,TSLA,0.0
101,2023-05-31,AAPL,0.0
102,2023-05-31,AMZN,0.05657904550229869
103,2023-05-31,NVDA,0.1
104,2023-05-31,MSFT,0.07242735586905581
105,2023-05-31,AMD,0.1
106,2023-05-31,META,0.1
107,2023-05-31,GOOGL,0.0867259529237201
108,2023-05-31,NFLX,0.03170101034952729
109,2023-05-31,GOOG,0.08880806001770246
110,2023-05-31,BABA,0.0
111,2023-05-31,XOM,0.0
112,2023-05-31,CVX,0.0
113,2023-05-31,DIS,0.0
114,2023-05-31,CRM,0.0744022345691531
115,2023-05-31,JPM,0.0
116,2023-05-31,BAC,0.0
117,2023-05-31,AVGO,0.09673617642359249
118,2023-05-31,TSM,0.0
119,2023-05-31,PYPL,0.0
120,2023-05-31,INTC,0.023994695504809038
121,2023-05-31,PFE,0.0
122,2023-05-31,QCOM,0.0
123,2023-05-31,MRK,0.0
124,2023-05-31,VZ,0.0
125,2023-05-31,WMT,0.0
126,2023-05-31,NKE,0.0
127,2023-05-31,MU,0.0
128,2023-05-31,CSCO,0.0
129,2023-05-31,C,0.0
130,2023-05-31,SHOP,0.1
131,2023-05-31,XYZ,0.0
132,2023-05-31,OXY,0.0
133,2023-05-31,CMCSA,0.0
134,2023-05-31,WFC,0.0
135,2023-05-31,PEP,0.0
136,2023-05-31,SNOW,0.0
137,2023-05-31,KO,0.0
138,2023-05-31,COIN,0.0
139,2023-05-31,T,0.0
140,2023-05-31,CVS,0.0
141,2023-05-31,INTU,0.0
142,2023-05-31,LRCX,0.03352689580870456
143,2023-05-31,F,0.0
144,2023-05-31,SBUX,0.0
145,2023-05-31,BMY,0.0
146,2023-05-31,NOW,0.03509857303235298
147,2023-05-31,MS,0.0
148,2023-05-31,NIO,0.0
149,2023-05-31,SCHW,0.0
150,2023-06-30,TSLA,0.1
151,2023-06-30,AAPL,0.012740642206823593
152,2023-06-30,AMZN,0.07393204286261992
153,2023-06-30,NVDA,0.1
154,2023-06-30,MSFT,0.02059009467779411
155,2023-06-30,AMD,0.014805897689361367
156,2023-06-30,META,0.1
157,2023-06-30,GOOGL,0.01072793521496173
158,2023-06-30,NFLX,0.09011355609405985
159,2023-06-30,GOOG,0.01593244162340751
160,2023-06-30,BABA,0.0
161,2023-06-30,XOM,0.0
162,2023-06-30,CVX,0.0
163,2023-06-30,DIS,0.0
164,2023-06-30,CRM,0.0
165,2023-06-30,JPM,0.0
166,2023-06-30,BAC,0.0
167,2023-06-30,AVGO,0.1
168,2023-06-30,TSM,0.0
169,2023-06-30,PYPL,0.0
170,2023-06-30,INTC,0.0
171,2023-06-30,PFE,0.0
172,2023-06-30,QCOM,0.0
173,2023-06-30,MRK,0.0
174,2023-06-30,VZ,0.0
175,2023-06-30,WMT,0.0
176,2023-06-30,NKE,0.0
177,2023-06-30,MU,0.0
178,2023-06-30,CSCO,0.0
179,2023-06-30,C,0.0
180,2023-06-30,SHOP,0.1
181,2023-06-30,XYZ,0.0
182,2023-06-30,OXY,0.0
183,2023-06-30,CMCSA,0.0
184,2023-06-30,WFC,0.0
185,2023-06-30,PEP,0.0
186,2023-06-30,SNOW,0.08075234649410143
187,2023-06-30,KO,0.0
188,2023-06-30,COIN,0.016535188539490455
189,2023-06-30,T,0.0
190,2023-06-30,CVS,0.0
191,2023-06-30,INTU,0.0
192,2023-06-30,LRCX,0.033829712775559004
193,2023-06-30,F,0.05429926546041596
194,2023-06-30,SBUX,0.0
195,2023-06-30,BMY,0.0
196,2023-06-30,NOW,0.07574087636043692
197,2023-06-30,MS,0.0
198,2023-06-30,NIO,0.0
199,2023-06-30,SCHW,0.0
200,2023-07-31,TSLA,0.1
201,2023-07-31,AAPL,0.0
202,2023-07-31,AMZN,0.019682804540751574
203,2023-07-31,NVDA,0.1
204,2023-07-31,MSFT,0.0
205,2023-07-31,AMD,0.045648099045343275
206,2023-07-31,META,0.05683382017517099
207,2023-07-31,GOOGL,0.0
208,2023-07-31,NFLX,0.06674230643713229
209,2023-07-31,GOOG,0.0
210,2023-07-31,BABA,0.0
211,2023-07-31,XOM,0.0
212,2023-07-31,CVX,0.0
213,2023-07-31,DIS,0.0
214,2023-07-31,CRM,0.0
215,2023-07-31,JPM,0.0
216,2023-07-31,BAC,0.0
217,2023-07-31,AVGO,0.1
218,2023-07-31,TSM,0.0
219,2023-07-31,PYPL,0.0
220,2023-07-31,INTC,0.0
221,2023-07-31,PFE,0.0
222,2023-07-31,QCOM,0.0
223,2023-07-31,MRK,0.0
224,2023-07-31,VZ,0.0
225,2023-07-31,WMT,0.0
226,2023-07-31,NKE,0.0
227,2023-07-31,MU,0.0
228,2023-07-31,CSCO,0.0
229,2023-07-31,C,0.0
230,2023-07-31,SHOP,0.1
231,2023-07-31,XYZ,0.0632514896248028
232,2023-07-31,OXY,0.0
233,2023-07-31,CMCSA,0.0
234,2023-07-31,WFC,0.0
235,2023-07-31,PEP,0.0
236,2023-07-31,SNOW,0.0057563000488007
237,2023-07-31,KO,0.0
238,2023-07-31,COIN,0.1
239,2023-07-31,T,0.0
240,2023-07-31,CVS,0.0
241,2023-07-31,INTU,0.0
242,2023-07-31,LRCX,0.09157963863853844
243,2023-07-31,F,0.0
244,2023-07-31,SBUX,0.0
245,2023-07-31,BMY,0.0
246,2023-07-31,NOW,0.022063808217631726
247,2023-07-31,MS,0.0
248,2023-07-31,NIO,0.1
249,2023-07-31,SCHW,0.02844173327258806
250,2023-08-31,TSLA,0.1
251,2023-08-31,AAPL,0.0
252,2023-08-31,AMZN,0.03153887326627789
253,2023-08-31,NVDA,0.1
254,2023-08-31,MSFT,0.0
255,2023-08-31,AMD,0.0
256,2023-08-31,META,0.0038580414205929576
257,2023-08-31,GOOGL,0.011949122359848114
258,2023-08-31,NFLX,0.0
259,2023-08-31,GOOG,0.014761281030772193
260,2023-08-31,BABA,0.032614522615773564
261,2023-08-31,XOM,0.0
262,2023-08-31,CVX,0.0
263,2023-08-31,DIS,0.0
264,2023-08-31,CRM,0.0
265,2023-08-31,JPM,0.0
266,2023-08-31,BAC,0.0
267,2023-08-31,AVGO,0.06894608487157369
268,2023-08-31,TSM,0.0
269,2023-08-31,PYPL,0.0
270,2023-08-31,INTC,0.04407190531684197
271,2023-08-31,PFE,0.0
272,2023-08-31,QCOM,0.0
273,2023-08-31,MRK,0.0
274,2023-08-31,VZ,0.0
275,2023-08-31,WMT,0.011244968128504335
276,2023-08-31,NKE,0.0
277,2023-08-31,MU,0.0
278,2023-08-31,CSCO,0.05156223390493422
279,2023-08-31,C,0.0
280,2023-08-31,SHOP,0.06431528698326594
281,2023-08-31,XYZ,0.0
282,2023-08-31,OXY,0.0
283,2023-08-31,CMCSA,0.08242313264285021
284,2023-08-31,WFC,0.0
