,strategy_risk
2024-01-09,10320734.46377151
2024-01-10,10291518.718550032
2024-01-11,10248428.680088198
2024-01-12,10137298.24811314
2024-01-16,10157080.226382833
2024-01-17,10087062.767628623
2024-01-18,10118831.038966786
2024-01-19,10341846.078115195
2024-01-22,10412682.818628587
2024-01-23,10440924.700186394
2024-01-24,10475690.10699905
2024-01-25,10540980.584118186
2024-01-26,10496234.763970569
2024-01-29,10693243.348437155
2024-01-30,10634446.093369765
2024-01-31,10455205.66564708
2024-02-01,10599057.665294092
2024-02-02,10776864.932533026
2024-02-05,10812346.54640348
2024-02-06,10832671.114994189
2024-02-07,10976632.22267313
2024-02-08,11232637.907707132
2024-02-09,11333877.151799718
2024-02-12,11428828.350810036
2024-02-13,11170292.416113246
2024-02-14,11712387.793147653
2024-02-15,11918026.51268556
2024-02-16,11581207.138197433
2024-02-20,11367093.047044514
2024-02-21,11185870.36896154
2024-02-22,11867814.959908057
2024-02-23,11775086.339316519
2024-02-26,11960015.24053773
2024-02-27,12046589.485831873
2024-02-28,11930524.810052305
2024-02-29,12094414.675202273
2024-03-01,12344040.99092537
2024-03-04,12555299.593730105
2024-03-05,12353277.772990255
2024-03-06,12534658.46430853
2024-03-07,12682699.457024748
2024-03-08,12597197.279331911
2024-03-11,12366693.464202143
2024-03-12,12570356.156864075
2024-03-13,12497450.582790146
2024-03-14,12287695.680405816
2024-03-15,12235743.127286118
2024-03-18,12271772.136850756
2024-03-19,12175950.411906887
2024-03-20,12431600.954623528
2024-03-21,12604001.188324468
2024-03-22,12575326.19119222
2024-03-25,12654050.141300956
2024-03-26,12573473.317646397
2024-03-27,12687903.295185778
2024-03-28,12703183.79567808
2024-04-01,12739895.248566242
2024-04-02,12667222.62532645
2024-04-03,12676769.440906452
2024-04-04,12460972.060022011
2024-04-05,12562891.538619442
2024-04-08,12514466.095719958
2024-04-09,12440105.84867743
2024-04-10,12426718.94997886
2024-04-11,12553276.536257377
2024-04-12,12273335.40570319
2024-04-15,12121914.058781514
2024-04-16,12210482.076478794
2024-04-17,12106136.361555766
2024-04-18,12071838.735637086
2024-04-19,11651217.415665753
2024-04-22,11782557.23569131
2024-04-23,12030678.726192875
2024-04-24,11948365.014208741
2024-04-25,11970135.623387113
2024-04-26,12216280.18782238
2024-04-29,12207118.450079532
2024-04-30,12008198.949525237
2024-05-01,11899527.040248835
2024-05-02,12049081.454786189
2024-05-03,12097507.86528949
2024-05-06,12244587.387683762
2024-05-07,12105929.60136692
2024-05-08,12110195.722511625
2024-05-09,12108732.912796436
2024-05-10,12106204.980238315
2024-05-13,12101834.496299572
2024-05-14,12177086.307987109
2024-05-15,12356389.575467099
2024-05-16,12282923.819969278
2024-05-17,12304757.613931442
2024-05-20,12364605.645426156
2024-05-21,12377074.51179828
2024-05-22,12346953.812239192
2024-05-23,12277580.27803088
2024-05-24,12413624.837809484
2024-05-28,12466821.077837575
2024-05-29,12374850.162815219
2024-05-30,12342312.821015721
2024-05-31,12351576.922601754
2024-06-03,12398647.75418
2024-06-04,12391682.889483228
2024-06-05,12540326.360575108
2024-06-06,12500915.035716984
2024-06-07,12472458.453309765
2024-06-10,12502783.060744254
2024-06-11,12472845.054821603
2024-06-12,12563931.698628994
2024-06-13,12589036.024615139
2024-06-14,12589305.370017769
2024-06-17,12664950.436194407
2024-06-18,12756397.914444957
2024-06-20,12676397.987282854
2024-06-21,12612215.19291673
2024-06-24,12591467.038837394
2024-06-25,12670118.539522467
2024-06-26,12649690.326695694
2024-06-27,12600994.00587393
2024-06-28,12618543.897387207
2024-07-01,12684081.425925253
2024-07-02,12767286.428548323
2024-07-03,12889785.75398517
2024-07-05,12958080.618665215
2024-07-08,12985965.64200107
2024-07-09,13009878.765650384
2024-07-10,13115797.145808468
2024-07-11,12923691.293409294
2024-07-12,12955552.121179208
2024-07-15,12997523.819379088
2024-07-16,13009970.76018315
2024-07-17,12796568.320707818
2024-07-18,12771693.515694275
2024-07-19,12690519.352029972
2024-07-22,12803687.538660854
2024-07-23,12811469.864242492
2024-07-24,12519065.832476582
2024-07-25,12453023.928766746
2024-07-26,12495914.51999611
2024-07-29,12497270.94516986
2024-07-30,12374677.602455435
2024-07-31,12624532.17880778
2024-08-01,12414756.966822743
2024-08-02,12215307.735163476
2024-08-05,11912567.961824203
2024-08-06,12018900.992136385
2024-08-07,11874917.265975729
2024-08-08,12159677.822476937
2024-08-09,12213319.595344435
2024-08-12,12213116.815498255
2024-08-13,12436393.839940116
2024-08-14,12460962.838705279
2024-08-15,12674747.31608401
2024-08-16,12751900.33454492
2024-08-19,12877200.988938635
2024-08-20,12847376.285516523
2024-08-21,12897758.476486553
2024-08-22,12746678.259708581
2024-08-23,12916801.740078388
2024-08-26,12865252.414662981
2024-08-27,12868009.052285055
2024-08-28,12789851.25204505
2024-08-29,12797487.191498272
2024-08-30,12931685.204522843
2024-09-03,12776718.879124857
2024-09-04,12741109.523023186
2024-09-05,12705012.527177943
2024-09-06,12549112.380910387
2024-09-09,12751548.141675513
2024-09-10,12845123.889229538
2024-09-11,12979126.925785225
2024-09-12,13055419.111171553
2024-09-13,13150114.161799345
2024-09-16,13225692.106873874
2024-09-17,13192970.09182577
2024-09-18,13207400.390849793
2024-09-19,13343209.936297184
2024-09-20,13396108.151246026
2024-09-23,13443397.384230386
2024-09-24,13462141.181083918
2024-09-25,13396143.58313239
2024-09-26,13411892.232164314
2024-09-27,13397126.229522763
2024-09-30,13463856.477040935
2024-10-01,13493092.475621456
2024-10-02,13532734.680312337
2024-10-03,13524096.225807942
2024-10-04,13667914.560026286
2024-10-07,13599593.519029772
2024-10-08,13647601.438949624
2024-10-09,13744119.011859968
2024-10-10,13678339.463423552
2024-10-11,13770761.459684832
2024-10-14,13792702.930516304
2024-10-15,13666244.540253809
2024-10-16,13700993.468841285
2024-10-17,13601953.986597907
2024-10-18,13688383.373122431
2024-10-21,13581921.292520279
2024-10-22,13601177.299182413
2024-10-23,13522040.65452979
2024-10-24,13563071.01371005
2024-10-25,13566956.385988804
2024-10-28,13658392.215638466
2024-10-29,13594805.541689862
2024-10-30,13546887.98185384
2024-10-31,13520742.90412064
2024-11-01,13518288.494012114
2024-11-04,13501516.70573496
2024-11-05,13944955.129715754
2024-11-06,14373735.874228103
2024-11-07,14450291.492378846
2024-11-08,14500374.555581812
2024-11-11,14985362.474710537
2024-11-12,15097634.044749195
2024-11-13,15134653.798935192
2024-11-14,14951252.672504025
2024-11-15,15092146.65395677
2024-11-18,15112352.111230358
2024-11-19,15206459.084928755
2024-11-20,15195859.53831401
2024-11-21,15316898.49562008
2024-11-22,15483289.543828465
2024-11-25,15539976.742184661
2024-11-26,15555700.865362559
2024-11-27,15562198.443488283
2024-11-29,15685505.50819753
2024-12-02,15650820.554032447
2024-12-03,15764177.769318325
2024-12-04,15986706.355746133
2024-12-05,16016725.274170782
2024-12-06,16329340.189298755
2024-12-09,16044788.891228808
2024-12-10,15838281.912263574
2024-12-11,16043514.132406102
2024-12-12,15943559.940839685
2024-12-13,15973500.082255993
2024-12-16,16051279.298121413
2024-12-17,16076312.930343112
2024-12-18,15442440.947948946
2024-12-19,15475272.816896075
2024-12-20,15709213.978711613
2024-12-23,15703013.22229251
2024-12-24,15953870.894607492
2024-12-26,15942452.86699609
2024-12-27,15666383.065266041
2024-12-30,15423333.431746706
2024-12-31,15339855.89851579
2025-01-02,15311667.996972475
2025-01-03,15599803.961626895
2025-01-06,15623253.166449953
2025-01-07,15294720.797082363
2025-01-08,15225458.834749032
2025-01-10,15044774.669110483
2025-01-13,14959636.709576402
2025-01-14,14981930.209486889
2025-01-15,15273476.67495849
2025-01-16,15261378.458592476
2025-01-17,15429949.996192127
2025-01-21,15562376.1917612
2025-01-22,15756568.318476712
2025-01-23,15854013.225900993
2025-01-24,15851032.73079627
2025-01-27,15559430.968084155
2025-01-28,15892947.155725738
2025-01-29,15852746.971365524
2025-01-30,15954432.559065305
2025-01-31,15992547.459119415
2025-02-03,16008339.686345259
2025-02-04,16417590.136920141
2025-02-05,16403884.19814353
2025-02-06,16502177.824538268
2025-02-07,16374322.23678772
2025-02-10,16428297.138995187
2025-02-11,16148966.800307127
2025-02-12,16345668.33159624
2025-02-13,16617989.678853655
2025-02-14,16583581.061198693
2025-02-18,16476475.891993538
2025-02-19,16399437.201392237
2025-02-20,16183563.837017078
2025-02-21,15814796.51470356
2025-02-24,15503752.16253067
2025-02-25,15200196.534753734
2025-02-26,15303166.800892951
2025-02-27,15065744.888882302
2025-02-28,15299404.112549767
2025-03-03,15131952.890752485
2025-03-04,15046221.65480347
2025-03-05,15283984.628676426
2025-03-06,15147535.596206281
2025-03-07,15251152.362003159
2025-03-10,14835640.197365731
2025-03-11,14933107.769814406
2025-03-12,15038533.556408405
2025-03-13,14927834.719303442
2025-03-14,15276869.681855166
2025-03-17,15424933.40995774
2025-03-18,15230858.231308358
2025-03-19,15288349.451643363
2025-03-20,15164227.940528268
2025-03-21,15176974.703664279
2025-03-24,15340977.551079279
2025-03-25,15320489.291275444
2025-03-26,15208056.263953242
2025-03-27,15164457.585943552
2025-03-28,14995696.909090798
2025-03-31,15009266.424463186
2025-04-01,15012987.714723323
2025-04-02,14976879.579317782
2025-04-03,14855507.017074162
2025-04-04,14462927.432392832
2025-04-07,14301426.36809606
2025-04-08,14149917.537317362
2025-04-09,14483527.896597942
2025-04-10,14342571.83993872
2025-04-11,14437767.040004086
2025-04-14,14549550.09296423
2025-04-15,14518027.490682129
2025-04-16,14431459.19157848
2025-04-17,14521154.076450279
2025-04-21,14475248.138667578
2025-04-22,14632219.317801008
2025-04-23,14675388.985672781
2025-04-24,14754654.930772426
2025-04-25,14739051.715694403
2025-04-28,14736914.613326332
2025-04-29,14751023.443239544
2025-04-30,14731722.059737
2025-05-01,14706495.104214843
2025-05-02,14809043.505334368
2025-05-05,14808441.636180297
2025-05-06,14723392.481120469
2025-05-07,14721389.409338808
2025-05-08,14773081.19778173
2025-05-09,14754356.687294258
2025-05-12,14799653.028951997
2025-05-13,14885844.793629862
2025-05-14,14920053.718251236
2025-05-15,14903011.55062942
2025-05-16,14928190.838263657
2025-05-19,14908051.03324843
2025-05-20,14906378.633462988
2025-05-21,14858889.978610406
2025-05-22,14850912.923691126
2025-05-23,14859958.517081475
2025-05-27,14869677.14758414
2025-05-28,14852207.613949645
2025-05-29,14829526.64497175
2025-05-30,14887163.306162732
2025-06-02,14903727.60536935
2025-06-03,14916851.304898676
2025-06-04,14896014.776980357
2025-06-05,14796610.40446208
2025-06-06,14880821.984489303
2025-06-09,14930421.610640936
2025-06-10,14924556.754402513
2025-06-11,14960125.273620168
2025-06-12,14934187.718006553
2025-06-13,14925049.604574336
2025-06-16,14971305.072770279
2025-06-17,14933311.339539863
2025-06-18,14947780.725468105
2025-06-20,14945945.78453147
2025-06-23,14973431.446285417
2025-06-24,15015966.7063934
2025-06-25,14994734.588269632
2025-06-26,15049951.762186626
2025-06-27,14983262.611226099
2025-06-30,15084672.25536073
2025-07-01,14937014.499559946
2025-07-02,15132566.978803242
2025-07-03,15150837.11097459
2025-07-07,15131583.358139215
2025-07-08,15085913.58443631
2025-07-09,15202278.890957754
2025-07-10,15237945.253149413
2025-07-11,15179124.121387968
2025-07-14,15237030.048965335
2025-07-15,15237830.072261231
2025-07-16,15336146.78695933
2025-07-17,15460092.180717682
2025-07-18,15479692.69172801
2025-07-21,15421391.954939343
2025-07-22,15281854.793120015
2025-07-23,15296935.141870212
2025-07-24,15323291.01117764
2025-07-25,15362354.427139895
2025-07-28,15366053.28761466
2025-07-29,15308574.637428494
2025-07-30,15377573.96260188
2025-07-31,15329206.606805714
2025-08-01,14802095.385559725
2025-08-04,15234220.81107726
2025-08-05,15092152.47758298
2025-08-06,14970823.49036084
2025-08-07,15100407.146521155
2025-08-08,15146921.069148147
2025-08-11,15127642.0649953
2025-08-12,15340651.236831177
2025-08-13,15267758.92571507
2025-08-14,15282486.824747207
2025-08-15,15254549.27620042
2025-08-18,15276510.098658415
2025-08-19,14736154.708916033
2025-08-20,14613892.92431648
2025-08-21,14552287.321726559
2025-08-22,14827307.718772454
2025-08-25,14734145.762564082
2025-08-26,14816557.316313805
2025-08-27,14814524.831457844
2025-08-28,15090366.626396
2025-08-29,14749018.561306003
2025-09-02,14618358.72033281
2025-09-03,14683610.456404544
2025-09-04,14769254.154295968
2025-09-05,14742110.985335113
2025-09-08,15019746.386855004
2025-09-09,15212674.578037476
2025-09-10,15710394.242944282
2025-09-11,15783911.423918957
2025-09-12,15727146.413741931
2025-09-15,15919226.706710711
2025-09-16,16008487.462087551
2025-09-17,16008263.238889236
2025-09-18,16260835.592257215
2025-09-19,16376217.346821994
2025-09-22,16499478.637388421
2025-09-23,16471923.432644589
2025-09-24,16506985.219595203
2025-09-25,16396296.652883217
2025-09-26,16390765.295125056
2025-09-29,16559213.330190107
2025-09-30,16643605.229108306
2025-10-01,16971864.70712359
2025-10-02,17498455.660259508
2025-10-03,17659411.26269919
2025-10-06,17949259.523975436
2025-10-07,17827348.458899923
2025-10-08,17995594.365042627
2025-10-09,18035876.19557384
2025-10-10,17146664.62660996
2025-10-13,18144734.986477878
2025-10-14,18007804.997524194
2025-10-15,18323959.26772205
2025-10-16,17982761.58318532
2025-10-17,17929970.475876432
2025-10-20,18107163.632130515
2025-10-21,17728780.928138915
2025-10-22,17348755.805033665
2025-10-23,17886385.426720146
2025-10-24,18139320.1895237
2025-10-27,18638130.590628043
2025-10-28,18557549.646196667
2025-10-29,18897791.04348255
2025-10-30,18779561.359797563
2025-10-31,18958553.07483591
2025-11-03,18819522.449949812
2025-11-04,18077501.51027491
2025-11-05,18613561.946206883
2025-11-06,18243786.096586883
2025-11-07,18151268.438327108
2025-11-10,18521336.415093947
2025-11-11,18262938.59032547
2025-11-12,18084470.486695763
2025-11-13,17407700.246926196
2025-11-14,17418693.25580698
2025-11-17,17286038.332239237
2025-11-18,17202674.5717618
2025-11-19,17301876.200228993
2025-11-20,16553726.336432528
2025-11-21,16836588.355886668
2025-11-24,17712117.31959339
2025-11-25,17756069.51295906
2025-11-26,17915578.333241727
2025-11-28,18203344.44666543
2025-12-01,18079616.253108725
2025-12-02,18221171.10700165
2025-12-03,18385593.680002283
2025-12-04,18199411.052072447
2025-12-05,18330210.76018708
2025-12-08,18261331.377037156
2025-12-09,18335172.674349956
2025-12-10,18498835.58790905
2025-12-11,18348750.432268325
2025-12-12,18020284.63910979
2025-12-15,17931977.654413596
2025-12-16,17814071.299493175
2025-12-17,17493995.62175551
2025-12-18,17842878.260136183
2025-12-19,18129874.058354102
2025-12-22,18315795.11579292
2025-12-23,18344426.262136426
2025-12-24,18435203.646497738
2025-12-26,18390573.901162587
2025-12-29,18460339.77863633
2025-12-30,18455007.24951962
2025-12-31,18320597.399713177
2026-01-02,18553798.216616962
2026-01-05,18603875.06436672
2026-01-06,18756614.900469
2026-01-07,18693483.82529688
2026-01-08,18706775.996716477
2026-01-09,18843312.1854106
2026-01-12,18859381.473401513
2026-01-13,18863191.016392447
2026-01-14,18817292.40125974
2026-01-15,18832343.599133242
2026-01-16,18921523.4577122
2026-01-20,18788808.552936204
2026-01-21,19035096.571712688
2026-01-22,19111915.179086983
2026-01-23,19085044.178569894
2026-01-26,19078025.898500074
2026-01-27,19221212.874346603
2026-01-28,19312703.51454345
2026-01-29,19371883.839842554
2026-01-30,19311499.523755364
2026-02-02,19800476.366340034
2026-02-03,20026499.132019185
2026-02-04,19616211.42517202
2026-02-05,19586143.972511407
2026-02-06,19895200.302478045
2026-02-09,19778555.581229024
2026-02-10,19520265.972753447
2026-02-11,19973698.082427956
2026-02-12,19953200.3945663
2026-02-13,19955142.920413624
2026-02-17,19720037.449488778
2026-02-18,19895347.05743135
2026-02-19,19926445.072862614
2026-02-20,20105444.247719456
2026-02-23,20185704.813381936
2026-02-24,20096735.171885915
2026-02-25,20123340.48142567
2026-02-26,20013551.601365604
2026-02-27,20145584.13020435
