,SPY
2023-04-03,10000000.0
2023-04-04,9944516.671126481
2023-04-05,9918480.43372642
2023-04-06,9957171.155225953
2023-04-10,9967391.40389353
2023-04-11,9970066.523198387
2023-04-12,9929429.490789194
2023-04-13,10061318.413617311
2023-04-14,10036742.101798756
2023-04-17,10072756.164799355
2023-04-18,10079325.445117611
2023-04-19,10077624.635663142
2023-04-20,10022629.231311854
2023-04-21,10030416.014144579
2023-04-24,10040879.455476232
2023-04-25,9881492.830472471
2023-04-26,9839638.295548813
2023-04-27,10035526.908075405
2023-04-28,10121180.749638308
2023-05-01,10110960.500970732
2023-05-02,9997322.571904028
2023-05-03,9928699.91279696
2023-05-04,9858374.905041344
2023-05-05,10040879.455476232
2023-05-08,10043554.57478109
2023-05-09,9999510.53628369
2023-05-10,10046233.54207114
2023-05-11,10028712.895898994
2023-05-12,10015573.565665442
2023-05-15,10050124.624696383
2023-05-16,9982964.199961936
2023-05-17,10104146.488794321
2023-05-18,10201483.58299446
2023-05-19,10186638.825724212
2023-05-22,10190775.409804652
2023-05-23,10076406.363551637
2023-05-24,10003403.927700052
2023-05-25,10090032.848710382
2023-05-26,10220706.577815149
2023-05-30,10224599.969231512
2023-05-31,10167902.21623168
2023-06-01,10264508.19324551
2023-06-02,10412943.452395381
2023-06-05,10392990.87958246
2023-06-06,10415620.880491354
2023-06-07,10379606.817490755
2023-06-08,10442388.235077724
2023-06-09,10461124.07497322
2023-06-12,10556026.933741467
2023-06-13,10625620.82431077
2023-06-14,10638275.30841024
2023-06-15,10770165.770432437
2023-06-16,10733478.310023393
2023-06-20,10677791.807531785
2023-06-21,10623081.15408464
2023-06-22,10661429.404902162
2023-06-23,10580827.198298143
2023-06-26,10537598.16306422
2023-06-27,10653124.683262719
2023-06-28,10658498.779380618
2023-06-29,10700507.233711923
2023-06-30,10826780.406952139
2023-07-03,10839236.33501575
2023-07-05,10823117.894647244
2023-07-06,10738363.712022021
2023-07-07,10711253.117156602
2023-07-10,10738363.712022021
2023-07-11,10806750.874435395
2023-07-12,10893702.25660474
2023-07-13,10980163.405460736
2023-07-14,10973325.535776142
2023-07-17,11011428.285138473
2023-07-18,11093248.763853997
2023-07-19,11117918.196914177
2023-07-20,11044155.399188828
2023-07-21,11044155.399188828
