,equal_weight
2023-09-05,10974010.59504816
2023-09-06,10901909.32533695
2023-09-07,10821502.93642764
2023-09-08,10836543.126259323
2023-09-11,10914724.220160307
2023-09-12,10926910.410180897
2023-09-13,10923626.348673848
2023-09-14,11021280.4336339
2023-09-15,10884582.027220309
2023-09-18,10852568.478706706
2023-09-19,10755520.710458523
2023-09-20,10635460.066102635
2023-09-21,10418430.451898592
2023-09-22,10389403.563381165
2023-09-25,10432151.999312712
2023-09-26,10292173.577775177
2023-09-27,10308401.591450073
2023-09-28,10407013.905434445
2023-09-29,10433771.384281179
2023-10-02,10413797.95345751
2023-10-03,10247162.269824032
2023-10-04,10315067.073851263
2023-10-05,10292928.755870339
2023-10-06,10443605.687648304
2023-10-09,10493331.08549855
2023-10-10,10575394.441144733
2023-10-11,10580662.670775397
2023-10-12,10502036.25254621
2023-10-13,10414959.901593154
2023-10-16,10557194.349862328
2023-10-17,10584501.52475215
2023-10-18,10401473.914510986
2023-10-19,10366471.499538094
2023-10-20,10242365.732005186
2023-10-23,10206906.726199845
2023-10-24,10342893.19258963
2023-10-25,10086271.188108943
2023-10-26,9987120.844361812
2023-10-27,9891748.628415719
2023-10-30,10010735.86158427
2023-10-31,10091840.554754363
2023-11-01,10208443.303111179
2023-11-02,10504286.706412379
2023-11-03,10692516.89477215
2023-11-06,10676049.121705333
2023-11-07,10739801.172882587
2023-11-08,10739626.961440472
2023-11-09,10636610.502787517
2023-11-10,10799091.270248314
2023-11-13,10786786.321688196
2023-11-14,11031512.796892421
2023-11-15,11142614.666197963
2023-11-16,11060747.574724406
2023-11-17,11106334.898132991
2023-11-20,11210053.148784056
2023-11-21,11145669.239587858
2023-11-22,11193524.653313415
2023-11-24,11214833.52533265
2023-11-27,11198505.911256801
2023-11-28,11228958.760368165
2023-11-29,11262578.896302385
2023-11-30,11294455.716257978
2023-12-01,11362654.19451707
2023-12-04,11305429.073063033
2023-12-05,11297487.369179793
2023-12-06,11263416.505001659
2023-12-07,11381090.280826228
2023-12-08,11463994.506189838
2023-12-11,11524463.794037618
2023-12-12,11546043.166554634
2023-12-13,11709745.886188414
2023-12-14,11877940.984123796
2023-12-15,11896968.428512963
2023-12-18,11966766.1810502
2023-12-19,12111003.614118524
2023-12-20,11894029.698278079
2023-12-21,12078737.184481742
2023-12-22,12087724.614081198
2023-12-26,12188765.007541556
2023-12-27,12216880.506903654
2023-12-28,12232677.492389817
2023-12-29,12150600.665185265
2024-01-02,12000750.262614287
2024-01-03,11893442.52280366
2024-01-04,11843298.873059481
2024-01-05,11890547.92482253
2024-01-08,12059922.421336157
2024-01-09,11995225.739723513
2024-01-10,11991957.049947148
2024-01-11,11966852.103501277
2024-01-12,11922158.827218575
2024-01-16,11858166.441433866
2024-01-17,11774401.089386638
2024-01-18,11853825.602375345
2024-01-19,12049168.058015587
2024-01-22,12072058.863210035
2024-01-23,12172340.189716907
2024-01-24,12197545.719200013
2024-01-25,12252870.145068347
2024-01-26,12260112.487758469
2024-01-29,12388434.975326614
2024-01-30,12357649.55519092
2024-01-31,12132762.115537055
2024-02-01,12240572.784604734
2024-02-02,12408001.040935088
2024-02-05,12369465.196186839
2024-02-06,12514487.7877288
2024-02-07,12634400.091639586
2024-02-08,12794186.01078616
2024-02-09,12915071.86060716
2024-02-12,12987373.8469229
2024-02-13,12707302.931821296
2024-02-14,13025504.927486982
2024-02-15,13147525.898872174
2024-02-16,12974094.892155528
2024-02-20,12839415.106879635
2024-02-21,12775882.041603995
2024-02-22,13147613.329407439
2024-02-23,13137685.952469094
2024-02-26,13231010.295854155
2024-02-27,13307272.638618374
2024-02-28,13220874.92135045
2024-02-29,13260786.636103412
2024-03-01,13403553.36607646
2024-03-04,13410212.712746477
2024-03-05,13171538.762771297
2024-03-06,13337610.798670309
2024-03-07,13471894.70560435
2024-03-08,13456784.297445986
2024-03-11,13409456.874398734
2024-03-12,13564084.67436802
2024-03-13,13530818.071619296
2024-03-14,13362570.863588765
2024-03-15,13274823.671689779
2024-03-18,13388041.559150157
2024-03-19,13347081.301670412
2024-03-20,13611092.481631871
2024-03-21,13717894.180641025
2024-03-22,13639279.931580499
2024-03-25,13705801.352543343
2024-03-26,13687233.715885472
2024-03-27,13760657.86955035
2024-03-28,13778687.54687918
2024-04-01,13765786.455209794
2024-04-02,13605039.071647486
2024-04-03,13598831.648643533
2024-04-04,13363947.879105313
2024-04-05,13479468.03430997
2024-04-08,13500718.32854738
2024-04-09,13534156.906184033
2024-04-10,13386564.99272299
2024-04-11,13534315.846084641
2024-04-12,13243744.68063409
2024-04-15,13019951.672605218
2024-04-16,13008033.820843484
2024-04-17,12904285.61855129
2024-04-18,12865861.308177141
2024-04-19,12701499.211574502
2024-04-22,12842998.98658215
2024-04-23,13075733.872489415
2024-04-24,13086390.480713231
2024-04-25,13010533.539028885
2024-04-26,13215243.405011447
2024-04-29,13229076.951294012
2024-04-30,12947201.034822475
2024-05-01,12757262.060597802
2024-05-02,12976470.10107
2024-05-03,13121945.58017938
2024-05-06,13384477.72693562
2024-05-07,13248305.920585522
2024-05-08,13155991.969232814
2024-05-09,13204948.492473686
2024-05-10,13139871.689042162
2024-05-13,13180032.213346954
2024-05-14,13282707.48123525
2024-05-15,13512356.498906426
2024-05-16,13479248.841060739
2024-05-17,13530214.95982816
2024-05-20,13610446.161863714
2024-05-21,13595925.171349082
2024-05-22,13550421.23255547
2024-05-23,13338412.031752393
2024-05-24,13458695.49220837
2024-05-28,13439437.279622871
2024-05-29,13305315.347735384
2024-05-30,13181049.66442027
2024-05-31,13253889.701692916
2024-06-03,13274676.856141862
2024-06-04,13334837.794458302
2024-06-05,13528756.742332008
2024-06-06,13560092.202452704
2024-06-07,13502488.943918709
2024-06-10,13529274.158890856
2024-06-11,13532041.05780577
2024-06-12,13686325.062333956
2024-06-13,13672160.244085522
2024-06-14,13635988.86131155
2024-06-17,13794632.123836474
2024-06-18,13818151.68686816
2024-06-20,13810914.010138601
2024-06-21,13767388.759860199
2024-06-24,13724587.09666687
2024-06-25,13790413.95748672
2024-06-26,13774143.524232084
2024-06-27,13836238.26674252
2024-06-28,13780753.33431153
2024-07-01,13876183.938372627
2024-07-02,13960345.590803634
2024-07-03,14022893.996785164
2024-07-05,14095735.677258704
2024-07-08,14070264.148351312
2024-07-09,14057040.966136452
2024-07-10,14146747.87596587
2024-07-11,14037872.764426354
2024-07-12,14122692.477384578
2024-07-15,14256651.279078806
2024-07-16,14415647.729092658
2024-07-17,14142431.035226755
2024-07-18,13948119.86181088
2024-07-19,13897311.102915255
2024-07-22,13977273.981097434
2024-07-23,13891578.935116028
2024-07-24,13470356.274545405
2024-07-25,13437308.608453665
2024-07-26,13629350.72232396
2024-07-29,13599075.324257214
2024-07-30,13487987.934768235
2024-07-31,13733710.010495462
2024-08-01,13350767.585474744
2024-08-02,12926628.075238822
2024-08-05,12561640.828938656
2024-08-06,12706323.090443775
2024-08-07,12561065.082942344
2024-08-08,12996968.795773625
2024-08-09,13052311.748030005
2024-08-12,13007349.735980747
2024-08-13,13354439.034882933
2024-08-14,13365923.467580618
2024-08-15,13693008.608379278
2024-08-16,13790080.090147827
2024-08-19,13961211.10822466
2024-08-20,13885028.205485454
2024-08-21,13974709.028414667
2024-08-22,13733954.907511368
2024-08-23,13937620.902097622
2024-08-26,13834222.759584067
2024-08-27,13808548.318921098
2024-08-28,13577634.009525059
2024-08-29,13714310.482609332
2024-08-30,13875050.396842893
2024-09-03,13497854.566570083
2024-09-04,13438910.816361958
2024-09-05,13408150.763092974
2024-09-06,13058890.181394812
2024-09-09,13264800.362722613
2024-09-10,13355669.989900025
2024-09-11,13578842.394243719
2024-09-12,13655545.907435728
2024-09-13,13802876.332129598
2024-09-16,13852190.852963619
2024-09-17,13885670.82533914
2024-09-18,13847705.636493335
2024-09-19,14155221.074491413
2024-09-20,14165858.413773118
2024-09-23,14242886.87402857
2024-09-24,14329802.605441716
2024-09-25,14284844.159096712
2024-09-26,14451026.210302204
2024-09-27,14454968.127368817
2024-09-30,14441053.587363396
2024-10-01,14249243.4740776
2024-10-02,14269106.701742327
2024-10-03,14263092.863155749
2024-10-04,14507015.543306772
2024-10-07,14430068.139920728
2024-10-08,14553991.493842755
2024-10-09,14691313.130676655
2024-10-10,14643198.298906822
2024-10-11,14837311.80868174
2024-10-14,14967438.94315319
2024-10-15,14782567.56272841
2024-10-16,14869978.0310465
2024-10-17,14828992.47574216
2024-10-18,14914435.94523497
2024-10-21,14841965.430333095
2024-10-22,14821263.272871839
2024-10-23,14634972.105712833
2024-10-24,14758588.32728052
2024-10-25,14767819.520856082
2024-10-28,14884920.216284767
2024-10-29,14952231.005598782
2024-10-30,14746097.241921943
2024-10-31,14418222.760424113
2024-11-01,14434407.301210992
2024-11-04,14381595.566042477
2024-11-05,14659607.946766414
2024-11-06,15226141.174584247
2024-11-07,15360109.68766503
2024-11-08,15361924.276873354
2024-11-11,15711517.406954028
2024-11-12,15683717.271433406
2024-11-13,15602131.687497674
2024-11-14,15453748.063244835
2024-11-15,15371150.958048586
2024-11-18,15497003.704983352
2024-11-19,15661859.008154865
2024-11-20,15649980.8566964
2024-11-21,15926237.896815147
2024-11-22,16075603.280719096
2024-11-25,16225786.81788987
2024-11-26,16127585.244384648
2024-11-27,16132088.429340325
2024-11-29,16210775.29276865
2024-12-02,16366485.829148548
2024-12-03,16377440.433535634
2024-12-04,16562582.815765487
2024-12-05,16463814.969627492
2024-12-06,16662524.931685407
2024-12-09,16464470.043858323
2024-12-10,16262151.084947161
2024-12-11,16440942.881400807
2024-12-12,16336354.531394798
2024-12-13,16359750.534136308
2024-12-16,16445349.812906878
2024-12-17,16416617.109052092
2024-12-18,15815163.857826075
2024-12-19,15672693.92517324
2024-12-20,15842200.646498619
2024-12-23,15939647.49163007
2024-12-24,16157986.297168808
2024-12-26,16138064.157720905
2024-12-27,15923721.707387155
2024-12-30,15670722.203634294
2024-12-31,15602627.981562786
2025-01-02,15645580.290146666
2025-01-03,15995484.42936378
2025-01-06,16185804.069155354
2025-01-07,15931900.384400563
2025-01-08,15831656.78958857
2025-01-10,15586428.968184605
2025-01-13,15557968.136807576
2025-01-14,15598199.042545272
2025-01-15,15951150.398036467
2025-01-16,15953573.428672606
2025-01-17,16188076.652363317
2025-01-21,16361352.418209687
2025-01-22,16504109.279725527
2025-01-23,16568741.144707443
2025-01-24,16549372.314798785
2025-01-27,16234932.881300887
2025-01-28,16396110.5379409
2025-01-29,16418929.38785744
2025-01-30,16569931.511459908
2025-01-31,16460846.715200901
2025-02-03,16355943.580618462
2025-02-04,16578990.648744933
2025-02-05,16628805.214330792
2025-02-06,16669630.724565621
2025-02-07,16550140.463231338
2025-02-10,16802221.584430583
2025-02-11,16567119.522685524
2025-02-12,16651856.436503852
2025-02-13,16958010.02209295
2025-02-14,16949100.825517718
2025-02-18,17076585.93321906
2025-02-19,17036238.95334553
2025-02-20,16930481.80937286
2025-02-21,16461493.905377883
2025-02-24,16110202.185856748
2025-02-25,15703981.490882333
2025-02-26,15967358.553472754
2025-02-27,15464035.274097089
2025-02-28,15751118.261629697
2025-03-03,15296259.27247603
2025-03-04,15205783.372686898
2025-03-05,15533303.403585302
2025-03-06,15029630.070999507
2025-03-07,15169043.20530983
2025-03-10,14311374.894447945
2025-03-11,14408013.11919552
2025-03-12,14747143.674848016
2025-03-13,14473952.71015652
2025-03-14,15076961.568254255
2025-03-17,15235840.821521875
2025-03-18,14916415.96462803
2025-03-19,15161480.968565814
2025-03-20,15077204.77578871
2025-03-21,15125955.026772317
2025-03-24,15605023.981024152
2025-03-25,15585901.540207433
2025-03-26,15200653.097886955
2025-03-27,15002781.606357586
2025-03-28,14536476.850345323
2025-03-31,14483769.148996972
2025-04-01,14597227.645493943
2025-04-02,14806599.900927138
2025-04-03,13786052.934532622
2025-04-04,12859182.325353865
2025-04-07,12992167.914677132
2025-04-08,12631934.193809796
2025-04-09,14319385.701978568
2025-04-10,13638680.596203336
2025-04-11,13879211.5262869
2025-04-14,13991434.011514246
2025-04-15,14021185.340413058
2025-04-16,13629014.867408466
2025-04-17,13691379.911085427
2025-04-21,13370498.373227566
2025-04-22,13842707.7669844
2025-04-23,14246670.44339622
2025-04-24,14788220.472346589
2025-04-25,14964113.658906598
2025-04-28,14953305.424832948
2025-04-29,15000003.975559257
2025-04-30,14927806.474168478
2025-05-01,15015926.191460343
2025-05-02,15428717.259549279
2025-05-05,15245593.64562256
2025-05-06,15113358.725692922
2025-05-07,15181207.27811256
2025-05-08,15485742.881729994
2025-05-09,15501964.9697446
2025-05-12,16227413.04495507
2025-05-13,16583553.616016248
2025-05-14,16746543.250544459
2025-05-15,16655041.141488915
2025-05-16,16834283.760818053
2025-05-19,16776325.186684651
2025-05-20,16714078.207594203
2025-05-21,16382320.015595825
2025-05-22,16679017.471914826
2025-05-23,16484031.387493318
2025-05-27,16946663.67683976
2025-05-28,16803909.404466413
2025-05-29,16716400.09725621
2025-05-30,16580549.363264835
2025-06-02,16698098.594317405
2025-06-03,16886992.976903435
2025-06-04,16949799.46033112
2025-06-05,16717360.824615067
2025-06-06,17032439.098174177
2025-06-09,17201586.043738615
2025-06-10,17320900.706671514
2025-06-11,17314648.357949037
2025-06-12,17314347.76148951
2025-06-13,17059066.225920495
2025-06-16,17422431.76308306
2025-06-17,17237736.964614157
2025-06-18,17368152.748087954
2025-06-20,17354564.754688367
2025-06-23,17399128.19375136
2025-06-24,17848689.185534887
2025-06-25,17856520.740516003
2025-06-26,18126274.937825598
2025-06-27,18135356.954399083
2025-06-30,18354982.54567069
2025-07-01,18185700.152611908
2025-07-02,18553850.147270225
2025-07-03,18687580.422652572
2025-07-07,18529463.383486107
2025-07-08,18613088.422187787
2025-07-09,18738701.37211089
2025-07-10,18780112.210910633
2025-07-11,18634997.448780335
2025-07-14,18694444.140909076
2025-07-15,18695338.75266295
2025-07-16,18917963.712847494
2025-07-17,19142535.192754533
2025-07-18,19159094.430949017
2025-07-21,19074761.066334724
2025-07-22,18982993.78057304
2025-07-23,19148091.29299274
2025-07-24,19170501.776421547
2025-07-25,19192076.29748941
2025-07-28,19258638.939943936
2025-07-29,19122665.440371245
2025-07-30,19127659.282212652
2025-07-31,18914923.60611877
2025-08-01,18403354.002167553
2025-08-04,18782236.261259425
2025-08-05,18777760.562872782
2025-08-06,18796948.912786774
2025-08-07,18848652.78703868
2025-08-08,19068815.60995314
2025-08-11,19157843.43587399
2025-08-12,19392571.226411976
2025-08-13,19441441.45520723
2025-08-14,19450898.61427892
2025-08-15,19322165.79079458
2025-08-18,19356346.449642975
2025-08-19,18940437.723128952
2025-08-20,18793713.586776767
2025-08-21,18705085.690057237
2025-08-22,19099527.94146217
2025-08-25,18970860.953141436
2025-08-26,19099344.431107223
2025-08-27,19155163.64151222
2025-08-28,19388068.552167892
2025-08-29,19173999.040264886
2025-09-02,19084735.57437467
2025-09-03,19064679.882158924
2025-09-04,19188048.99595828
2025-09-05,19214642.997195866
2025-09-08,19390827.259979364
2025-09-09,19636693.768461857
2025-09-10,19787834.725675482
2025-09-11,19982951.83226557
2025-09-12,20118840.627950415
2025-09-15,20311271.812540438
2025-09-16,20443882.896797173
2025-09-17,20575129.713528726
2025-09-18,20966934.77878626
2025-09-19,21146946.583963417
2025-09-22,21268607.87132305
2025-09-23,21237754.75643632
2025-09-24,21248539.00429689
2025-09-25,21017298.363915253
2025-09-26,21061940.576522615
2025-09-29,21228401.57270744
2025-09-30,21281195.648947764
2025-10-01,21556188.995180875
2025-10-02,21855538.18718143
2025-10-03,21865510.780070182
2025-10-06,22251623.54029202
2025-10-07,22075408.10067528
2025-10-08,22349872.847226683
2025-10-09,22306198.060631692
2025-10-10,21437449.64255768
2025-10-13,22171736.427358363
2025-10-14,22115970.979691517
2025-10-15,22319008.06170201
2025-10-16,21968492.992896263
2025-10-17,21946369.339044973
2025-10-20,22236500.88937505
2025-10-21,22153767.82372445
2025-10-22,21760696.188575078
2025-10-23,22031960.06627373
2025-10-24,22296442.411063537
2025-10-27,22726062.03436014
2025-10-28,22613677.326788954
2025-10-29,22669744.33018986
2025-10-30,22375357.910599314
2025-10-31,22666639.94077026
2025-11-03,22536024.995439697
2025-11-04,21849932.63080933
2025-11-05,22083395.829361722
2025-11-06,21616537.06181351
2025-11-07,21620351.017498713
2025-11-10,21906113.38651356
2025-11-11,21735756.764071558
2025-11-12,21669243.32990673
2025-11-13,20985224.46316029
2025-11-14,20974883.014756363
2025-11-17,20623331.00218321
2025-11-18,20571724.20616408
2025-11-19,20511080.59402441
2025-11-20,19802055.04077621
2025-11-21,19952475.07746237
2025-11-24,20591928.377947383
2025-11-25,20666522.06740086
2025-11-26,20859771.257518057
2025-11-28,21137518.800372228
2025-12-01,20977854.09913216
2025-12-02,21105146.726156455
2025-12-03,21459015.523323573
2025-12-04,21601602.281899147
2025-12-05,21606518.019786067
2025-12-08,21623737.709910378
2025-12-09,21614095.65905046
2025-12-10,21712213.400429267
2025-12-11,21609124.39843212
2025-12-12,21226467.827497184
2025-12-15,20845558.299815353
2025-12-16,20919231.222009744
2025-12-17,20466530.024626993
2025-12-18,20637894.270023946
2025-12-19,20957303.80407634
2025-12-22,21215135.025676496
2025-12-23,21150086.59236406
2025-12-24,21199108.306616254
2025-12-26,21108575.25417246
2025-12-29,20990410.880925667
2025-12-30,20935301.732759375
2025-12-31,20761204.300358832
2026-01-02,21059461.950833052
2026-01-05,21369675.913434755
2026-01-06,21495534.598045845
2026-01-07,21319084.26852194
2026-01-08,21336689.788369782
2026-01-09,21463474.419573713
2026-01-12,21544400.629894115
2026-01-13,21461495.521334745
2026-01-14,21345740.53939024
2026-01-15,21216508.292854417
2026-01-16,21310652.531405017
2026-01-20,20803120.3665026
2026-01-21,21020335.784761295
2026-01-22,21213288.73145757
2026-01-23,21079180.086868007
2026-01-26,20977985.627784267
2026-01-27,21122436.642783754
2026-01-28,21117633.04153948
2026-01-29,20804005.492100082
2026-01-30,20544218.921478905
2026-02-02,20508494.009367347
2026-02-03,20388066.57934105
2026-02-04,19655516.219914146
2026-02-05,18955866.56439432
2026-02-06,19872838.730705015
2026-02-09,20230815.729766328
2026-02-10,19988630.866949838
2026-02-11,19838068.339386836
2026-02-12,19291499.60170844
2026-02-13,19554219.1325105
2026-02-17,19447751.03895592
2026-02-18,19704830.417297676
2026-02-19,19745614.49448949
2026-02-20,19672403.6057419
