,SPY
2024-07-01,13505828.27470709
2024-07-02,13596716.159716344
2024-07-03,13657392.738743084
2024-07-05,13736150.233368794
2024-07-08,13752000.856407715
2024-07-09,13765371.837407826
2024-07-10,13901584.377362425
2024-07-11,13781716.541821335
2024-07-12,13868645.61905664
2024-07-15,13906785.314947248
2024-07-16,13989256.885451082
2024-07-17,13793111.197323095
2024-07-18,13687111.502545327
2024-07-19,13596222.078341758
2024-07-22,13736396.50445893
2024-07-23,13714850.862460596
2024-07-24,13404038.276376346
2024-07-25,13334198.87360221
2024-07-26,13483537.662661094
2024-07-29,13491461.434986241
2024-07-30,13423108.893918805
2024-07-31,13641297.383808337
2024-08-01,13448120.801510813
2024-08-02,13197738.52336316
2024-08-05,12813372.458626648
2024-08-06,12931505.62217659
2024-08-07,12845072.165510181
2024-08-08,13142013.532442482
2024-08-09,13199967.276728898
2024-08-12,13206902.886304872
2024-08-13,13424097.056667978
2024-08-14,13466447.988199921
2024-08-15,13697267.106624838
2024-08-16,13727975.57237057
2024-08-19,13859234.985024793
2024-08-20,13836699.641082974
2024-08-21,13884246.892616801
2024-08-22,13775278.092008572
2024-08-23,13921646.236042682
2024-08-26,13888458.128258139
2024-08-27,13907531.824189223
2024-08-28,13826791.847287914
2024-08-29,13828030.898710161
2024-08-30,13960033.742217736
2024-09-03,13672747.741213106
2024-09-04,13644763.649402011
2024-09-05,13611577.08081178
2024-09-06,13382491.0951837
2024-09-09,13532325.504811483
2024-09-10,13591267.41184707
2024-09-11,13730698.407110892
2024-09-12,13846359.624593586
2024-09-13,13918674.051823594
2024-09-16,13939231.531072756
2024-09-17,13944925.010837851
2024-09-18,13903568.398832336
2024-09-19,14140824.427875701
2024-09-20,14116378.94379101
2024-09-23,14151654.199064463
2024-09-24,14192145.783865873
2024-09-25,14160844.728309501
2024-09-26,14216988.38008341
2024-09-27,14196370.87225603
2024-09-30,14253256.415688977
2024-10-01,14125571.01223036
2024-10-02,14131533.851000296
2024-10-03,14105696.93525633
2024-10-04,14233881.037672473
2024-10-07,14105199.775493119
2024-10-08,14238601.746631531
2024-10-09,14337222.543871077
2024-10-10,14312133.676563403
2024-10-11,14397836.01593097
2024-10-14,14515587.459291197
2024-10-15,14402806.07436879
2024-10-16,14465406.64628722
2024-10-17,14466650.31529241
2024-10-18,14522295.268108794
2024-10-21,14498445.45222337
2024-10-22,14490746.40226797
2024-10-23,14358337.21146167
2024-10-24,14389391.995927908
2024-10-25,14384421.937490087
2024-10-28,14428890.800397204
2024-10-29,14452241.917325102
2024-10-30,14408521.102854274
2024-10-31,14126068.171993576
2024-11-01,14185688.86372135
2024-11-04,14155131.23901833
2024-11-05,14326292.72505195
2024-11-06,14682525.396128971
2024-11-07,14796051.751099043
2024-11-08,14860145.341501428
2024-11-11,14874304.389989972
2024-11-12,14828097.776703078
2024-11-13,14835302.745283889
2024-11-14,14739909.638519445
2024-11-15,14551110.5248491
2024-11-18,14610732.75577119
2024-11-19,14664142.798444582
2024-11-20,14669111.31768809
2024-11-21,14747858.037953608
2024-11-22,14793567.491477288
2024-11-25,14843749.843675578
2024-11-26,14921257.512518844
2024-11-27,14876043.679564064
2024-11-29,14968455.36694354
2024-12-02,14995283.523825305
2024-12-03,15002237.60373304
2024-12-04,15095395.800354492
2024-12-05,15070554.743331268
2024-12-06,15099122.189787121
2024-12-09,15021366.710659405
2024-12-10,14974664.47680361
2024-12-11,15090430.359499611
2024-12-12,15012671.801983269
2024-12-13,15009693.460986925
2024-12-16,15073783.973000685
2024-12-17,15011677.48245684
2024-12-18,14564278.332199845
2024-12-19,14559803.894330924
2024-12-20,14734684.073825607
2024-12-23,14822918.387838641
2024-12-24,14987675.286334394
2024-12-26,14988675.762638075
2024-12-27,14830896.031964755
2024-12-30,14661650.84285126
2024-12-31,14608310.06392197
2025-01-02,14572417.59172886
2025-01-03,14754622.796960799
2025-01-06,14839618.646138534
2025-01-07,14671869.553897621
2025-01-08,14693305.913099706
2025-01-10,14468977.577094203
2025-01-13,14491411.334211342
2025-01-14,14511351.596540844
2025-01-15,14775312.646920906
2025-01-16,14746896.04150776
2025-01-17,14894954.220897933
2025-01-21,15031296.053174853
2025-01-22,15115793.203395063
2025-01-23,15198297.096979478
2025-01-24,15153928.281702727
2025-01-27,14939570.846459134
2025-01-28,15067936.573804252
2025-01-29,15000390.570557013
2025-01-30,15080898.129117008
2025-01-31,15000636.84164715
2025-02-03,14899690.321800126
2025-02-04,14999640.98292641
2025-02-05,15060457.628635664
2025-02-06,15112802.548844215
2025-02-07,14974465.920737188
2025-02-10,15076160.489020504
2025-02-11,15087629.025849307
2025-02-12,15039022.808627892
2025-02-13,15197798.398021951
2025-02-14,15197050.349585662
2025-02-18,15241665.435952548
2025-02-19,15277559.447339969
2025-02-20,15214001.49655863
2025-02-21,14953777.609971393
2025-02-24,14885731.368572315
2025-02-25,14811702.278877228
2025-02-26,14819181.224045817
2025-02-27,14582637.841969535
2025-02-28,14810206.182004647
2025-03-03,14550733.422242329
2025-03-04,14378500.656966614
2025-03-05,14533035.76602738
2025-03-06,14275057.563943328
2025-03-07,14355067.962740107
2025-03-10,13972713.62497115
2025-03-11,13856559.865308184
2025-03-12,13930090.256045744
2025-03-13,13744394.15811112
2025-03-14,14028295.470820686
2025-03-17,14136473.12555185
2025-03-18,13983680.384453798
2025-03-19,14135974.426594323
2025-03-20,14095096.504020259
2025-03-21,14099746.410040904
2025-03-24,14352251.23714667
2025-03-25,14386752.277680505
2025-03-26,14214998.201836243
2025-03-27,14177247.922106916
2025-03-28,13891742.768922834
2025-03-31,13984994.856397403
2025-04-01,14024493.6608667
2025-04-02,14113248.222557645
2025-04-03,13417734.027376572
2025-04-04,12632220.831902204
2025-04-07,12609720.119832436
2025-04-08,12412217.631917227
2025-04-09,13715740.516773716
2025-04-10,13114729.774043964
2025-04-11,13348731.9463089
2025-04-14,13478235.138251588
2025-04-15,13440483.319327947
2025-04-16,13141728.781494513
2025-04-17,13160479.246619795
2025-04-21,12847223.95916025
2025-04-22,13181481.553025514
2025-04-23,13385732.638407623
2025-04-24,13667489.853438688
2025-04-25,13766241.482194869
2025-04-28,13771490.134803409
2025-04-29,13858242.20469268
2025-04-30,13863743.285168609
2025-05-01,13961993.136578636
2025-05-02,14169247.190066101
2025-05-05,14087994.661458442
2025-05-06,13970243.218098218
2025-05-07,14028995.804233262
2025-05-08,14126746.956685763
2025-05-09,14108746.079191085
2025-05-12,14575004.97736961
2025-05-13,14671258.49375522
2025-05-14,14690008.9588805
2025-05-15,14761758.50179751
2025-05-16,14855258.399556529
2025-05-19,14871509.213116923
2025-05-20,14821508.485847607
2025-05-21,14571755.73817412
2025-05-22,14577504.628934499
2025-05-23,14478003.412547713
2025-05-27,14779009.791661583
2025-05-28,14693507.547554756
2025-05-29,14751507.467670571
2025-05-30,14735008.843825726
2025-06-02,14818009.897173354
2025-06-03,14902511.664976504
2025-06-04,14898509.759761782
2025-06-05,14826507.788977383
2025-06-06,14978761.81206576
2025-06-09,14992262.085388191
2025-06-10,15077262.552148864
2025-06-11,15034263.619811002
2025-06-12,15094013.603861101
2025-06-13,14925260.956927879
2025-06-16,15067262.406695003
2025-06-17,14938511.880771546
2025-06-18,14936261.578685421
2025-06-20,14901181.801089764
2025-06-23,15048368.79649858
2025-06-24,15214611.017506719
2025-06-25,15223136.614808388
2025-06-26,15342239.47077574
2025-06-27,15418464.990755985
2025-06-30,15492184.702394085
2025-07-01,15487170.007321179
2025-07-02,15557377.277536206
2025-07-03,15679991.03573232
2025-07-07,15563144.638628343
2025-07-08,15554620.580520988
2025-07-09,15647895.755910255
2025-07-10,15692027.535262749
2025-07-11,15636862.811072132
2025-07-14,15666700.092836505
2025-07-15,15599752.836177161
2025-07-16,15651906.896290857
2025-07-17,15747690.958410894
2025-07-18,15736157.775420928
2025-07-21,15765996.596379615
2025-07-22,15768253.055242991
2025-07-23,15902401.535623383
2025-07-24,15907665.580175055
2025-07-25,15974865.264701787
2025-07-28,15970854.124321185
2025-07-29,15928727.915158993
2025-07-30,15908669.13486736
2025-07-31,15848993.032144303
2025-08-01,15589220.12949088
2025-08-04,15826172.937254513
2025-08-05,15745934.737699356
2025-08-06,15866544.464899482
2025-08-07,15853253.522003667
2025-08-08,15976870.834892087
2025-08-11,15945277.332416179
2025-08-12,16115031.994847393
2025-08-13,16170195.179843696
2025-08-14,16171698.972687842
2025-08-15,16133837.870967954
2025-08-18,16130325.429544881
2025-08-19,16042816.076053439
2025-08-20,16000189.628739405
2025-08-21,15935999.069095278
2025-08-22,16180726.347335666
2025-08-25,16109512.444039704
2025-08-26,16176964.556433829
2025-08-27,16213823.642655723
2025-08-28,16271243.286515404
2025-08-29,16174206.320224298
2025-09-02,16054350.798237715
2025-09-03,16141358.374383004
2025-09-04,16276257.981588311
2025-09-05,16229118.616547525
2025-09-08,16268986.827652026
2025-09-09,16306598.57989315
2025-09-10,16353739.484128252
2025-09-11,16489642.646025866
2025-09-12,16484124.634412492
2025-09-15,16571884.87657701
2025-09-16,16549067.860075848
2025-09-17,16528507.30243806
2025-09-18,16605736.377110612
2025-09-19,16687981.686050382
2025-09-22,16766933.119159576
2025-09-23,16675661.974766294
2025-09-24,16622605.946784973
2025-09-25,16545918.668510724
2025-09-26,16640711.489492958
2025-09-29,16687478.369509917
2025-09-30,16750337.526072988
2025-10-01,16807415.468795106
2025-10-02,16826773.91567416
2025-10-03,16826524.5661954
2025-10-06,16886868.679250453
2025-10-07,16824260.411360454
2025-10-08,16924585.096704885
2025-10-09,16875554.061852984
2025-10-10,16419444.610976718
2025-10-13,16671386.092963796
2025-10-14,16651019.473809492
2025-10-15,16724942.359096957
2025-10-16,16611041.979908742
2025-10-17,16705331.484350512
2025-10-20,16879074.199247625
2025-10-21,16878821.77138024
2025-10-22,16791070.7643816
2025-10-23,16890641.244512483
2025-10-24,17028680.808117032
2025-10-27,17229579.528284658
2025-10-28,17275341.314414993
2025-10-29,17283639.110958286
2025-10-30,17093551.69164766
2025-10-31,17149623.001288846
2025-11-03,17181807.55438108
2025-11-04,16978141.362838045
2025-11-05,17036978.60466033
2025-11-06,16854182.348812062
2025-11-07,16870776.402704332
2025-11-10,17134034.041283194
2025-11-11,17173257.3299704
2025-11-12,17182812.6482677
2025-11-13,16897679.980107453
2025-11-14,16894915.58712067
2025-11-17,16737514.498248436
2025-11-18,16596961.430330178
2025-11-19,16661078.108647263
2025-11-20,16407124.89969263
2025-11-21,16570559.630273212
2025-11-24,16814454.204390075
2025-11-25,16972609.49847585
2025-11-26,17089780.665579945
2025-11-28,17183063.53694078
2025-12-01,17104615.420372054
2025-12-02,17136296.656923823
2025-12-03,17195635.676092256
2025-12-04,17208207.815243736
2025-12-05,17240894.145682123
2025-12-08,17189098.71784344
2025-12-09,17174262.42385702
2025-12-10,17288165.88143386
2025-12-11,17328394.264007688
2025-12-12,17142079.409959093
2025-12-15,17116180.926442597
2025-12-16,17069414.04642564
2025-12-17,16881589.242755648
2025-12-18,17009066.85498196
2025-12-19,17163227.939824585
2025-12-22,17270152.69038468
2025-12-23,17349085.653162107
2025-12-24,17410113.16849229
2025-12-26,17408347.712614875
2025-12-29,17346310.48581513
2025-12-30,17325128.09367475
2025-12-31,17196766.983912572
2026-01-02,17228289.683450066
2026-01-05,17343032.00192769
2026-01-06,17446174.95205987
2026-01-07,17389938.94862716
2026-01-08,17388173.49274974
2026-01-09,17503168.23909475
2026-01-12,17530655.17114263
2026-01-13,17495603.099044614
2026-01-14,17409608.31275751
2026-01-15,17457018.57599745
2026-01-16,17442391.612437643
2026-01-20,17087321.033067204
2026-01-21,17284527.22607709
2026-01-22,17374807.129332572
2026-01-23,17381111.66924007
2026-01-26,17469375.22794506
2026-01-27,17538977.594794936
2026-01-28,17537212.13891752
2026-01-29,17502410.95549258
2026-01-30,17450209.18035517
2026-02-02,17536959.71105013
2026-02-03,17388678.34848452
2026-02-04,17304449.018074837
2026-02-05,17088329.205342453
2026-02-06,17416165.2805324
2026-02-09,17500142.183074698
2026-02-10,17453992.519977394
2026-02-11,17449958.291682094
2026-02-12,17180376.103669662
2026-02-13,17192480.32774988
2026-02-17,17220219.68766515
2026-02-18,17306970.21836011
2026-02-19,17261325.41099759
2026-02-20,17386155.609004933
2026-02-23,17208620.319319714
2026-02-24,17333701.406000134
2026-02-25,17479967.963209562
2026-02-26,17382877.12511749
2026-02-27,17299405.07830997
