gamma,lambda,vol,finalV,err
98.0,0.0001,0.150624473714341,10808303.880300399,0.0006244737143410173
98.0,0.00011892071150027212,0.15048579653373845,10810633.680064969,0.0004857965337384529
98.0,0.0001414213562373095,0.15038540461129332,10814037.169933151,0.00038540461129332737
98.0,0.00016817928305074294,0.1502863119791217,10817189.581715798,0.0002863119791217117
98.0,0.0002,0.15017059660967716,10818089.240140308,0.00017059660967716495
