,strategy_return
2023-08-29,10139002.049516128
2023-08-30,10165058.92275802
2023-08-31,10095743.454811463
2023-09-01,10178932.083220901
2023-09-05,10174526.809298934
2023-09-06,10166369.871478608
2023-09-07,10114547.377363224
2023-09-08,10117766.662944816
2023-09-11,10170884.324804878
2023-09-12,10218015.327734785
2023-09-13,10150390.17889961
2023-09-14,10332173.274815315
2023-09-15,10195404.530196615
2023-09-18,10199103.660790125
2023-09-19,10107679.452220922
2023-09-20,9978428.84543689
2023-09-21,9755907.58148538
2023-09-22,9702274.616130961
2023-09-25,9766174.480692571
2023-09-26,9712990.0351945
2023-09-27,9911721.731005201
2023-09-28,9983463.741899434
2023-09-29,9890559.935030445
2023-10-02,9822487.47053157
2023-10-03,9698894.827329254
2023-10-04,9636926.767142706
2023-10-05,9365352.7235868
2023-10-06,9475435.974875124
2023-10-09,9723706.71072357
2023-10-10,9785789.177350938
2023-10-11,9772317.654357228
2023-10-12,9750415.339820432
2023-10-13,9841527.924054336
2023-10-16,9929341.338350639
2023-10-17,10014018.548184395
2023-10-18,9948254.961644
2023-10-19,9839113.426204022
2023-10-20,9674423.671613293
2023-10-23,9616528.685148729
2023-10-24,9617716.6211055
2023-10-25,9431690.588946726
2023-10-26,9176663.187058562
2023-10-27,9146547.194663893
2023-10-30,9183517.78635144
2023-10-31,9222913.011521595
2023-11-01,9286510.18930255
2023-11-02,9379002.102860335
2023-11-03,9392782.857875887
2023-11-06,9379810.286790473
2023-11-07,9392832.816571595
2023-11-08,9324056.39501019
2023-11-09,9320502.29032264
2023-11-10,9390782.326008538
2023-11-13,9399202.324351244
2023-11-14,9460125.693049058
2023-11-15,9495772.521766402
2023-11-16,9462013.006204842
2023-11-17,9507495.403421113
2023-11-20,9573152.122572947
2023-11-21,9548594.753680449
2023-11-22,9556208.461779267
2023-11-24,9579190.077568755
2023-11-27,9579000.34837187
2023-11-28,9617715.226354672
2023-11-29,9598324.923351007
2023-11-30,9635133.280990321
2023-12-01,9752974.455632769
2023-12-04,9703011.266685702
2023-12-05,9727672.575422099
2023-12-06,9663377.795173628
2023-12-07,9734374.090880938
2023-12-08,9866622.069614004
2023-12-11,9863699.699087704
2023-12-12,9837643.216063105
2023-12-13,10063140.216200273
2023-12-14,10162323.81394893
2023-12-15,10110907.026190825
2023-12-18,10204739.40480858
2023-12-19,10377246.400099682
2023-12-20,10244705.193028029
2023-12-21,10411909.849437343
2023-12-22,10499681.352586819
2023-12-26,10571539.486267688
2023-12-27,10680021.493122572
2023-12-28,10660356.991694689
2023-12-29,10577718.40127242
2024-01-02,10158426.063233586
2024-01-03,9967900.013562975
2024-01-04,10007304.628299996
2024-01-05,10033207.888036583
2024-01-08,10304872.815505095
2024-01-09,10231549.364084719
2024-01-10,10192289.716768833
2024-01-11,10142174.281368902
2024-01-12,10031157.527542215
2024-01-16,9947968.385047058
2024-01-17,9876909.089671137
2024-01-18,9937309.323002668
2024-01-19,10147944.42367069
2024-01-22,10197428.186538812
2024-01-23,10208022.180361222
2024-01-24,10298439.311240489
2024-01-25,10332173.456247296
2024-01-26,10257122.420792466
2024-01-29,10506667.089854864
2024-01-30,10421958.28455196
2024-01-31,10242191.749351144
2024-02-01,10485120.841260675
2024-02-02,10599941.88621131
2024-02-05,10606305.919749996
2024-02-06,10624874.394985002
2024-02-07,10756449.364236403
2024-02-08,10998014.047620302
2024-02-09,11211829.022370746
2024-02-12,11392937.91756221
2024-02-13,11234575.741411539
2024-02-14,11936234.374965629
2024-02-15,12167311.431091031
2024-02-16,11812874.017139003
2024-02-20,11538816.437606173
2024-02-21,11307353.770604542
2024-02-22,12234629.71104391
2024-02-23,12203220.314702434
2024-02-26,12447988.061814869
2024-02-27,12568833.327100486
2024-02-28,12492142.375510756
2024-02-29,12643019.177470079
2024-03-01,13001201.133115657
2024-03-04,13654133.625401372
2024-03-05,13236556.869438415
2024-03-06,13642628.058962949
2024-03-07,13883211.26336315
2024-03-08,13831503.842130745
2024-03-11,13611413.087231008
2024-03-12,14001162.189331837
2024-03-13,14091041.103026247
2024-03-14,13783674.781174032
2024-03-15,13797532.054608732
2024-03-18,13549745.460343316
2024-03-19,13338139.423511611
2024-03-20,13693680.08069173
2024-03-21,14006723.740583126
2024-03-22,13932332.243873743
2024-03-25,14340415.417345924
2024-03-26,14265031.815270921
2024-03-27,14345255.258874796
2024-03-28,14188841.873759048
2024-04-01,14196156.300737811
2024-04-02,14119059.032079045
2024-04-03,14155810.728411227
2024-04-04,13966739.470738731
2024-04-05,13958965.069554431
2024-04-08,13980357.83555057
2024-04-09,13809789.235207906
2024-04-10,13950643.079108931
2024-04-11,14071054.38042519
2024-04-12,13798629.339865142
2024-04-15,13537924.563445624
2024-04-16,13587677.51546687
2024-04-17,13424936.735978626
2024-04-18,13395061.88173779
2024-04-19,12858323.914094461
2024-04-22,13109914.893703084
2024-04-23,13404130.11981831
2024-04-24,13223650.775419362
2024-04-25,13391458.686956583
2024-04-26,13683370.58107761
2024-04-29,13795557.149030695
2024-04-30,13364495.02844024
2024-05-01,13156813.258734252
2024-05-02,13274130.759817481
2024-05-03,13466750.722314563
2024-05-06,13730564.052614616
2024-05-07,13679678.243346468
2024-05-08,13621353.740834901
2024-05-09,13746291.434140267
2024-05-10,13726721.563168714
2024-05-13,13810805.548631044
2024-05-14,13962720.873757418
2024-05-15,14287931.381590685
2024-05-16,14117244.014591651
2024-05-17,14296100.632486146
2024-05-20,14457795.255486298
2024-05-21,14414700.401364809
2024-05-22,14233562.82024922
2024-05-23,14167652.692458836
2024-05-24,14387990.740763078
2024-05-28,14515192.247147277
2024-05-29,14312025.071539395
2024-05-30,14225042.627824878
2024-05-31,14346454.542062368
2024-06-03,14416815.7676867
2024-06-04,14372208.267219871
2024-06-05,14644948.05628793
2024-06-06,14624720.238488132
2024-06-07,14480966.832761375
2024-06-10,14554434.700317645
2024-06-11,14496353.303430563
2024-06-12,14641237.724223526
2024-06-13,14604959.096977307
2024-06-14,14631705.576850332
2024-06-17,14706551.850956967
2024-06-18,14844996.381579708
2024-06-20,14754922.366270838
2024-06-21,14699067.666818112
2024-06-24,14616365.654244846
2024-06-25,14803791.310272457
2024-06-26,14787127.983432917
2024-06-27,14615625.387178466
2024-06-28,14544662.898503246
2024-07-01,14668390.360433072
2024-07-02,14828970.512810547
2024-07-03,14973752.215936938
2024-07-05,15140905.403404174
2024-07-08,15238107.175676936
2024-07-09,15279050.919483433
2024-07-10,15532789.95724441
2024-07-11,15198582.594235148
2024-07-12,15313988.805439126
2024-07-15,15319183.386853114
2024-07-16,15349674.673025742
2024-07-17,14917026.417340117
2024-07-18,14802056.359616494
2024-07-19,14684944.750895914
2024-07-22,14871277.539176106
2024-07-23,14877443.90099152
2024-07-24,14380098.163363907
2024-07-25,14212820.571455657
2024-07-26,14217048.321396993
2024-07-29,14239643.529262148
2024-07-30,14068644.329718133
2024-07-31,14538860.444981622
2024-08-01,14147674.664538106
2024-08-02,13903176.12102394
2024-08-05,13425049.861043451
2024-08-06,13540761.74489207
2024-08-07,13175044.03718865
2024-08-08,13597452.616830762
2024-08-09,13589073.88045707
2024-08-12,13566869.684284862
2024-08-13,13818510.51916375
2024-08-14,13799370.950210156
2024-08-15,14067214.489616828
2024-08-16,14070373.956716387
2024-08-19,14266706.804520661
2024-08-20,14206881.939342014
2024-08-21,14310105.72569596
2024-08-22,14081961.525591755
2024-08-23,14523351.300749643
2024-08-26,14489921.907370776
2024-08-27,14455920.879501479
2024-08-28,14272215.174732745
2024-08-29,14257125.607871348
2024-08-30,14382602.160917804
2024-09-03,14106394.059390754
2024-09-04,14145893.093894796
2024-09-05,14152480.002132077
2024-09-06,13936952.671145206
2024-09-09,14253253.907199271
2024-09-10,14518388.588518983
2024-09-11,14660977.400305664
2024-09-12,14772373.791868169
2024-09-13,14814499.120207448
2024-09-16,14945551.509325052
2024-09-17,14836369.644060068
2024-09-18,14829100.923395155
2024-09-19,15069454.113228641
2024-09-20,14980349.625016768
2024-09-23,15081562.82769906
2024-09-24,15104270.03962115
2024-09-25,15012626.084908983
2024-09-26,15116403.982988102
2024-09-27,15119872.754606903
2024-09-30,15176814.909648798
2024-10-01,15291132.100199725
2024-10-02,15293404.331097288
2024-10-03,15158768.99893949
2024-10-04,15377428.318469996
2024-10-07,15287864.177013246
2024-10-08,15219933.500147615
2024-10-09,15355128.416465003
2024-10-10,15216913.218415879
2024-10-11,15340791.417961728
2024-10-14,15216322.856692553
2024-10-15,15081998.256781716
2024-10-16,15110306.70195874
2024-10-17,14927303.465266023
2024-10-18,15088589.688498762
2024-10-21,14960198.720619297
2024-10-22,14940505.968122274
2024-10-23,14929852.283918584
2024-10-24,14829461.369298812
2024-10-25,14888481.435921244
2024-10-28,15187596.103133822
2024-10-29,15031723.35545368
2024-10-30,14821040.833357781
2024-10-31,14658285.017764147
2024-11-01,14589240.600802382
2024-11-04,14486257.980381122
2024-11-05,15059144.159509722
2024-11-06,15643251.769761942
2024-11-07,15727462.531475082
2024-11-08,15984737.137425613
2024-11-11,16437891.930692848
2024-11-12,16319335.82012022
2024-11-13,16301472.26547848
2024-11-14,16175259.79687909
2024-11-15,16374486.390819341
2024-11-18,16424643.762462221
2024-11-19,16664611.482493334
2024-11-20,16778699.39865195
2024-11-21,16748338.895063255
2024-11-22,16958145.09256981
2024-11-25,17005404.032537207
2024-11-26,16951043.12168158
2024-11-27,17041917.00638306
2024-11-29,17160001.854124494
2024-12-02,17081802.70543215
2024-12-03,17267990.785934467
2024-12-04,17704825.12191776
2024-12-05,17991858.124871332
2024-12-06,18326177.873004112
2024-12-09,17802192.78753263
2024-12-10,17735063.828555785
2024-12-11,18163844.626252297
2024-12-12,17925856.36170531
2024-12-13,18009361.189341266
2024-12-16,18044890.611767653
2024-12-17,17896789.410200194
2024-12-18,17081286.542735036
2024-12-19,17092685.96610228
2024-12-20,17611346.264667947
2024-12-23,17441819.810509276
2024-12-24,17859421.12477764
2024-12-26,17886349.652236834
2024-12-27,17466553.359267507
2024-12-30,17152513.346405048
2024-12-31,16959202.523172908
2025-01-02,16761629.627826132
2025-01-03,17449270.34426356
2025-01-06,17602989.2707179
2025-01-07,17131621.413226206
2025-01-08,16949114.084110387
2025-01-10,16802109.2137602
2025-01-13,16563921.301801614
2025-01-14,16726205.099292124
2025-01-15,17264966.82382076
2025-01-16,17503665.64411983
2025-01-17,17770325.3581084
2025-01-21,17988904.386759162
2025-01-22,18146699.475317586
2025-01-23,18151675.09725932
2025-01-24,18100636.307771128
2025-01-27,17426738.11130217
2025-01-28,17775697.65027341
2025-01-29,17757312.16889777
2025-01-30,17977618.06719137
2025-01-31,17926017.615904417
2025-02-03,17902152.12303952
2025-02-04,18538349.903668687
2025-02-05,18563251.37274251
2025-02-06,18718198.53693463
2025-02-07,18542270.3444597
2025-02-10,18776436.707910515
2025-02-11,18342295.040076096
2025-02-12,18575764.391334865
2025-02-13,18998795.916903395
2025-02-14,19035702.70574895
2025-02-18,18809794.495606042
2025-02-19,18668624.562819447
2025-02-20,18235121.179502625
2025-02-21,17603186.33467483
2025-02-24,17182492.01008412
2025-02-25,16768815.743864737
2025-02-26,16947042.173352618
2025-02-27,16532931.103932844
2025-02-28,16893014.649746332
2025-03-03,16584073.327167252
2025-03-04,16258397.359362788
2025-03-05,16585709.89233613
2025-03-06,16310217.496956814
2025-03-07,16478148.487719072
2025-03-10,15834418.1712277
2025-03-11,15822347.617612168
2025-03-12,15939168.143679775
2025-03-13,15793402.73996002
2025-03-14,16373474.632011121
2025-03-17,16681026.157002956
2025-03-18,16426473.500791632
2025-03-19,16640347.245148355
2025-03-20,16441776.357945321
2025-03-21,16471182.803631142
2025-03-24,16754023.409546094
2025-03-25,16763814.127993086
2025-03-26,16588849.075750623
2025-03-27,16516484.629670115
2025-03-28,16208867.328677474
2025-03-31,16288358.852250112
2025-04-01,16321276.569570431
2025-04-02,16267210.824502984
2025-04-03,15674217.978005195
2025-04-04,14447759.235493783
2025-04-07,14239214.32910481
2025-04-08,13948979.006604262
2025-04-09,14897738.623302218
2025-04-10,14395560.042478917
2025-04-11,14688533.351179691
2025-04-14,14853334.810645716
2025-04-15,14835252.603113212
2025-04-16,14697816.547184376
2025-04-17,14919714.571706302
2025-04-21,14639416.877505397
2025-04-22,14797570.854091417
2025-04-23,14909996.491657278
2025-04-24,15185399.164438777
2025-04-25,15135938.192936921
2025-04-28,15198317.123118212
2025-04-29,15235447.55524177
2025-04-30,15187376.06682325
2025-05-01,15128901.592948817
2025-05-02,15308726.29834639
2025-05-05,15291712.401869858
2025-05-06,15178760.34931599
2025-05-07,15156465.984125555
2025-05-08,15248500.429982599
2025-05-09,15242110.394923795
2025-05-12,15250606.892254058
2025-05-13,15340048.021821951
2025-05-14,15377358.029001992
2025-05-15,15374715.630653923
2025-05-16,15436102.725704782
2025-05-19,15424145.916452238
2025-05-20,15418943.539911252
2025-05-21,15308298.491685197
2025-05-22,15274310.982237212
2025-05-23,15297718.811070137
2025-05-27,15305097.388631083
2025-05-28,15276822.534137852
2025-05-29,15250855.612473335
2025-05-30,15392044.271310883
2025-06-02,15417768.967051629
2025-06-03,15439869.624841211
2025-06-04,15378472.995650025
2025-06-05,15227447.955572702
2025-06-06,15379828.827845803
2025-06-09,15456343.089016838
2025-06-10,15465571.201623417
2025-06-11,15494438.951778235
2025-06-12,15429277.845124044
2025-06-13,15436821.341178712
2025-06-16,15476120.38730406
2025-06-17,15395262.122277895
2025-06-18,15421630.145012503
2025-06-20,15419589.604175271
2025-06-23,15501280.195507675
2025-06-24,15582466.2703592
2025-06-25,15537083.611750748
2025-06-26,15620095.926599797
2025-06-27,15496455.727215393
2025-06-30,15694259.390839132
2025-07-01,15479444.873793181
2025-07-02,15766064.56309384
2025-07-03,15809137.239481024
2025-07-07,15837907.900920361
2025-07-08,15780343.38000635
2025-07-09,15979938.643283678
2025-07-10,16053645.130102413
2025-07-11,16006024.424987562
2025-07-14,16176664.662636438
2025-07-15,16231358.693505794
2025-07-16,16430682.198513547
2025-07-17,16697804.36250571
2025-07-18,16686740.635659693
2025-07-21,16527462.762462085
2025-07-22,16327273.43217603
2025-07-23,16369915.24082996
2025-07-24,16376626.880552396
2025-07-25,16415689.461832905
2025-07-28,16360819.45971452
2025-07-29,16258074.46809733
2025-07-30,16420286.687894579
2025-07-31,16398971.469267325
2025-08-01,15923179.559092546
2025-08-04,16363378.915978171
2025-08-05,16224993.78042706
2025-08-06,15968136.801441578
2025-08-07,16146926.576307444
2025-08-08,16171881.003758138
2025-08-11,16217773.740331441
2025-08-12,16450308.027370036
2025-08-13,16373764.98759997
2025-08-14,16324000.838526119
2025-08-15,16381209.561692327
2025-08-18,16473575.773272045
2025-08-19,15706738.853348335
2025-08-20,15594413.123742914
2025-08-21,15648587.16494929
2025-08-22,16162227.309803762
2025-08-25,16279697.916097945
2025-08-26,16399640.634122226
2025-08-27,16278331.06447894
2025-08-28,16500673.155338887
2025-08-29,16125939.948606731
2025-09-02,15974149.562222736
2025-09-03,15821329.827840159
2025-09-04,15939678.904485557
2025-09-05,15944491.343823142
2025-09-08,16340595.621636517
2025-09-09,16462236.709565142
2025-09-10,17087943.206250828
2025-09-11,17130323.470000815
2025-09-12,17181517.50114141
2025-09-15,17485917.979774103
2025-09-16,17416722.063365467
2025-09-17,17383588.33081282
2025-09-18,17682150.199104816
2025-09-19,17823878.60402979
2025-09-22,18026926.86323804
2025-09-23,18076733.780313253
2025-09-24,17991733.337050565
2025-09-25,17805042.144368347
2025-09-26,17777396.308387894
2025-09-29,17983691.11889078
2025-09-30,17949905.67685849
2025-10-01,18257208.572771784
2025-10-02,18834517.579817064
2025-10-03,19038308.186442424
2025-10-06,19398387.448550675
2025-10-07,19434330.019813932
2025-10-08,19645797.02094248
2025-10-09,19755423.90579088
2025-10-10,18706832.989950676
2025-10-13,19776297.570669055
2025-10-14,19617385.316954173
2025-10-15,19930232.331203703
2025-10-16,19529453.251309752
2025-10-17,19479782.406454086
2025-10-20,19834450.565981105
2025-10-21,19377524.027916387
2025-10-22,18833949.35616246
2025-10-23,19517962.955919895
2025-10-24,19833280.236781016
2025-10-27,20437603.871968415
2025-10-28,20470440.600912314
2025-10-29,20744516.369971383
2025-10-30,20409041.320649512
2025-10-31,20753250.979243007
2025-11-03,20597723.45646104
2025-11-04,19730640.77340414
2025-11-05,20334015.86154954
2025-11-06,19899066.900410637
2025-11-07,19774261.25668014
2025-11-10,20184052.92249688
2025-11-11,19880352.772671726
2025-11-12,19629809.078719787
2025-11-13,18854172.315294836
2025-11-14,18846905.952374697
2025-11-17,18763687.647958077
2025-11-18,18653625.34392833
2025-11-19,18764693.957245823
2025-11-20,17927342.433998153
2025-11-21,18240275.83830854
2025-11-24,19301038.126426086
2025-11-25,19278719.135144494
2025-11-26,19421617.655782603
2025-11-28,19730961.313989397
2025-12-01,19464156.12387062
2025-12-02,19674420.949858226
2025-12-03,19819262.37816651
2025-12-04,19726969.850857023
2025-12-05,19890125.482912533
2025-12-08,19888288.291461233
2025-12-09,20046290.429213785
2025-12-10,20210836.31786966
2025-12-11,20065110.13352192
2025-12-12,19556483.491409693
2025-12-15,19335951.446435682
2025-12-16,19232869.977215003
2025-12-17,18730885.897134937
2025-12-18,19070027.835661896
2025-12-19,19494153.99581805
2025-12-22,19681780.224725183
2025-12-23,19690033.559214782
2025-12-24,19772034.13697942
2025-12-26,19678280.13999801
2025-12-29,19748076.099532153
2025-12-30,19746165.071578115
2025-12-31,19593666.324176833
2026-01-02,20097513.09461112
2026-01-05,20304303.880921174
2026-01-06,20540436.59926508
2026-01-07,20373084.771604866
2026-01-08,20433214.392699663
2026-01-09,20701930.191548172
2026-01-12,20829432.56872084
2026-01-13,20908404.884701617
2026-01-14,20869667.135639273
2026-01-15,20926997.596324068
2026-01-16,21168101.474508557
2026-01-20,20723363.261889625
2026-01-21,21049532.342710204
2026-01-22,21197933.421310727
2026-01-23,21151341.717042863
2026-01-26,21147972.26091344
2026-01-27,21546567.973219775
2026-01-28,21667890.510147817
2026-01-29,21793349.63629991
2026-01-30,21650849.297837917
2026-02-02,22183282.231358342
2026-02-03,22401501.441885654
2026-02-04,21746214.338202123
2026-02-05,21509560.63994278
2026-02-06,21942094.632730678
2026-02-09,21967276.275898546
2026-02-10,21691366.058181748
2026-02-11,22199635.818299286
2026-02-12,22238160.624140017
2026-02-13,22162636.827562198
2026-02-17,21941151.72342157
2026-02-18,22243073.12935372
2026-02-19,22283553.95238375
2026-02-20,22410165.636592425
2026-02-23,22485779.59382313
2026-02-24,22394397.212091442
2026-02-25,22327895.8140832
2026-02-26,22224115.857098706
2026-02-27,22299667.64407807
