,turnover
2023-03-31,0.5798798215579072
2023-06-30,0.4220095723646567
2023-09-29,0.5533752607650769
2023-12-29,0.6872860242479799
2024-03-28,0.7460251084213803
2024-06-28,0.6480388733686652
2024-09-30,0.4309442724599039
2024-12-31,0.5673365870092983
2025-03-31,0.7430138915418181
2025-06-30,0.8880775210799648
2025-09-30,0.6448386257927547
2025-12-31,0.6292275715785681
