,SPY
2024-07-17,13793111.781156704
2024-07-18,13687112.07006352
2024-07-19,13596224.17106485
2024-07-22,13736398.618757594
2024-07-23,13714854.512637518
2024-07-24,13404040.339518612
2024-07-25,13334202.465189384
2024-07-26,13483538.19884531
2024-07-29,13491465.050779182
2024-07-30,13423110.959996412
2024-07-31,13641297.944274846
2024-08-01,13448125.949827336
2024-08-02,13197742.093946433
2024-08-05,12813374.430853954
2024-08-06,12931509.151781438
2024-08-07,12845074.142616687
2024-08-08,13142018.633643145
2024-08-09,13199969.308460668
2024-08-12,13206906.458298717
2024-08-13,13424100.662092231
2024-08-14,13466450.060948256
2024-08-15,13697270.754095277
2024-08-16,13727979.224567639
2024-08-19,13859238.65742524
2024-08-20,13836700.231625691
2024-08-21,13884252.108061617
2024-08-22,13775280.21229187
2024-08-23,13921648.378854882
2024-08-26,13888460.265962044
2024-08-27,13907530.886439843
2024-08-28,13826793.975500178
2024-08-29,13828033.027113141
2024-08-30,13960035.890938522
2024-09-03,13672749.845714986
2024-09-04,13644765.749596598
2024-09-05,13611577.636703756
2024-09-06,13382494.694203986
2024-09-09,13532326.0485051
2024-09-10,13591271.043002093
2024-09-11,13730703.59892161
2024-09-12,13846358.677428612
2024-09-13,13918676.194178319
2024-09-16,13939233.676591676
2024-09-17,13944927.15723311
2024-09-18,13903568.999667456
2024-09-19,14140825.065229142
2024-09-20,14116382.655770915
2024-09-23,14151656.377279365
2024-09-24,14192147.968313217
2024-09-25,14160846.907939004
2024-09-26,14216992.107549064
2024-09-27,14196371.518159147
2024-09-30,14253260.148736985
2024-10-01,14125571.647236004
2024-10-02,14131534.486923734
2024-10-03,14105699.106397515
2024-10-04,14233883.228543688
2024-10-07,14105201.946557779
2024-10-08,14238600.859840252
2024-10-09,14337226.28984311
2024-10-10,14312135.87947922
2024-10-11,14397839.771232592
2024-10-14,14515589.693522507
2024-10-15,14402808.291240852
2024-10-16,14465408.872794729
2024-10-17,14466652.541991342
2024-10-18,14522297.503372567
2024-10-21,14498449.223010743
2024-10-22,14490748.632675761
2024-10-23,14358340.960683662
2024-10-24,14389394.210735282
2024-10-25,14384422.61233792
2024-10-28,14428891.482089663
2024-10-29,14452242.60261175
2024-10-30,14408521.781411441
2024-10-31,14126068.807075737
2024-11-01,14185689.507980302
2024-11-04,14155134.956962967
2024-11-05,14326293.390952569
2024-11-06,14682527.65605528
2024-11-07,14796052.489304714
2024-11-08,14860147.6287669
2024-11-11,14874306.679434799
2024-11-12,14828100.059035808
2024-11-13,14835305.028725604
2024-11-14,14739910.368083755
2024-11-15,14551114.30374265
2024-11-18,14610735.004647212
2024-11-19,14664145.05554145
2024-11-20,14669112.036355158
2024-11-21,14747861.84713043
2024-11-22,14793569.768495133
2024-11-25,14843752.128417464
2024-11-26,14921259.80919067
2024-11-27,14876044.43008205
2024-11-29,14968454.592490932
2024-12-02,14995287.371085722
2024-12-03,15002241.452063825
2024-12-04,15095396.584635036
2024-12-05,15070557.06298284
2024-12-06,15099126.053030333
2024-12-09,15021369.022739984
2024-12-10,14974666.781695807
2024-12-11,15090431.143015878
2024-12-12,15012675.65192008
2024-12-13,15009694.232076215
2024-12-16,15073784.75395475
2024-12-17,15011681.332240608
2024-12-18,14564280.57392563
2024-12-19,14559806.135368004
2024-12-20,14734686.34178015
2024-12-23,14822922.208568713
2024-12-24,14987677.593229208
2024-12-26,14988678.06968688
2024-12-27,14830896.775533639
2024-12-30,14661653.09956457
2024-12-31,14608312.312425094
2025-01-02,14572421.373901987
2025-01-03,14754625.0679843
2025-01-06,14839619.391049998
2025-01-07,14671871.812183788
2025-01-08,14693309.713879894
2025-01-10,14468979.804151347
2025-01-13,14491413.564721476
2025-01-14,14511352.290925626
2025-01-15,14775314.921128977
2025-01-16,14746899.850536512
2025-01-17,14894956.513521168
2025-01-21,15031298.36678375
2025-01-22,15115795.530009715
2025-01-23,15198297.897098534
2025-01-24,15153929.07499256
2025-01-27,14939573.145949736
2025-01-28,15067940.43224739
2025-01-29,15000391.340214405
2025-01-30,15080898.91116608
2025-01-31,15000639.150537
2025-02-03,14899692.61515234
2025-02-04,14999643.291662976
2025-02-05,15060459.946733093
2025-02-06,15112804.874998547
2025-02-07,14974469.764793372
2025-02-10,15076164.34872946
2025-02-11,15087631.348128943
2025-02-12,15039025.123426087
2025-02-13,15197799.198064247
2025-02-14,15197052.688707368
2025-02-18,15241669.321135936
2025-02-19,15277561.798853591
2025-02-20,15214002.2990949
2025-02-21,14953779.911648694
2025-02-24,14885733.659775974
2025-02-25,14811704.558686372
2025-02-26,14819181.965811566
2025-02-27,14582640.086521203
2025-02-28,14810208.461583512
2025-03-03,14550735.661883285
2025-03-04,14378501.330903048
2025-03-05,14533038.002944326
2025-03-06,14275059.761152407
2025-03-07,14355070.172264345
2025-03-10,13972714.236449067
2025-03-11,13856561.998102328
2025-03-12,13930092.400157645
2025-03-13,13744396.273640778
2025-03-14,14028297.630048279
2025-03-17,14136476.840624638
2025-03-18,13983682.536814263
2025-03-19,14135976.602395803
2025-03-20,14095097.134335281
2025-03-21,14099748.580266187
2025-03-24,14352253.446237357
2025-03-25,14386752.952887025
2025-03-26,14215001.92899557
2025-03-27,14177250.10426119
2025-03-28,13891744.907132313
2025-03-31,13984997.00896019
2025-04-01,14024497.358703671
2025-04-02,14113250.39486112
2025-04-03,13417737.631821431
2025-04-04,12632222.776246749
2025-04-07,12609722.060713684
2025-04-08,12412219.542398999
2025-04-09,13715742.627893021
2025-04-10,13114730.253461475
2025-04-11,13348734.000938447
2025-04-14,13478237.212814195
2025-04-15,13440486.927274367
2025-04-16,13141730.804262247
2025-04-17,13160481.272273587
2025-04-21,12847226.706195233
2025-04-22,13181482.042717421
2025-04-23,13385734.698732296
2025-04-24,13667491.957131278
2025-04-25,13766243.601087255
2025-04-28,13771493.793698216
2025-04-29,13858244.337745769
2025-04-30,13863743.879873868
2025-05-01,13961995.285601012
2025-05-02,14169249.370988907
2025-05-05,14087996.829874905
2025-05-06,13970246.90758499
2025-05-07,14028997.96356865
2025-05-08,14126750.670261508
2025-05-09,14108748.250801593
2025-05-12,14575007.220746433
2025-05-13,14671259.21275278
2025-05-14,14690009.680764124
2025-05-15,14761760.773919333
2025-05-16,14855260.686069805
2025-05-19,14871511.502131516
2025-05-20,14821510.767166117
2025-05-21,14571756.441856273
2025-05-22,14577508.411890617
2025-05-23,14478004.101799557
2025-05-27,14779012.066438718
2025-05-28,14693509.80917143
2025-05-29,14751509.738214562
2025-05-30,14735011.111830257
2025-06-02,14818012.17795336
2025-06-03,14902512.419568427
2025-06-04,14898513.592126833
2025-06-05,14826511.610259932
2025-06-06,14978764.117588615
2025-06-09,14992264.392988998
2025-06-10,15077266.41202745
2025-06-11,15034265.933876665
2025-06-12,15094015.927123448
2025-06-13,14925261.71502136
2025-06-16,15067266.265034372
2025-06-17,14938514.180099154
2025-06-18,14936263.877666665
2025-06-20,14901185.633866096
2025-06-23,15048371.112735303
2025-06-24,15214613.359331354
2025-06-25,15223138.95794528
2025-06-26,15342241.832244879
2025-06-27,15418467.363957712
2025-06-30,15492185.547748163
2025-07-01,15487172.391097946
2025-07-02,15557381.211313788
2025-07-03,15679994.988382544
2025-07-07,15563145.494904535
2025-07-08,15554622.97467971
2025-07-09,15647898.164425844
2025-07-10,15692028.411376527
2025-07-11,15636866.757084085
2025-07-14,15666704.043440996
2025-07-15,15599755.237282617
2025-07-16,15651909.305423837
2025-07-17,15747693.382286903
2025-07-18,15736160.197521757
2025-07-21,15765999.023073219
2025-07-22,15768255.482283909
2025-07-23,15902402.44411781
2025-07-24,15907668.028674271
2025-07-25,15974867.723544344
2025-07-28,15970856.58254635
2025-07-29,15928731.906094665
2025-07-30,15908671.583521044
2025-07-31,15848993.932418123
2025-08-01,15589222.528975144
2025-08-04,15826176.912404977
2025-08-05,15745938.7004996
2025-08-06,15866546.907069359
2025-08-07,15853257.50132236
2025-08-08,15976873.294043342
2025-08-11,15945279.786704576
2025-08-12,16115032.936069785
2025-08-13,16170197.668751327
2025-08-14,16171701.461826937
2025-08-15,16133838.815084938
2025-08-18,16130329.45151033
2025-08-19,16042818.545354947
2025-08-20,16000192.091479871
2025-08-21,15936003.06115012
2025-08-22,16180728.837864246
2025-08-25,16109516.462801632
2025-08-26,16176967.046383398
2025-08-27,16213826.138278622
2025-08-28,16271245.790976303
2025-08-29,16174208.80974932
2025-09-02,16054354.80850919
2025-09-03,16141360.85885209
2025-09-04,16276262.02601562
2025-09-05,16229121.114524616
2025-09-08,16268990.870960163
2025-09-09,16306601.089795917
2025-09-10,16353740.46209237
2025-09-11,16489645.184102675
2025-09-12,16484125.632445421
2025-09-15,16571887.427312499
2025-09-16,16549070.407299353
2025-09-17,16528509.846496897
2025-09-18,16605737.393861955
2025-09-19,16687984.254655428
2025-09-22,16766935.699916784
2025-09-23,16675664.541475097
2025-09-24,16622608.50532742
2025-09-25,16545921.215249509
2025-09-26,16640714.050822202
2025-09-29,16687480.93803749
2025-09-30,16750340.104275813
2025-10-01,16807418.055783335
2025-10-02,16826776.505642034
2025-10-03,16826527.15612489
2025-10-06,16886871.278468076
2025-10-07,16824263.000941448
2025-10-08,16924587.7017278
2025-10-09,16875556.659329068
2025-10-10,16419447.138248684
2025-10-13,16671388.65901446
2025-10-14,16651022.036725337
2025-10-15,16724944.933390971
2025-10-16,16611044.536671272
2025-10-17,16705334.05562603
2025-10-20,16879076.79726553
2025-10-21,16878824.369359285
2025-10-22,16791073.348854057
2025-10-23,16890643.84431078
2025-10-24,17028683.429162305
2025-10-27,17229582.18025215
2025-10-28,17275343.973426115
2025-10-29,17283641.771246597
2025-10-30,17093554.32267782
2025-10-31,17149625.64094947
2025-11-03,17181810.198995538
2025-11-04,16978143.97610431
2025-11-05,17036981.226982787
2025-11-06,16854184.94299862
2025-11-07,16870778.999445044
2025-11-10,17134036.678544376
2025-11-11,17173259.973268807
2025-11-12,17182815.293036863
2025-11-13,16897682.580989145
2025-11-14,16894918.187576868
2025-11-17,16737517.074477546
2025-11-18,16596963.984925438
2025-11-19,16661080.673111325
2025-11-20,16407127.425068352
2025-11-21,16570562.18080472
2025-11-24,16814456.792461704
2025-11-25,16972612.110890653
2025-11-26,17089783.296029672
2025-11-28,17183066.181748554
2025-12-01,17104618.053105135
2025-12-02,17136299.294533268
2025-12-03,17195638.32283513
2025-12-04,17208210.463921703
2025-12-05,17240896.799391158
2025-12-08,17189101.36358015
2025-12-09,17174265.067310132
2025-12-10,17288168.54241893
2025-12-11,17328396.93118469
2025-12-12,17142082.048458617
2025-12-15,17116183.560955837
2025-12-16,17069416.673740547
2025-12-17,16881591.841160662
2025-12-18,17009069.47300826
2025-12-19,17163230.581579275
2025-12-22,17270155.348597165
2025-12-23,17349088.323523916
2025-12-24,17410115.848247424
2025-12-26,17408350.39209827
2025-12-29,17346313.155749787
2025-12-30,17325130.760349024
2025-12-31,17196769.630829573
2026-01-02,17228292.335219026
2026-01-05,17343034.67135772
2026-01-06,17446177.63736561
2026-01-07,17389941.625277083
2026-01-08,17388176.16912793
2026-01-09,17503170.933172867
2026-01-12,17530657.86945152
2026-01-13,17495605.79195831
2026-01-14,17409610.992434938
2026-01-15,17457021.262972236
2026-01-16,17442394.297161054
2026-01-20,17087323.663138345
2026-01-21,17284529.886502102
2026-01-22,17374809.803653415
2026-01-23,17381114.34453131
2026-01-26,17469377.916821774
2026-01-27,17538980.29438481
2026-01-28,17537214.838235654
2026-01-29,17502413.649454135
2026-01-30,17450211.866281856
2026-02-02,17536962.410329413
2026-02-03,17388681.024940416
2026-02-04,17304451.681566197
2026-02-05,17088331.83556877
2026-02-06,17416167.96121907
2026-02-09,17500144.876687046
2026-02-10,17453995.20648641
2026-02-11,17449960.977570165
2026-02-12,17180378.748063788
2026-02-13,17192482.974007085
2026-02-17,17220222.33819198
2026-02-18,17306972.882239535
2026-02-19,17261328.06785139
2026-02-20,17386158.28507253
2026-02-23,17208622.968061175
2026-02-24,17333704.073994007
2026-02-25,17479970.653716706
2026-02-26,17382879.800680462
2026-02-27,17299407.74102498
